;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;4.90%;12.15%;5.83%;9.45%;-13.67%;0.00%;-11.67%;11.32%;-15.25%;0.00%;0.00%;-5.00%;-6.86%
2001;-3.16%;2.17%;-8.51%;10.47%;-15.79%;0.00%;11.25%;-1.12%;-14.77%;-6.67%;100.00%;-7.14%;36.84%
2002;0.00%;0.00%;-0.00%;2.31%;0.75%;-6.72%;-5.60%;-2.54%;13.04%;-3.08%;-11.90%;0.00%;-14.62%
2003;8.11%;-4.17%;2.61%;11.02%;-2.29%;14.84%;7.48%;1.27%;13.12%;29.83%;-14.89%;1.00%;81.98%
2004;7.43%;-3.23%;2.38%;0.00%;-9.30%;30.77%;-7.84%;4.26%;-1.63%;-0.41%;0.42%;0.00%;19.31%
2005;0.83%;-2.06%;-0.42%;9.70%;-15.38%;5.00%;12.12%;-3.47%;-7.20%;3.45%;4.17%;6.80%;10.79%
2006;-0.37%;12.78%;1.67%;4.92%;6.25%;-4.41%;-0.92%;-2.17%;14.29%;-8.33%;8.79%;7.24%;44.19%
2007;1.30%;2.56%;36.25%;13.76%;25.81%;17.95%;-13.04%;6.25%;3.76%;0.91%;16.52%;-10.32%;141.56%
2008;-11.94%;-2.44%;-0.50%;-21.38%;-20.16%;-19.64%;8.48%;-20.69%;-10.43%;-33.33%;20.39%;-4.44%;-74.52%
2009;14.35%;-5.54%;5.86%;25.46%;2.35%;6.03%;2.98%;-2.63%;15.95%;1.40%;-2.76%;-0.71%;77.22%
2010;4.76%;-0.00%;-5.68%;-2.65%;-2.23%;-1.77%;2.32%;0.25%;5.28%;3.82%;1.15%;-3.18%;1.43%
2011;4.23%;-1.35%;1.60%;0.90%;-7.35%;-0.24%;-5.78%;-2.81%;6.58%;-8.64%;0.00%;0.00%;-13.15%
2012;9.19%;3.47%;3.11%;-3.71%;-0.48%;-0.73%;-0.73%;9.83%;4.03%;3.23%;7.71%;2.51%;43.24%
2013;4.33%;3.33%;-0.72%;8.30%;0.00%;-21.00%;17.51%;-8.79%;0.99%;-2.35%;-19.44%;-1.99%;-23.57%
2014;-6.85%;9.54%;-6.72%;-1.60%;4.07%;-1.04%;1.05%;-3.39%;1.08%;-0.53%;-2.41%;-4.12%;-11.42%
2015;-0.29%;2.01%;-1.97%;-1.72%;-7.60%;0.32%;-16.72%;-3.79%;19.69%;-7.24%;9.93%;-14.84%;-24.36%
2016;-18.53%;12.00%;12.05%;-4.38%;3.33%;14.92%;16.14%;8.76%;0.00%;11.11%;-5.00%;-2.89%;50.32%
2017;-5.15%;0.00%;8.57%;0.00%;5.26%;-2.50%;-12.05%;2.04%;-3.43%;-2.37%;-1.21%;-0.31%;-11.92%
2018;1.97%;4.57%;20.41%;8.72%;-8.02%;0.00%;9.20%;-8.18%;1.94%;-1.43%;-0.24%;3.86%;34.03%
2019;2.76%;13.64%;-1.20%;-5.47%;2.78%;42.29%;-13.76%;-9.00%;27.43%;-6.44%;-5.48%;2.48%;44.57%
2020;-1.23%;-7.40%;-18.12%;12.58%;-11.18%;11.71%;0.97%;9.62%;2.11%;-7.22%;2.04%;-0.91%;-11.30%
2021;31.32%;-21.62%;-6.23%;4.17%;-0.36%;6.03%;-7.76%;-0.37%;-0.75%;-2.84%;-4.67%;-3.67%;-13.55%
2022;9.21%;-7.80%;9.09%;-5.62%;0.41%;-33.74%;-3.09%;0.32%;36.51%;-12.09%;36.51%;0.39%;10.28%
2023;-5.98%;4.72%;0.98%;-0.97%;5.49%;-1.30%;-0.75%;9.11%;4.35%;-4.83%;1.40%;0.52%;12.36%
2024;4.98%;9.66%;4.18%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;19.93%
2025;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
