;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2008;-27.40%;-0.23%;18.39%;-2.75%;2.86%;-5.58%;-5.85%;-7.81%;-15.25%;-44.20%;0.86%;20.82%;-59.49%
2009;23.53%;2.38%;-16.05%;10.80%;35.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;58.82%
2010;0.00%;27.78%;1.62%;2.11%;2.88%;12.12%;-5.68%;-5.10%;-13.95%;-7.02%;9.43%;13.79%;36.42%
2011;-5.76%;4.53%;7.66%;7.06%;-0.64%;-11.36%;5.91%;-19.89%;-10.71%;-7.60%;6.02%;-10.13%;-33.30%
2012;8.95%;-4.17%;-2.09%;-20.00%;10.94%;5.16%;9.52%;23.91%;-12.28%;-12.00%;27.27%;-17.64%;4.77%
2013;22.68%;-0.21%;0.00%;-2.59%;11.35%;-1.22%;-12.66%;-18.18%;0.00%;49.39%;0.41%;-7.33%;30.29%
2014;-3.68%;-12.86%;4.76%;0.00%;13.55%;0.00%;-7.93%;-6.48%;0.00%;0.00%;6.46%;-8.30%;-16.07%
2015;0.00%;0.00%;0.00%;4.76%;0.00%;0.00%;0.00%;0.00%;-2.27%;-0.93%;5.68%;0.00%;7.19%
2016;0.00%;0.00%;24.92%;0.00%;0.00%;0.00%;0.00%;0.00%;3.09%;-0.31%;-10.03%;15.31%;33.19%
2017;-11.61%;0.00%;2.68%;0.00%;0.00%;0.00%;0.00%;-6.28%;30.20%;-6.63%;-11.26%;5.60%;-3.10%
2018;7.95%;-0.51%;12.15%;0.89%;12.51%;-0.85%;-5.74%;0.00%;0.00%;-15.07%;17.77%;7.58%;37.50%
2019;-9.30%;2.48%;2.27%;0.74%;48.55%;-8.86%;4.74%;10.00%;7.58%;-3.82%;11.95%;21.85%;110.83%
2020;25.77%;0.00%;0.00%;-17.07%;5.88%;7.22%;25.33%;2.53%;15.80%;0.82%;17.22%;19.23%;148.27%
2021;0.96%;-2.87%;27.63%;23.20%;-3.09%;-5.25%;-2.00%;-6.60%;3.54%;-11.85%;-21.63%;-4.01%;-11.02%
2022;-3.99%;-5.34%;28.92%;-19.11%;14.61%;-8.79%;-8.51%;-5.00%;-7.02%;3.88%;-3.83%;11.44%;-10.88%
2023;-1.96%;2.00%;16.07%;6.85%;1.54%;11.03%;-2.50%;-0.29%;2.13%;13.75%;1.80%;6.71%;71.54%
2024;10.38%;7.12%;-0.27%;23.09%;-10.71%;-8.52%;-2.47%;-6.18%;-1.20%;-1.03%;-1.76%;1.44%;5.73%
2025;5.53%;2.50%;8.45%;11.14%;-1.62%;3.99%;-0.66%;25.64%;0.00%;0.00%;0.00%;0.00%;66.46%
