;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;7.98%;-3.06%;-5.31%;-2.44%;-3.30%
2008;-20.08%;12.10%;-10.23%;10.88%;7.94%;-4.76%;-19.09%;1.12%;-22.33%;-50.07%;-1.43%;13.90%;-67.35%
2009;5.60%;-1.01%;2.04%;22.50%;-0.00%;66.33%;23.19%;10.16%;-0.18%;9.60%;27.85%;6.15%;337.90%
2010;-0.98%;6.25%;-10.76%;3.58%;-1.89%;5.13%;12.50%;-2.89%;3.09%;6.81%;0.00%;-8.93%;9.91%
2011;-10.36%;4.70%;1.50%;-4.07%;-5.24%;2.88%;-14.08%;-4.90%;-19.46%;11.15%;-3.97%;-1.66%;-38.47%
2012;9.75%;-1.77%;19.77%;-2.69%;-13.75%;10.04%;13.36%;1.92%;9.11%;6.32%;3.18%;2.83%;69.61%
2013;-6.80%;19.67%;-1.51%;1.90%;-3.64%;-11.82%;3.00%;-6.74%;8.29%;5.91%;-2.15%;-2.88%;-0.42%
2014;-9.89%;-8.27%;6.26%;-7.62%;-4.95%;-2.17%;-5.97%;20.43%;-10.32%;-1.55%;-6.07%;-3.20%;-31.41%
2015;-7.50%;3.42%;14.62%;-2.87%;-5.68%;-9.16%;-2.87%;-21.35%;7.10%;8.84%;4.69%;-7.92%;-21.66%
2016;-10.17%;16.56%;24.34%;3.57%;-7.41%;17.24%;16.59%;-12.31%;-1.04%;0.23%;-20.53%;-0.73%;17.10%
2017;10.88%;12.05%;9.00%;-2.93%;-10.08%;1.74%;-3.06%;8.59%;10.12%;0.95%;-7.64%;5.25%;36.81%
2018;10.87%;11.67%;4.04%;-9.70%;-8.88%;-10.77%;17.01%;-5.11%;-6.52%;27.24%;6.53%;3.48%;37.68%
2019;3.47%;-3.59%;-7.03%;-9.39%;6.04%;12.14%;6.35%;5.41%;-4.53%;3.87%;9.44%;19.17%;44.85%
2020;-6.10%;10.76%;-46.23%;4.17%;10.47%;19.52%;25.19%;-1.18%;12.70%;6.92%;-2.03%;3.66%;16.43%
2021;3.81%;-5.17%;1.52%;26.81%;-13.16%;15.65%;-7.44%;-6.45%;-17.66%;-8.60%;16.25%;-1.61%;-5.14%
2022;-0.07%;-7.89%;6.61%;-12.33%;-12.90%;-11.95%;-1.22%;0.92%;-4.98%;3.64%;-13.83%;-6.37%;-47.74%
2023;11.21%;-13.53%;-9.82%;0.17%;50.25%;-5.65%;0.24%;-4.90%;-3.27%;-10.91%;5.83%;14.09%;22.17%
2024;-4.09%;5.17%;-4.84%;-5.86%;-0.41%;-8.89%;11.43%;12.31%;4.14%;-3.16%;-12.44%;-17.17%;-24.95%
2025;-1.01%;-4.24%;-4.65%;2.79%;0.36%;2.16%;-0.35%;1.59%;1.05%;-7.59%;-0.93%;5.46%;-5.92%
2026;14.60%;-1.05%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;13.40%
