;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2011;0.00%;0.71%;6.31%;7.21%;6.56%;-15.93%;-3.20%;4.02%;-13.64%;19.47%;5.73%;-3.33%;9.18%
2012;26.03%;9.40%;-0.75%;-5.29%;-1.67%;1.36%;8.31%;5.60%;7.62%;-0.85%;2.07%;6.89%;72.01%
2013;-5.18%;6.67%;-0.38%;12.92%;-16.22%;-9.49%;5.54%;-6.69%;18.04%;-14.52%;-13.43%;3.00%;-23.56%
2014;-12.61%;6.35%;-0.54%;-8.37%;14.23%;11.17%;-8.96%;12.26%;-9.12%;-1.71%;0.31%;-5.93%;-7.33%
2015;-13.06%;8.36%;-3.35%;1.75%;-0.20%;-1.63%;-10.79%;2.15%;-9.05%;5.53%;4.76%;-3.70%;-19.74%
2016;-9.52%;-6.26%;31.11%;3.85%;2.62%;9.56%;4.56%;-7.14%;1.17%;12.95%;-7.00%;-7.92%;23.36%
2017;16.12%;8.21%;-0.35%;7.39%;-3.06%;1.93%;13.95%;23.73%;10.20%;1.10%;-8.59%;18.91%;126.88%
2018;9.27%;-6.14%;-9.89%;4.81%;-18.39%;4.33%;-3.87%;-7.22%;8.31%;11.26%;5.36%;10.73%;3.41%
2019;-0.11%;-0.35%;-7.39%;2.04%;-0.98%;-0.14%;0.38%;-1.81%;0.08%;19.52%;5.75%;2.53%;18.90%
2020;-5.78%;-0.33%;-38.65%;15.27%;-0.94%;13.78%;10.15%;6.37%;-3.17%;11.92%;15.17%;-1.83%;7.45%
2021;3.51%;1.06%;-1.36%;7.53%;17.16%;6.62%;-3.90%;-1.22%;-7.32%;-10.82%;-9.12%;15.25%;13.88%
2022;6.54%;-0.70%;11.03%;-0.79%;-9.90%;-13.28%;14.85%;16.74%;6.50%;6.19%;-14.29%;-11.75%;4.44%
2023;11.95%;-14.84%;-14.87%;4.52%;11.13%;7.18%;5.34%;-14.24%;-8.08%;-10.11%;3.53%;8.75%;-15.08%
2024;-3.01%;-5.37%;8.51%;-19.22%;-4.85%;3.95%;-4.30%;0.72%;-13.94%;-2.21%;-11.03%;-17.99%;-52.90%
2025;15.45%;-23.87%;-5.77%;29.96%;38.66%;-2.60%;-17.02%;-1.91%;0.00%;0.00%;0.00%;0.00%;18.32%
