;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2004;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-40.00%;0.00%;0.00%;16.67%;6.00%;-25.80%
2005;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2006;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2007;-86.52%;0.00%;0.00%;0.00%;1900.00%;0.05%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;169.68%
2008;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2009;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2010;0.00%;0.00%;0.00%;0.00%;0.06%;0.00%;0.00%;0.77%;0.00%;0.00%;0.00%;0.00%;0.84%
2011;0.00%;0.00%;0.00%;0.00%;0.20%;0.00%;0.00%;0.00%;0.00%;0.00%;25.00%;0.00%;25.25%
2012;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2013;0.00%;0.00%;0.00%;0.00%;0.43%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.43%
2014;0.00%;0.00%;0.00%;0.00%;0.53%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.53%
2015;0.00%;0.00%;0.00%;0.00%;0.65%;0.00%;0.00%;0.00%;0.00%;0.00%;0.52%;0.00%;1.17%
2016;0.00%;0.00%;0.00%;1.31%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1.31%
2017;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-11.60%;6.74%;-5.65%
2018;10.54%;5.28%;53.38%;23.68%;4.97%;4.34%;-0.93%;6.20%;1.63%;-21.28%;8.03%;-6.87%;104.73%
2019;20.80%;3.61%;-2.33%;-11.54%;-21.24%;2.40%;-6.64%;-5.18%;15.72%;-3.00%;18.14%;2.90%;5.34%
2020;-0.03%;-3.86%;-6.16%;10.11%;-3.93%;-2.83%;14.16%;19.52%;-9.26%;9.88%;12.89%;3.61%;47.53%
2021;6.00%;17.92%;-6.31%;0.18%;-11.56%;-1.51%;-9.60%;12.82%;-10.62%;-9.70%;14.08%;7.03%;2.68%
2022;-0.34%;-6.98%;0.15%;-10.05%;7.84%;-7.12%;-2.82%;-8.35%;0.54%;19.55%;-0.09%;-5.96%;-15.85%
2023;-3.90%;2.98%;-12.86%;-4.33%;12.51%;-1.25%;8.71%;4.33%;8.24%;-4.99%;4.29%;5.86%;18.02%
2024;-7.21%;9.16%;13.54%;-8.63%;-16.70%;17.06%;-5.53%;2.12%;-1.02%;9.79%;4.40%;2.24%;14.68%
2025;0.96%;-9.72%;-5.98%;-5.40%;-0.86%;3.14%;1.84%;1.67%;0.00%;0.00%;0.00%;0.00%;-14.18%
