;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;8.39%;1.01%;-0.00%;-3.00%;3.09%;-0.00%;-2.33%;-4.43%;0.00%;-3.57%;-1.46%
2001;-19.26%;-12.84%;5.26%;-7.50%;-10.81%;0.00%;0.00%;5.45%;-22.41%;0.00%;0.00%;0.00%;-50.00%
2002;0.00%;0.00%;-1.48%;0.00%;0.00%;-9.78%;-3.33%;0.00%;0.00%;0.00%;0.00%;0.00%;-14.07%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-48.28%;-16.63%;0.00%;0.00%;0.00%;-56.88%
2004;-0.04%;0.00%;0.00%;0.00%;0.00%;0.00%;20.00%;0.00%;0.00%;16.85%;0.00%;0.00%;40.16%
2005;0.00%;0.00%;0.00%;42.63%;0.00%;0.00%;0.00%;2.00%;0.00%;-1.96%;10.00%;-7.16%;45.66%
2006;0.00%;17.51%;-0.00%;0.00%;8.33%;0.00%;-23.08%;30.00%;0.00%;-6.24%;-1.55%;58.33%;86.06%
2007;57.89%;-0.67%;-7.72%;1.81%;26.75%;93.01%;18.25%;-8.15%;6.05%;4.56%;-3.03%;12.37%;373.16%
2008;-18.46%;-5.32%;-15.85%;-0.68%;3.45%;0.67%;-14.74%;-21.55%;-23.51%;0.32%;-12.90%;3.70%;-68.85%
2009;1.79%;-9.12%;-3.47%;36.00%;-4.71%;0.31%;-1.54%;1.56%;4.31%;48.08%;5.38%;-4.91%;79.64%
2010;0.80%;0.79%;13.11%;-3.11%;3.04%;0.52%;18.79%;-15.82%;-3.62%;16.46%;9.06%;1.41%;43.14%
2011;4.17%;9.33%;9.27%;-1.79%;-11.30%;-0.51%;-16.75%;6.81%;-2.46%;1.04%;-10.44%;8.21%;-8.40%
2012;6.07%;6.58%;12.48%;-0.62%;-7.72%;-6.54%;-6.99%;-4.21%;17.74%;7.20%;4.48%;-3.66%;23.37%
2013;10.76%;-5.71%;6.06%;-12.69%;-8.38%;-10.71%;-3.20%;-0.00%;6.28%;4.82%;-4.15%;8.61%;-11.19%
2014;-7.35%;-12.70%;-2.18%;-0.56%;-9.35%;-8.45%;-0.90%;2.27%;-12.22%;10.13%;-20.69%;-7.25%;-52.94%
2015;-3.13%;-3.55%;19.73%;-1.12%;-2.86%;-4.41%;0.00%;1.54%;-21.82%;10.08%;-1.76%;-1.43%;-13.08%
2016;-13.82%;6.75%;2.37%;-0.09%;-5.04%;3.67%;1.97%;23.55%;0.31%;-7.79%;-9.80%;5.24%;2.49%
2017;8.54%;11.15%;3.83%;-0.14%;-13.29%;6.33%;-11.91%;6.76%;29.00%;-4.65%;9.21%;-1.99%;42.81%
2018;9.37%;35.42%;-1.20%;-18.86%;-22.57%;-5.31%;-6.19%;-2.20%;6.43%;32.93%;-6.82%;5.12%;10.69%
2019;2.09%;-4.32%;-5.94%;14.90%;-8.96%;18.05%;2.27%;-2.02%;-5.15%;-2.17%;38.89%;32.80%;94.57%
2020;-9.88%;-9.09%;-33.82%;6.67%;-6.67%;44.87%;-2.93%;0.95%;0.47%;15.81%;-1.35%;-2.47%;-14.22%
2021;-0.70%;1.41%;25.52%;35.00%;-12.12%;-5.71%;-6.87%;7.38%;-10.10%;-10.56%;5.03%;8.75%;29.84%
2022;2.27%;-1.22%;22.47%;-8.35%;3.00%;-22.64%;3.64%;0.12%;-6.30%;2.58%;-8.06%;16.03%;-3.86%
2023;38.69%;-6.10%;-5.00%;-8.95%;18.50%;9.76%;15.47%;-4.54%;0.81%;-1.60%;29.59%;1.43%;110.55%
2024;1.95%;7.65%;-1.09%;-11.65%;-10.30%;9.66%;1.93%;2.42%;-0.45%;-7.89%;-5.92%;3.19%;-12.33%
2025;1.78%;-8.65%;-1.22%;3.88%;49.48%;0.27%;-6.48%;-0.23%;0.00%;0.00%;0.00%;0.00%;33.43%
