;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-25.56%;5.22%;-0.71%;-28.71%;2.00%;0.20%;11.76%;7.02%;-1.64%;0.00%;-3.33%;-1.72%;-36.67%
2001;36.84%;-5.13%;-10.14%;5.26%;-7.29%;-1.39%;-13.91%;-4.54%;-29.66%;-2.43%;38.50%;4.00%;-8.77%
2002;13.46%;13.56%;9.70%;0.00%;-9.66%;-5.87%;-20.00%;15.00%;-11.30%;-9.41%;25.54%;9.48%;22.12%
2003;-0.79%;4.76%;7.58%;23.94%;-2.27%;12.79%;28.87%;11.92%;3.65%;20.69%;17.20%;19.45%;285.83%
2004;-2.04%;2.92%;13.32%;-11.04%;-2.01%;6.56%;23.46%;21.50%;-5.13%;-0.00%;29.73%;4.15%;104.04%
2005;-1.98%;27.76%;-18.05%;-8.38%;-4.26%;-14.00%;5.43%;14.95%;0.00%;-8.76%;8.55%;10.44%;2.62%
2006;37.41%;-0.70%;19.81%;7.31%;2.00%;-7.41%;-0.13%;-7.00%;-6.27%;13.31%;11.15%;3.00%;87.13%
2007;0.52%;13.89%;9.10%;-5.75%;13.96%;-0.99%;4.31%;-0.75%;7.58%;2.46%;-0.00%;-13.50%;31.11%
2008;3.01%;18.71%;2.13%;24.02%;4.12%;-14.46%;-11.69%;-14.44%;-31.64%;-33.64%;-15.91%;20.79%;-51.98%
2009;4.45%;-8.81%;7.64%;14.34%;24.52%;9.86%;11.22%;-3.60%;1.96%;-3.58%;13.07%;-0.20%;90.72%
2010;0.69%;3.14%;21.76%;-12.38%;-17.61%;5.33%;7.59%;-9.53%;11.70%;-3.76%;-12.34%;-1.79%;-13.39%
2011;17.05%;7.32%;7.38%;-10.42%;-9.88%;0.99%;-7.37%;4.60%;-5.49%;16.33%;-28.83%;-3.65%;-19.67%
2012;-1.22%;-9.09%;28.57%;-8.08%;-49.62%;-15.81%;6.87%;14.30%;23.22%;-8.61%;28.53%;0.15%;-20.29%
2013;-18.43%;-7.71%;8.55%;-9.04%;-11.71%;-13.94%;13.60%;14.94%;4.66%;9.76%;-1.55%;8.77%;-9.29%
2014;-9.11%;-17.66%;-0.75%;-13.03%;-10.99%;-2.95%;6.21%;2.04%;-11.47%;-0.60%;2.27%;82.22%;-0.81%
2015;38.29%;-13.58%;46.26%;-21.77%;-5.30%;-16.60%;-27.07%;-0.21%;-14.40%;-4.24%;-17.57%;-38.34%;-67.26%
2016;-20.65%;8.46%;18.21%;10.02%;8.89%;3.67%;65.35%;-13.69%;30.34%;-6.67%;0.11%;-6.46%;105.47%
2017;0.12%;8.83%;-6.89%;4.77%;-2.73%;3.40%;17.67%;-1.25%;-2.05%;19.70%;-9.39%;-0.64%;31.11%
2018;30.29%;-7.23%;-5.96%;4.74%;-5.14%;-7.88%;8.46%;-6.49%;-0.18%;12.58%;-7.03%;-3.87%;5.99%
2019;1.65%;-3.03%;3.93%;-8.83%;-6.82%;6.71%;-4.67%;-4.10%;-2.60%;-5.45%;5.09%;6.24%;-12.71%
2020;3.95%;-13.55%;-36.30%;-5.44%;24.34%;22.76%;5.69%;22.34%;-2.10%;15.14%;23.58%;7.69%;60.25%
2021;-9.69%;19.20%;5.92%;30.28%;-12.25%;-2.95%;6.28%;-12.82%;-9.15%;-18.07%;0.93%;12.98%;-0.50%
2022;0.76%;-6.63%;-4.47%;-15.04%;-1.14%;-21.06%;1.46%;-2.52%;0.99%;-9.88%;4.47%;-4.02%;-46.22%
2023;18.08%;-16.69%;9.33%;-7.74%;0.00%;3.40%;0.69%;-5.18%;-0.29%;-4.32%;17.62%;17.80%;29.49%
2024;-5.43%;24.14%;-13.24%;-17.51%;-6.68%;9.31%;-20.84%;0.83%;-1.31%;5.99%;-4.08%;-12.93%;-40.25%
2025;2.26%;4.04%;-0.88%;-1.78%;-7.44%;-18.82%;11.35%;-1.74%;0.00%;0.00%;0.00%;0.00%;-14.85%
