;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-18.72%;40.05%;-0.93%;-7.55%;-7.55%;5.74%;19.00%;-0.18%;-9.67%;-17.32%;-11.06%;8.22%;-12.96%
2001;63.81%;2.99%;-12.32%;2.65%;-26.73%;19.34%;18.80%;-2.33%;-28.57%;10.00%;2.02%;1.99%;25.95%
2002;3.88%;10.28%;-4.24%;-6.18%;-5.66%;-3.00%;-8.63%;3.84%;1.96%;2.15%;3.34%;10.13%;5.92%
2003;-6.61%;0.20%;3.92%;5.67%;19.67%;-10.45%;10.00%;20.45%;13.23%;10.56%;8.54%;5.56%;109.28%
2004;-0.09%;-4.30%;-8.26%;-6.50%;1.08%;7.20%;14.02%;0.87%;-5.58%;-4.55%;4.76%;10.01%;6.16%
2005;-0.83%;55.83%;-13.37%;11.05%;33.13%;6.44%;-10.98%;10.18%;9.61%;-4.74%;9.20%;11.59%;162.87%
2006;2.17%;-9.20%;-5.08%;-4.29%;-14.73%;23.41%;0.32%;3.57%;0.65%;0.37%;1.39%;2.03%;-3.70%
2007;9.05%;-16.14%;-7.32%;4.47%;5.13%;8.77%;0.66%;0.96%;4.57%;17.39%;19.65%;8.81%;64.44%
2008;12.92%;15.94%;-1.30%;6.96%;13.94%;6.87%;10.55%;2.28%;-0.13%;-4.26%;0.91%;0.20%;83.99%
2009;0.00%;-1.10%;15.56%;0.00%;-7.67%;5.19%;-4.93%;3.96%;4.01%;0.00%;-1.73%;5.88%;18.71%
2010;-10.07%;2.97%;-0.20%;-0.82%;-5.03%;2.13%;11.95%;-1.00%;6.06%;4.76%;2.73%;8.14%;21.60%
2011;6.38%;0.00%;0.33%;-1.99%;0.00%;-4.24%;-2.65%;-1.82%;0.00%;0.00%;0.00%;-0.00%;-4.26%
2012;16.25%;0.09%;11.61%;0.72%;4.85%;3.03%;1.91%;-21.97%;-23.11%;-7.69%;15.25%;7.25%;-1.43%
2013;1.12%;11.11%;0.00%;-1.00%;0.91%;0.00%;-0.90%;-0.40%;0.00%;-8.72%;-2.22%;0.00%;-1.12%
2014;4.09%;-0.02%;-0.20%;0.66%;-6.54%;6.96%;-0.61%;-8.75%;7.67%;2.45%;9.74%;0.00%;14.73%
2015;-28.26%;18.15%;3.87%;4.94%;7.00%;-3.76%;-0.02%;-2.20%;7.28%;-6.76%;23.61%;0.21%;15.26%
2016;-7.00%;4.80%;9.79%;8.70%;12.00%;-3.05%;10.15%;1.84%;-0.00%;1.72%;1.68%;-1.65%;44.12%
2017;-1.68%;3.43%;-3.98%;-0.89%;-1.93%;4.46%;2.56%;-1.67%;1.69%;-1.58%;-5.84%;5.70%;-0.39%
2018;0.39%;0.68%;0.76%;3.16%;-3.64%;33.75%;-0.76%;-4.33%;1.42%;13.80%;7.87%;67.40%;167.91%
2019;20.16%;0.14%;0.59%;10.80%;5.84%;12.84%;-2.14%;-0.43%;4.29%;-3.68%;-2.75%;10.97%;69.22%
2020;-0.07%;-6.18%;-11.86%;2.17%;9.69%;0.04%;7.52%;-2.07%;-1.63%;-0.85%;7.98%;10.49%;13.52%
2021;1.64%;1.68%;4.65%;-2.19%;4.79%;1.59%;-0.88%;4.90%;-0.87%;1.89%;0.19%;-1.34%;16.89%
2022;1.96%;5.74%;3.97%;-1.52%;-5.54%;-3.23%;-4.63%;9.17%;-5.01%;-2.00%;-1.90%;2.13%;-2.01%
2023;0.07%;-0.59%;-3.99%;5.90%;2.15%;7.32%;3.24%;-3.08%;-3.49%;-5.65%;8.03%;19.78%;30.75%
2024;-6.54%;-0.85%;0.64%;-0.94%;3.21%;0.86%;-6.16%;0.84%;-3.29%;-0.96%;2.20%;-3.45%;-13.99%
2025;8.51%;-0.23%;1.73%;1.65%;-0.28%;-5.13%;0.76%;1.96%;0.00%;0.00%;0.00%;0.00%;8.80%
