;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2002;0.00%;0.00%;0.00%;0.00%;0.00%;-3.83%;-4.42%;7.87%;-7.98%;17.65%;-7.90%;1.24%;0.09%
2003;-8.86%;0.02%;0.94%;17.83%;1.97%;-0.77%;-8.95%;16.67%;-4.84%;1.31%;15.65%;-0.13%;29.76%
2004;3.82%;-8.49%;-14.01%;-10.48%;-7.66%;10.73%;-3.88%;3.94%;0.26%;-3.25%;20.36%;3.47%;-9.74%
2005;-254.28%;1.36%;-2.60%;-9.59%;-170.10%;4.12%;-10.89%;2.78%;15.14%;-0.38%;-2.17%;-119.23%;-119.87%
2006;-4.98%;10.58%;-3.41%;7.84%;-21.82%;4.19%;-120.91%;-7.48%;-1.52%;10.90%;13.87%;-233.06%;-71.46%
2007;-5.48%;-127.90%;6.75%;-764.99%;8.11%;2.62%;15.47%;6.02%;0.29%;-0.35%;1.51%;4.41%;169.33%
2008;-3.29%;6.40%;3.28%;3.87%;-0.65%;-13.03%;7.87%;-10.09%;-6.09%;-20.08%;17.65%;-7.73%;-24.62%
2009;-12.90%;-1.60%;10.35%;4.88%;3.47%;-6.79%;2.68%;1.87%;14.87%;-4.40%;13.34%;-1.41%;22.80%
2010;-21.85%;-5.12%;-8.21%;-2.11%;6.54%;2.10%;-4.45%;-4.22%;0.36%;12.91%;-4.61%;0.07%;-28.25%
2011;7.92%;-3.09%;16.02%;0.97%;8.84%;-5.60%;-14.00%;-7.36%;-8.20%;7.75%;-8.63%;0.74%;-8.70%
2012;2.48%;4.04%;-15.78%;17.60%;-28.48%;3.13%;23.39%;-23.58%;5.71%;-0.12%;-1.11%;3.35%;-20.73%
2013;-3.25%;-8.70%;-10.79%;-18.09%;-20.28%;-1.76%;7.44%;-15.04%;28.76%;-12.15%;-5.05%;0.56%;-50.16%
2014;16.16%;-13.91%;-13.09%;-31.09%;-10.23%;1.04%;-24.62%;-1.36%;20.00%;-25.29%;7.69%;-38.50%;-76.02%
2015;-41.81%;18.76%;-14.12%;10.96%;24.87%;-16.95%;-17.86%;-43.69%;2.57%;-24.01%;-16.98%;10.80%;-77.35%
2016;-15.38%;-26.67%;-4.13%;-12.07%;-10.78%;45.05%;87.88%;1.61%;14.29%;-5.21%;-19.05%;1.81%;15.38%
2017;42.22%;7.50%;13.95%;-13.27%;4.41%;-3.66%;-0.29%;8.50%;-3.24%;6.70%;1.57%;-10.57%;54.22%
2018;3.75%;5.56%;-7.37%;-6.82%;-11.59%;-0.34%;-4.84%;-6.91%;-21.48%;19.90%;-39.42%;-13.70%;-63.69%
2019;6.35%;34.33%;-16.11%;11.26%;-4.76%;3.13%;4.24%;-4.65%;-12.80%;-8.39%;-4.58%;-1.60%;-2.38%
2020;9.76%;-2.22%;-29.55%;7.53%;10.00%;36.36%;98.67%;-20.13%;1.68%;-17.36%;51.00%;-6.62%;129.27%
2021;-5.67%;-13.53%;16.52%;-11.19%;-5.04%;-2.21%;-14.93%;-4.26%;-6.11%;-11.83%;-8.05%;-6.57%;-54.61%
2022;36.72%;-23.43%;3.73%;-1.44%;-4.38%;-16.03%;-12.73%;8.33%;-20.19%;-24.10%;-17.46%;-1.92%;-60.16%
2023;1.96%;-29.62%;-29.23%;-6.18%;-2.47%;-0.42%;21.61%;-31.71%;-2.04%;-13.54%;1.20%;-2.98%;-68.04%
2024;-6.75%;38.82%;-10.43%;1.06%;-9.95%;-21.74%;-1.63%;-8.99%;-6.97%;-1.87%;-4.27%;-14.43%;-44.72%
2025;-3.77%;-4.73%;-19.37%;7.81%;16.57%;7.53%;-16.89%;0.67%;0.00%;0.00%;0.00%;0.00%;-16.43%
