;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2021;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1.75%;6.56%;-23.08%;-15.55%;-6.75%;8.70%;-28.61%
2022;-4.50%;-20.24%;18.79%;-36.86%;-18.51%;-14.30%;17.86%;-7.95%;-12.69%;-14.99%;-3.09%;10.51%;-65.60%
2023;48.56%;-20.00%;-15.00%;-9.75%;-2.98%;11.32%;2.24%;-20.40%;-16.10%;2.53%;3.45%;-0.24%;-28.86%
<<<<<<< HEAD
2024;0.95%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.95%
=======
2024;-0.72%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-0.72%
>>>>>>> 1f984824cd6e9ac230aabc243df2e6ed893a5d46
