;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-10.03%;-3.85%;22.00%;-17.70%;8.37%;15.81%;-1.59%;-3.87%;-14.43%;9.80%;-10.71%;-4.00%;-16.95%
2009;0.00%;-15.42%;-3.94%;2.56%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-16.67%
2010;0.00%;0.00%;0.00%;-23.50%;-28.10%;1.82%;-1.79%;71.82%;4.23%;-0.51%;-3.06%;0.00%;-5.00%
2011;-13.16%;0.00%;-15.15%;-40.71%;-15.66%;57.14%;-9.09%;-28.00%;-11.11%;-4.69%;4.92%;1.56%;-65.79%
2012;43.08%;-34.41%;14.75%;-1.43%;1.45%;-21.43%;-1.82%;-3.34%;-3.85%;2.00%;17.65%;-13.33%;-19.70%
2013;15.38%;0.00%;33.33%;-14.11%;26.56%;-20.99%;17.19%;-20.00%;-8.33%;1.82%;-1.79%;21.82%;38.33%
2014;1.49%;-7.35%;1.59%;-0.67%;1.69%;-1.67%;16.95%;-7.25%;-1.56%;-7.94%;-1.72%;3.51%;-5.12%
2015;-7.12%;3.10%;-7.08%;9.33%;4.15%;-1.27%;2.39%;-15.41%;5.51%;0.40%;9.40%;0.55%;0.96%
2016;-3.64%;12.83%;3.68%;15.00%;-0.90%;-2.42%;2.95%;7.53%;-2.10%;-2.72%;2.94%;14.29%;55.49%
2017;-1.63%;-2.16%;3.90%;7.37%;36.53%;1.80%;27.33%;9.77%;11.01%;8.26%;25.88%;-0.85%;212.90%
2018;30.89%;31.21%;4.42%;1.48%;52.20%;-14.02%;10.96%;7.18%;-13.38%;8.47%;-6.86%;5.57%;161.66%
2019;-1.17%;8.08%;-4.05%;3.69%;-6.96%;14.95%;-6.08%;-10.88%;4.72%;-3.15%;-2.08%;19.47%;12.86%
2020;2.92%;-10.81%;-25.76%;18.80%;-6.17%;7.52%;-2.45%;5.95%;4.87%;5.06%;25.56%;22.00%;42.48%
2021;5.76%;6.63%;23.57%;20.56%;24.34%;2.01%;-11.85%;6.72%;-14.13%;-5.05%;27.15%;17.70%;144.60%
2022;-7.48%;-2.63%;8.95%;5.50%;5.32%;-5.45%;-9.01%;23.96%;-2.56%;11.63%;-6.17%;-2.59%;15.62%
2023;-3.92%;-4.21%;4.38%;-5.62%;-4.19%;1.39%;10.45%;-6.80%;-0.26%;-8.15%;1.34%;3.28%;-13.07%
2024;-9.08%;-1.11%;-3.15%;-7.04%;7.42%;-19.17%;4.63%;-5.77%;-2.04%;0.83%;11.66%;-9.33%;-30.70%
2025;2.06%;-4.67%;16.93%;1.09%;6.40%;-3.51%;-3.40%;24.07%;0.00%;0.00%;0.00%;0.00%;41.53%
