;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;18.70%;-7.40%;-6.04%;11.97%;-13.04%;-14.61%;-14.12%
2008;-22.22%;13.94%;-12.49%;6.02%;11.62%;-3.78%;-19.53%;-12.51%;-27.23%;-50.88%;-11.20%;1.35%;-80.00%
2009;26.89%;-1.93%;5.04%;17.54%;20.30%;-6.95%;26.67%;21.89%;4.49%;2.85%;6.10%;14.65%;247.15%
2010;7.02%;-9.00%;6.18%;0.91%;-14.32%;17.64%;-2.75%;22.85%;11.80%;4.93%;19.70%;1.48%;79.04%
2011;-15.68%;9.46%;5.58%;10.65%;-6.19%;-0.20%;-5.74%;-6.00%;-8.11%;4.90%;19.01%;1.38%;4.03%
2012;3.24%;20.09%;-4.12%;-3.43%;1.72%;3.39%;11.48%;-5.44%;4.59%;4.57%;-7.53%;8.53%;39.70%
2013;-2.86%;-10.29%;4.92%;-15.59%;1.68%;-8.15%;-10.48%;-4.87%;4.62%;1.27%;-4.59%;-14.29%;-46.82%
2014;3.06%;-0.00%;2.91%;-0.95%;-2.95%;16.08%;-13.90%;8.90%;-9.64%;2.25%;-1.65%;-11.73%;-11.01%
2015;-12.34%;1.08%;4.21%;3.50%;-3.97%;-22.83%;-16.98%;-42.95%;-31.47%;0.56%;11.39%;17.21%;-69.82%
2016;-30.43%;21.41%;13.35%;27.56%;-17.77%;26.48%;42.88%;1.99%;-4.60%;-3.13%;-4.23%;-0.13%;63.62%
2017;22.37%;18.38%;3.68%;12.90%;4.50%;2.22%;6.23%;9.49%;27.77%;-10.89%;7.29%;2.91%;164.85%
2018;10.30%;1.60%;9.37%;-2.78%;-17.43%;-18.89%;15.44%;-2.24%;-2.22%;37.44%;5.46%;14.58%;46.25%
2019;3.05%;-2.86%;-4.18%;-5.53%;13.76%;3.16%;10.02%;4.02%;-3.55%;3.74%;-2.16%;21.26%;44.44%
2020;5.58%;-11.45%;-41.22%;-9.13%;1.49%;22.01%;12.07%;-0.80%;-19.47%;1.01%;29.75%;0.11%;-27.38%
2021;-6.38%;-14.73%;-12.54%;21.30%;3.75%;3.62%;-11.34%;-16.46%;-6.94%;-7.21%;-13.47%;19.95%;-39.56%
2022;-4.67%;2.28%;9.78%;-13.21%;9.80%;-11.95%;-2.55%;35.07%;10.03%;14.79%;-7.75%;-4.06%;32.16%
2023;-2.73%;-7.27%;4.46%;6.52%;18.90%;-2.23%;2.33%;16.43%;1.37%;-5.34%;11.69%;5.80%;57.61%
2024;-7.81%;2.80%;3.28%;-10.10%;-0.25%;1.16%;-0.90%;13.71%;2.10%;10.15%;6.26%;-6.44%;11.87%
2025;5.41%;7.02%;4.18%;7.80%;3.00%;-4.38%;3.76%;5.37%;0.00%;0.00%;0.00%;0.00%;36.42%
