;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-3.44%;5.29%;12.02%;13.89%
2008;-10.24%;25.00%;-30.43%;11.25%;43.82%;-12.50%;-2.86%;-65.53%;-64.00%;-13.33%;-12.82%;13.73%;-88.68%
2009;17.24%;11.76%;25.00%;98.95%;-1.85%;-9.43%;35.42%;12.09%;4.90%;-4.11%;11.89%;-5.05%;369.83%
2010;-8.62%;-0.20%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-8.81%
2011;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2012;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2013;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2014;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2015;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2016;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2017;0.00%;0.00%;0.00%;0.00%;38.73%;6.60%;6.80%;-4.46%;9.47%;4.14%;-0.64%;17.72%;101.21%
2018;11.75%;1.66%;15.98%;-3.19%;-2.35%;-4.50%;11.77%;10.94%;-10.17%;7.66%;7.78%;4.36%;60.45%
2019;15.27%;-9.43%;0.78%;6.46%;13.69%;16.98%;6.03%;0.00%;-2.76%;-4.18%;0.93%;26.69%;88.16%
2020;18.52%;-1.98%;-41.20%;12.71%;7.96%;23.60%;7.74%;-8.14%;-7.53%;-5.36%;6.48%;5.56%;0.00%
2021;-3.71%;-12.11%;1.72%;-0.35%;-7.10%;4.11%;-10.46%;-9.94%;-12.82%;-3.12%;0.06%;-2.11%;-44.65%
2022;-4.19%;-21.36%;-31.85%;-32.17%;-13.92%;-22.16%;0.26%;49.36%;23.63%;-15.65%;-26.44%;-5.80%;-74.75%
2023;13.27%;-2.30%;2.57%;21.92%;39.55%;41.10%;4.26%;6.76%;-8.98%;0.00%;0.00%;0.00%;176.07%
