;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2006;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-0.24%;14.24%;4.21%;18.76%
2007;3.04%;8.70%;-1.79%;4.00%;4.90%;-0.00%;3.27%;-18.98%;0.40%;-2.18%;-3.25%;4.28%;-0.52%
2008;-23.60%;12.11%;-19.01%;37.91%;8.51%;-9.80%;-8.70%;-0.95%;-2.88%;-19.80%;18.52%;3.07%;-19.45%
2009;-8.03%;4.40%;-5.26%;27.17%;7.74%;17.86%;9.76%;7.94%;7.21%;4.20%;2.19%;6.93%;112.40%
2010;16.75%;-2.17%;-6.96%;-3.69%;-13.38%;7.59%;2.05%;3.02%;1.20%;3.64%;-2.33%;-5.95%;-3.40%
2011;-6.58%;-2.44%;5.78%;9.54%;5.13%;-3.49%;-9.54%;6.50%;-6.58%;16.06%;2.88%;8.71%;25.19%
2012;-2.98%;6.29%;-2.83%;16.92%;-0.25%;5.83%;-2.71%;9.76%;5.40%;2.71%;4.44%;9.63%;63.71%
2013;1.18%;-3.81%;4.93%;11.60%;5.63%;-11.18%;10.78%;-1.46%;11.90%;3.01%;2.02%;-5.76%;29.35%
2014;-17.49%;-0.74%;11.60%;4.98%;0.46%;1.38%;-4.78%;7.82%;-2.70%;-1.29%;0.66%;-4.92%;-7.77%
2015;-7.21%;-1.82%;3.87%;0.39%;-0.40%;-4.76%;-5.14%;-18.11%;-8.21%;20.31%;3.00%;-6.64%;-25.67%
2016;-12.77%;9.36%;10.44%;13.90%;14.80%;15.60%;10.95%;3.40%;9.83%;2.57%;-14.17%;-0.77%;75.30%
2017;7.75%;11.52%;-7.53%;14.39%;11.02%;-8.87%;2.96%;-2.92%;1.22%;-3.12%;-2.80%;12.21%;37.47%
2018;9.92%;4.47%;-14.74%;-13.74%;-4.55%;-10.95%;2.59%;10.27%;-6.90%;12.90%;-9.13%;6.94%;-17.05%
2019;11.24%;-1.32%;-7.51%;-4.28%;-6.97%;0.70%;0.44%;-7.49%;-3.31%;7.86%;-12.37%;15.33%;-10.86%
2020;8.42%;-0.22%;-29.02%;9.97%;12.91%;12.40%;-3.77%;-9.14%;-3.80%;-5.01%;0.03%;6.35%;-8.91%
2021;-11.51%;-5.01%;7.23%;-13.14%;10.03%;11.55%;-4.48%;1.51%;4.63%;-6.33%;-10.24%;-8.07%;-24.64%
2022;-9.26%;6.50%;7.91%;-3.86%;9.46%;0.94%;19.35%;35.70%;3.77%;-0.71%;-9.75%;-8.62%;52.45%
2023;-4.49%;-1.90%;-24.76%;13.40%;34.93%;10.45%;-1.97%;-10.86%;-1.67%;-10.79%;8.25%;10.89%;9.63%
2024;-0.85%;7.62%;-7.24%;-11.11%;-7.63%;-6.26%;-8.15%;0.82%;-5.98%;-1.84%;-11.20%;-9.45%;-47.65%
2025;15.11%;-2.69%;2.78%;11.65%;-6.15%;1.06%;1.41%;23.04%;0.00%;0.00%;0.00%;0.00%;52.12%
