;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-7.14%;7.69%;-3.43%;-17.90%;30.63%;2.31%;-7.51%;2.33%;-19.18%;-9.09%;-10.00%;0.00%;-33.68%
2009;11.11%;-15.00%;5.88%;5.56%;24.21%;0.00%;0.00%;1.78%;0.00%;0.00%;0.00%;0.00%;33.44%
2010;0.00%;37.22%;0.12%;-4.06%;0.48%;21.70%;-3.30%;9.83%;4.21%;0.51%;18.09%;-0.51%;110.64%
2011;2.65%;-4.17%;-4.35%;-5.23%;12.86%;-1.84%;3.12%;-4.24%;0.00%;0.63%;-17.55%;2.97%;-16.64%
2012;3.70%;0.00%;7.14%;7.17%;10.00%;-8.04%;0.00%;-6.67%;21.43%;-0.29%;0.00%;0.00%;36.12%
2013;-8.55%;0.00%;6.45%;13.86%;1.04%;-4.44%;0.71%;0.00%;14.36%;0.00%;5.41%;-2.70%;26.42%
2014;11.11%;-7.20%;5.17%;6.71%;7.31%;1.53%;9.37%;-2.86%;-6.86%;-0.05%;0.00%;0.55%;25.40%
2015;0.00%;0.00%;9.94%;-2.60%;3.00%;-5.77%;-9.09%;-6.67%;-14.29%;-4.17%;0.00%;2.61%;-25.67%
2016;0.00%;-2.54%;6.96%;29.91%;-0.81%;0.00%;6.09%;21.79%;-11.11%;6.25%;-2.94%;0.00%;59.08%
2017;0.00%;0.00%;0.61%;3.20%;0.00%;10.06%;-8.57%;12.38%;0.00%;5.56%;0.00%;0.00%;23.94%
2018;-2.53%;-2.16%;0.00%;9.40%;-5.30%;-0.06%;17.08%;7.31%;4.59%;0.00%;10.87%;5.88%;52.32%
2019;-6.11%;32.15%;0.00%;-5.69%;-0.92%;0.00%;4.13%;-17.94%;-6.16%;6.23%;0.35%;-1.92%;-2.80%
2020;0.04%;11.96%;-7.14%;-3.85%;8.00%;2.96%;22.12%;-7.83%;-1.33%;4.76%;8.03%;11.94%;56.44%
2021;25.33%;-6.19%;24.74%;51.82%;50.19%;-5.00%;-21.05%;1.88%;-18.86%;3.87%;0.00%;0.00%;115.39%
2022;1.03%;9.03%;0.02%;-2.68%;0.00%;-10.30%;-3.15%;1.34%;0.00%;-1.91%;0.00%;0.00%;-7.40%
2023;0.00%;0.00%;-24.99%;10.25%;-10.59%;-4.27%;-5.71%;0.00%;-3.03%;3.12%;0.00%;0.00%;-33.25%
2024;1.52%;-10.45%;10.00%;0.00%;6.82%;0.00%;-18.15%;55.50%;-22.29%;8.62%;6.35%;4.48%;27.51%
2025;-5.71%;-6.06%;12.90%;-5.34%;9.68%;2.24%;-9.35%;17.11%;0.00%;0.00%;0.00%;0.00%;12.67%
