;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2020;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-11.54%;-10.87%;1.10%;8.81%;-13.27%
2021;12.53%;-2.36%;-8.78%;6.19%;23.54%;-5.14%;6.22%;1.34%;2.64%;-24.05%;-13.88%;15.01%;3.66%
2022;-8.02%;27.67%;-12.11%;-15.85%;-17.49%;-35.07%;3.22%;13.36%;10.61%;10.12%;-26.13%;-4.37%;-53.16%
2023;0.70%;-16.47%;-11.43%;-5.16%;15.31%;19.47%;4.20%;-6.91%;-24.35%;2.74%;13.33%;16.47%;-3.14%
2024;-11.58%;-6.33%;-8.45%;-6.64%;-9.49%;11.35%;-0.00%;20.78%;-15.26%;9.96%;18.82%;-7.33%;-11.58%
2025;8.61%;-10.48%;11.70%;4.76%;5.45%;-0.86%;13.91%;-3.31%;0.00%;0.00%;0.00%;0.00%;31.02%
