;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2001;0.00%;0.00%;0.00%;0.00%;0.00%;-1.36%;-9.35%;-0.76%;-39.40%;3.21%;10.68%;1.68%;-37.54%
2002;-7.10%;7.07%;-10.94%;-9.93%;-2.62%;-12.79%;-19.34%;24.38%;-12.46%;4.70%;-3.72%;-3.26%;-41.97%
2003;-7.97%;-10.78%;15.60%;12.20%;6.84%;5.51%;12.94%;14.32%;34.32%;16.69%;15.49%;20.13%;237.10%
2004;16.20%;-6.73%;-10.82%;-11.27%;5.86%;12.00%;7.14%;10.77%;6.25%;-5.93%;0.56%;21.60%;47.49%
2005;-1.18%;15.00%;-6.17%;-7.28%;0.38%;-14.01%;6.30%;4.39%;5.40%;3.98%;-2.96%;-4.77%;-4.09%
2006;1.30%;8.38%;9.35%;-0.36%;-12.18%;1.88%;2.62%;10.39%;-2.11%;-1.84%;10.51%;8.59%;39.80%
2007;-3.95%;3.24%;15.95%;16.99%;4.33%;0.54%;-2.55%;-0.11%;0.69%;5.64%;-12.03%;-4.01%;23.34%
2008;-6.75%;13.80%;5.88%;5.70%;0.71%;-3.69%;0.33%;-5.79%;-3.82%;-20.73%;6.15%;-4.14%;-15.54%
2009;-5.72%;-2.15%;-1.84%;10.74%;10.47%;-1.41%;-1.29%;-2.03%;-0.15%;-0.59%;-0.99%;2.66%;6.56%
2010;4.53%;0.70%;-0.12%;1.48%;2.10%;2.20%;4.81%;-2.12%;3.08%;0.53%;4.96%;6.46%;32.24%
2011;11.61%;-2.85%;3.19%;0.44%;1.90%;-3.19%;-9.27%;-13.19%;-0.29%;0.85%;4.49%;21.79%;11.74%
2012;-5.02%;5.65%;5.10%;-0.30%;-8.79%;3.57%;-0.57%;5.32%;0.02%;17.32%;3.18%;9.82%;38.28%
2013;-1.20%;-0.95%;-3.06%;-2.90%;-0.72%;-9.40%;15.02%;-3.84%;8.06%;2.62%;0.94%;-1.19%;1.36%
2014;-10.75%;-3.44%;-1.61%;0.22%;0.16%;-0.26%;7.39%;-0.87%;-5.67%;-0.71%;2.35%;0.21%;-13.19%
2015;-8.20%;-6.25%;16.31%;7.41%;-6.02%;-8.60%;-2.64%;1.01%;7.89%;-10.42%;2.48%;2.31%;-7.96%
2016;2.10%;15.49%;10.33%;3.15%;11.86%;3.36%;18.25%;-4.55%;-0.19%;-0.76%;-13.81%;5.61%;57.88%
2017;1.42%;8.30%;-0.89%;2.90%;-1.40%;-2.32%;2.10%;14.41%;2.19%;-8.66%;27.26%;7.04%;60.20%
2018;0.92%;-2.71%;-0.56%;1.31%;-3.37%;3.47%;0.57%;-12.27%;-5.92%;9.87%;15.05%;2.17%;6.02%
2019;37.90%;0.22%;1.01%;0.85%;-2.38%;-3.30%;1.32%;12.41%;3.01%;8.29%;-2.57%;67.01%;174.73%
2020;40.47%;1.35%;-12.24%;-11.19%;3.41%;18.04%;-3.07%;0.52%;-7.46%;2.89%;-0.80%;2.17%;27.34%
2021;-5.33%;-9.72%;5.11%;0.27%;2.33%;-0.20%;-4.24%;-0.74%;-2.57%;0.58%;2.12%;7.73%;-5.74%
2022;-15.10%;-9.52%;14.91%;0.05%;-2.98%;0.58%;-4.38%;14.17%;-3.54%;15.89%;-9.79%;0.03%;-5.11%
2023;-0.77%;0.31%;1.98%;-1.59%;0.26%;1.89%;0.22%;-0.37%;-0.08%;-0.93%;3.62%;-5.59%;-1.33%
2024;-3.14%;-8.04%;16.45%;-4.53%;6.19%;-4.25%;-2.96%;13.62%;6.71%;-1.43%;5.49%;-7.41%;14.07%
2025;11.17%;-2.03%;4.82%;-4.54%;-2.31%;-0.79%;2.22%;-1.55%;0.00%;0.00%;0.00%;0.00%;6.29%
