;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2021;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;2.14%;-30.77%;-28.17%;-7.81%;33.73%;-24.21%;-52.54%
2022;-28.60%;14.75%;-16.73%;28.92%;26.81%;-28.19%;-3.55%;-6.28%;-15.01%;-27.72%;-23.31%;8.82%;-62.87%
2023;-18.92%;-22.22%;-32.14%;-1.05%;2.13%;69.79%;-7.98%;-13.33%;-15.38%;-10.00%;-4.04%;-8.42%;-60.81%
2024;-25.29%;43.08%;-13.98%;8.75%;-25.29%;-18.46%;-0.81%;-15.49%;60.13%;11.04%;4.88%;20.52%;14.78%
2025;-12.16%;-15.31%;21.35%;5.07%;35.75%;-24.11%;1.76%;-6.47%;0.00%;0.00%;0.00%;0.00%;-7.01%
