;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;4.74%;-2.01%;-5.90%;-0.27%;-30.87%;-13.12%;-42.16%
2008;-27.75%;7.05%;-8.82%;27.10%;14.21%;-24.44%;2.94%;-18.86%;-50.00%;-44.51%;2.54%;-8.42%;-83.17%
2009;-1.62%;-1.10%;-4.44%;58.72%;34.80%;-11.96%;43.52%;22.58%;3.51%;7.63%;-7.56%;-2.04%;210.81%
2010;19.83%;-4.21%;15.15%;-1.84%;-12.20%;4.73%;0.00%;-0.15%;-0.29%;-11.27%;7.92%;6.73%;21.39%
2011;-6.16%;-1.68%;1.20%;3.56%;-19.28%;-9.44%;13.50%;-4.32%;-7.16%;3.04%;-5.51%;10.42%;-23.39%
2012;-0.57%;21.44%;12.10%;22.21%;-10.42%;9.56%;8.61%;15.31%;5.84%;-2.14%;-2.36%;4.66%;115.20%
2013;15.66%;-0.77%;1.55%;-12.98%;-7.46%;-1.61%;-12.33%;16.70%;-4.90%;-6.73%;10.40%;10.58%;2.31%
2014;-4.52%;-3.92%;-4.27%;-0.79%;-2.20%;13.16%;4.06%;15.34%;-3.46%;-0.78%;-10.59%;-14.21%;-14.96%
2015;-10.53%;2.74%;-17.69%;16.89%;18.38%;11.23%;-1.58%;3.12%;15.40%;-4.35%;-10.50%;16.46%;35.99%
2016;-7.67%;-3.83%;-5.17%;-5.62%;-10.41%;-3.27%;4.80%;-1.67%;1.69%;5.31%;21.17%;-0.82%;-8.65%
2017;-1.15%;-10.07%;-9.63%;6.02%;8.12%;12.73%;0.73%;-6.61%;-3.28%;2.68%;-5.65%;-1.84%;-10.20%
2018;-9.58%;-5.71%;-16.63%;8.32%;-13.66%;-11.44%;20.26%;-22.81%;-13.92%;9.58%;0.36%;-9.44%;-53.15%
2019;22.24%;4.59%;10.19%;19.49%;-2.38%;-3.05%;8.43%;-1.51%;15.31%;5.62%;42.17%;-12.65%;157.31%
2020;-5.51%;-2.60%;-31.58%;54.21%;9.22%;-1.79%;3.27%;-3.61%;-10.31%;-15.08%;2.86%;1.50%;-17.56%
2021;-8.50%;4.53%;5.15%;0.94%;2.38%;-5.45%;-4.27%;-6.80%;25.00%;-6.79%;-9.18%;23.54%;14.60%
2022;-10.00%;13.31%;17.11%;6.11%;8.30%;-6.68%;-1.28%;19.54%;-18.83%;9.09%;-8.63%;3.68%;26.79%
2023;7.95%;-19.01%;-6.97%;-15.97%;19.53%;4.01%;-5.08%;-15.36%;-3.69%;-6.43%;-4.10%;2.89%;-39.30%
2024;-8.30%;-0.58%;-0.88%;-9.33%;1.31%;7.74%;-5.84%;19.08%;-15.35%;-8.52%;0.86%;-12.99%;-31.86%
2025;-4.91%;-8.68%;42.99%;-6.49%;-14.72%;-2.78%;0.82%;21.86%;0.00%;0.00%;0.00%;0.00%;18.27%
