;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2010;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-27.27%;-46.88%;-39.41%;22.52%;-10.78%;-7.64%;-76.36%
2011;-0.96%;-14.56%;-20.45%;14.29%;12.50%;-11.11%;-7.50%;16.22%;-11.63%;1.32%;-16.88%;25.00%;-23.08%
2012;0.00%;0.00%;-0.00%;-12.50%;5.71%;7.57%;0.00%;30.65%;0.00%;-16.15%;-8.26%;0.00%;0.00%
2013;-7.00%;6.99%;0.50%;-25.00%;-33.33%;-25.00%;-6.67%;7.14%;-0.67%;-32.89%;-20.00%;10.00%;-78.00%
2014;13.64%;-9.00%;9.89%;0.00%;-88.00%;291.67%;-21.28%;-2.70%;-13.89%;-6.45%;0.00%;-27.59%;-76.14%
2015;19.05%;-4.00%;54.17%;-10.81%;12.12%;5.41%;-6.73%;-23.53%;-30.77%;-22.22%;-7.14%;-7.69%;-38.86%
2016;-8.33%;-9.09%;100.00%;265.06%;100.00%;-61.50%;23.22%;-27.34%;-13.86%;-20.69%;-23.19%;-25.47%;64.04%
2017;-0.32%;3.81%;-11.93%;-18.06%;-14.41%;1.49%;26.34%;-15.83%;-5.05%;-5.31%;3.57%;0.49%;-35.44%
2018;-3.43%;0.51%;-10.61%;2.82%;-2.75%;-9.60%;12.50%;-7.22%;1.80%;-2.35%;-4.22%;-5.66%;-26.47%
2019;-6.00%;18.44%;-4.19%;-5.00%;-14.47%;2.31%;20.30%;-8.75%;24.66%;-14.29%;-1.92%;71.24%;74.67%
2020;10.31%;-6.96%;-34.98%;71.03%;-5.65%;7.69%;-4.76%;-8.75%;-9.13%;-7.04%;10.27%;-23.53%;-28.20%
2021;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2022;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2023;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
