;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-10.14%;-8.06%;5.26%;-11.67%;13.21%;5.00%;-20.63%;-6.00%;-29.79%;-9.09%;-6.67%;3.57%;-57.97%
2009;10.34%;-12.50%;-10.71%;-4.00%;8.33%;0.00%;0.00%;19.23%;0.00%;0.00%;0.00%;0.00%;6.90%
2010;0.00%;54.84%;-10.42%;-4.65%;-14.63%;28.57%;-13.33%;-2.56%;52.63%;-3.45%;-5.36%;-13.21%;48.39%
2011;-10.87%;-2.44%;-10.00%;52.78%;14.55%;-3.17%;-8.20%;-3.57%;-7.41%;-2.00%;-8.16%;-17.78%;-19.57%
2012;8.11%;7.50%;-4.65%;-9.76%;-2.70%;-13.89%;-9.68%;0.00%;10.71%;-16.13%;-3.85%;0.00%;-32.43%
2013;16.00%;-10.34%;0.00%;-19.23%;-14.29%;16.67%;-19.05%;-11.76%;-13.33%;-7.69%;33.33%;-6.25%;-40.00%
2014;-20.00%;-8.33%;27.27%;-14.29%;-8.33%;145.45%;11.11%;-20.00%;-4.17%;17.39%;-7.41%;-20.00%;33.33%
2015;40.00%;3.57%;-20.69%;-4.35%;31.82%;-20.69%;-13.04%;-15.00%;11.76%;-5.26%;-5.56%;5.88%;-10.00%
2016;-11.11%;56.25%;-12.00%;-4.55%;-19.05%;2.35%;37.93%;-8.75%;-8.68%;-5.00%;40.53%;-16.10%;24.44%
2017;83.04%;-26.83%;-0.00%;-10.00%;9.26%;-2.03%;-12.46%;4.74%;4.15%;-2.17%;-5.56%;-9.41%;3.12%
2018;3.90%;-8.33%;-16.36%;15.76%;-0.94%;-1.90%;-18.36%;18.34%;0.00%;5.00%;-1.43%;-14.98%;-23.81%
2019;30.68%;45.65%;-31.34%;3.91%;-5.86%;0.00%;8.89%;53.06%;21.33%;-9.67%;-4.87%;-8.18%;103.98%
2020;89.14%;-7.36%;-18.76%;-19.77%;4.88%;167.44%;-20.00%;5.43%;-0.41%;-2.69%;2.13%;1.87%;172.42%
2021;-0.20%;-4.10%;3.95%;-3.70%;3.95%;0.51%;-6.23%;-1.74%;-1.88%;-0.56%;0.00%;-7.39%;-16.67%
2022;-17.30%;-0.30%;0.45%;-13.33%;2.56%;-32.33%;6.40%;17.82%;-13.56%;-9.32%;-22.81%;5.19%;-60.25%
2023;-4.32%;-1.61%;-4.59%;6.53%;-3.23%;15.00%;22.61%;-12.77%;-16.80%;10.42%;-14.45%;-6.90%;-16.67%
2024;48.52%;-32.67%;-1.48%;-16.17%;7.62%;-6.25%;-0.00%;0.89%;3.96%;-8.90%;2.33%;-4.55%;-22.22%
2025;8.10%;-11.45%;-10.45%;23.89%;-14.80%;-10.53%;-1.18%;-6.55%;0.00%;0.00%;0.00%;0.00%;-25.24%
