;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2016;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;40.67%;0.00%;0.00%;0.00%;12.56%;58.33%
2017;0.00%;0.00%;0.00%;14.85%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;14.85%
2018;-11.58%;0.00%;0.00%;19.27%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;5.46%
2019;0.00%;67.62%;0.00%;5.76%;14.77%;11.39%;0.00%;2.56%;0.00%;0.00%;0.00%;0.00%;132.43%
2020;0.00%;0.00%;0.00%;0.00%;116.68%;1.89%;0.00%;0.00%;0.00%;50.30%;0.00%;0.00%;231.82%
2021;0.00%;9.78%;0.00%;0.97%;0.00%;0.00%;29.88%;6.00%;0.00%;-11.31%;0.00%;12.76%;52.59%
2022;0.00%;-20.76%;-8.33%;1.58%;0.00%;-14.97%;-10.69%;-4.23%;0.00%;16.67%;0.00%;-21.21%;-50.67%
2023;0.00%;22.39%;0.00%;2.44%;0.00%;0.00%;0.00%;-0.81%;-6.42%;-5.99%;0.00%;-2.12%;7.08%
2024;0.00%;-4.34%;10.88%;13.73%;0.97%;4.93%;-6.81%;9.19%;-3.45%;0.00%;3.57%;3.10%;34.09%
2025;0.00%;0.33%;-9.80%;-0.22%;-0.01%;-0.08%;-3.59%;-2.00%;0.00%;0.00%;0.00%;0.00%;-14.75%
