;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;7.14%;-13.33%;7.69%;-7.14%;-7.69%;33.33%;-6.25%;84.45%;-2.40%;-8.20%;-12.50%;20.41%;86.56%
2001;1.69%;-14.17%;-0.97%;-9.80%;-10.87%;6.10%;-6.90%;-20.99%;-18.75%;26.92%;15.15%;3.95%;-33.05%
2002;-8.86%;11.11%;-6.25%;-9.33%;-5.88%;-15.63%;-9.26%;2.04%;-12.00%;9.09%;4.17%;16.00%;-26.58%
2003;5.17%;8.20%;-3.03%;-0.00%;1.56%;-3.08%;15.87%;4.11%;1.32%;14.29%;-0.00%;43.18%;117.24%
2004;-5.56%;8.40%;6.98%;-21.74%;7.41%;-5.17%;7.29%;26.59%;11.78%;-18.56%;18.82%;8.29%;38.89%
2005;2.69%;14.64%;-1.12%;-23.22%;3.58%;-0.62%;13.04%;8.15%;26.52%;-5.24%;1.69%;-1.17%;35.54%
2006;26.31%;-4.94%;2.53%;14.04%;-10.26%;-2.69%;4.13%;-0.73%;-3.67%;14.63%;9.66%;10.99%;70.32%
2007;12.08%;5.83%;1.17%;12.21%;6.65%;1.08%;7.78%;5.06%;24.70%;2.71%;-3.18%;-7.50%;88.51%
2008;-20.59%;16.40%;7.61%;4.86%;1.57%;-13.09%;-18.55%;-8.68%;-18.10%;-26.59%;-2.04%;-0.10%;-59.71%
2009;22.05%;-4.31%;-2.68%;22.29%;8.29%;-11.33%;9.96%;3.91%;11.45%;11.81%;6.17%;-0.44%;100.89%
2010;0.75%;1.62%;0.00%;0.00%;0.00%;-16.88%;12.60%;-0.87%;10.66%;7.58%;-2.69%;2.17%;12.43%
2011;5.54%;-5.56%;-2.76%;-3.07%;-0.49%;-2.22%;0.73%;-11.38%;-6.39%;7.86%;-7.12%;-4.40%;-26.85%
2012;10.98%;2.96%;-3.73%;0.11%;-9.57%;4.37%;-6.71%;-14.38%;6.96%;4.26%;-2.86%;15.19%;3.60%
2013;-5.91%;-5.96%;-8.95%;-3.71%;-13.39%;-8.84%;11.39%;10.13%;-0.28%;8.37%;-4.69%;-1.30%;-23.61%
2014;-11.08%;-4.44%;-7.65%;-2.24%;-3.33%;8.87%;13.58%;-10.83%;-12.63%;-11.10%;-5.78%;-6.60%;-44.10%
2015;-16.55%;12.39%;-19.92%;13.96%;-5.42%;-7.22%;-6.65%;-4.68%;-12.49%;0.61%;-35.52%;-6.20%;-64.41%
2016;-33.47%;21.39%;52.61%;37.72%;-17.71%;26.97%;22.03%;-4.81%;-5.06%;32.99%;15.18%;-0.67%;197.60%
2017;40.07%;12.74%;-6.65%;-9.32%;-3.68%;7.74%;12.04%;16.46%;-10.34%;-0.41%;5.46%;13.47%;93.40%
2018;8.95%;9.20%;-7.84%;12.92%;-12.40%;-6.16%;11.46%;-4.63%;19.31%;-6.77%;-8.04%;-0.28%;10.34%
2019;-11.23%;2.45%;10.69%;0.00%;-3.76%;7.00%;-3.74%;-10.09%;11.01%;1.43%;6.84%;11.93%;20.80%
2020;-3.32%;-9.78%;-12.67%;2.40%;18.05%;3.57%;17.91%;2.18%;2.05%;4.12%;24.30%;9.66%;66.43%
2021;-1.88%;0.56%;8.67%;3.95%;0.28%;4.38%;-0.50%;-14.62%;-6.51%;-6.91%;2.24%;-49.77%;-55.70%
2022;7.36%;12.26%;9.83%;-11.46%;-2.42%;-11.69%;-10.94%;-2.62%;8.54%;1.05%;17.87%;5.02%;18.93%
2023;7.34%;-13.29%;-3.04%;-11.63%;-10.17%;4.32%;5.76%;-4.21%;0.98%;-1.67%;9.22%;5.16%;-13.66%
2024;-10.17%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-10.17%
