;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2001;0.00%;1100.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1100.00%
2002;0.00%;0.00%;-16.67%;0.00%;110.00%;0.00%;0.00%;0.00%;-28.57%;0.00%;-20.00%;66.67%;66.67%
2003;0.00%;0.00%;-90.00%;50.00%;0.00%;33.33%;0.00%;0.00%;175.00%;-9.09%;0.00%;0.00%;-50.00%
2004;0.00%;310.00%;0.00%;-60.98%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;6.25%;-5.88%;60.00%
2005;6.25%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;123.53%;0.00%;-52.63%;0.00%;0.00%;12.50%
2006;0.00%;0.00%;-5.56%;0.00%;0.00%;0.00%;0.00%;94.12%;3.03%;0.00%;-44.12%;15.79%;22.22%
2007;1713.64%;-62.41%;20.00%;11.11%;7.50%;137.21%;-20.59%;-23.46%;-3.87%;51.01%;-11.11%;-10.00%;1536.36%
2008;-30.56%;42.80%;-0.56%;32.96%;128.81%;122.04%;-22.73%;51.11%;-34.00%;-45.35%;-26.73%;12.16%;130.56%
2009;68.67%;20.64%;31.08%;6.28%;101.87%;-42.32%;22.26%;-5.07%;-10.06%;-0.35%;-4.21%;-1.47%;224.10%
2010;13.75%;27.45%;-10.26%;-2.57%;-23.46%;35.25%;61.76%;-26.44%;-13.33%;0.55%;-16.94%;-6.58%;5.58%
2011;0.35%;-2.46%;-4.68%;28.30%;-4.41%;38.46%;-19.78%;9.42%;11.90%;16.97%;-7.16%;-7.50%;56.34%
2012;11.04%;1.62%;-28.54%;-20.95%;4.95%;-2.02%;-11.00%;-20.46%;1.46%;-0.48%;-13.46%;3.33%;-58.11%
2013;-9.68%;-7.74%;6.45%;7.27%;-9.60%;-1.25%;-14.56%;0.00%;9.63%;-8.11%;-5.88%;13.28%;-22.04%
2014;-6.21%;2.94%;-4.29%;5.22%;17.02%;-6.06%;-3.23%;-6.67%;0.00%;-4.29%;0.75%;-0.74%;-7.59%
2015;-12.69%;-3.42%;8.85%;13.01%;4.32%;4.83%;-7.89%;-2.86%;6.62%;-6.90%;9.63%;11.49%;23.13%
2016;-12.73%;-2.78%;3.57%;20.69%;15.43%;20.79%;-9.84%;11.36%;3.27%;22.53%;-9.35%;6.41%;81.21%
2017;5.02%;-1.27%;-2.26%;-4.29%;4.48%;-2.31%;-1.01%;-4.10%;-2.14%;-15.64%;-0.86%;-4.35%;-26.42%
2018;-13.64%;0.00%;-10.53%;13.53%;-20.73%;1.96%;7.05%;-16.77%;5.04%;16.44%;-5.88%;0.00%;-27.27%
2019;-6.25%;2.67%;-2.60%;4.67%;-1.91%;0.00%;33.12%;-16.59%;-3.51%;-4.85%;1.27%;50.31%;49.38%
2020;1.67%;-7.82%;-16.52%;1.60%;-6.32%;5.06%;1.07%;5.82%;-8.00%;-3.26%;2.25%;13.19%;-13.81%
2021;-13.11%;5.03%;25.00%;2.13%;23.75%;16.50%;-10.12%;-13.18%;-8.15%;-23.79%;-2.65%;5.43%;-5.83%
2022;0.00%;-1.03%;-2.08%;-5.32%;-11.24%;-15.19%;-11.94%;14.41%;-7.41%;4.00%;-13.85%;2.68%;-40.72%
2023;0.87%;-18.97%;8.51%;-2.94%;3.03%;24.51%;3.94%;-3.79%;-3.94%;-5.74%;2.61%;-0.00%;2.61%
2024;-10.17%;0.94%;10.28%;3.39%;-1.64%;-5.00%;1.75%;2.59%;-0.84%;11.02%;-4.58%;-8.00%;-2.54%
2025;4.35%;-2.50%;7.69%;-3.17%;1.64%;-4.84%;0.00%;-1.69%;0.00%;0.00%;0.00%;0.00%;0.87%
