;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;77.78%;-12.50%;0.00%;-28.57%;10.00%;9.09%;8.33%;15.38%;-13.33%;-30.77%;66.67%;-6.67%;55.56%
2001;57.14%;-18.18%;5.56%;-5.26%;5.56%;5.26%;-5.00%;0.00%;0.00%;-10.53%;47.06%;-12.00%;57.14%
2002;-18.18%;22.22%;22.73%;-3.70%;0.00%;0.00%;-42.31%;0.00%;0.00%;-20.00%;0.00%;25.00%;-31.82%
2003;-13.33%;0.00%;-23.08%;70.00%;0.00%;-0.00%;0.00%;17.65%;5.00%;-14.29%;16.67%;-4.76%;33.33%
2004;20.00%;-4.17%;-17.39%;-0.00%;5.26%;-5.00%;15.79%;22.73%;85.19%;34.00%;26.87%;7.06%;355.00%
2005;-8.79%;-1.20%;-3.66%;-7.59%;-4.38%;-21.20%;-13.09%;4.60%;11.80%;-9.84%;-6.75%;10.43%;-42.97%
2006;0.19%;-4.81%;4.65%;0.39%;7.88%;6.95%;-8.17%;17.42%;-4.17%;28.23%;17.99%;13.54%;105.20%
2007;2.35%;23.85%;-6.67%;11.11%;17.86%;19.39%;31.98%;4.62%;-3.68%;6.11%;-4.68%;18.87%;195.77%
2008;10.48%;5.46%;-0.57%;-17.81%;-11.97%;-3.60%;-10.41%;-0.04%;-25.41%;-19.53%;-8.70%;6.33%;-57.84%
2009;-9.86%;-3.93%;-1.74%;-11.68%;43.19%;-2.73%;-2.88%;1.41%;5.92%;-6.34%;-7.95%;3.92%;-2.18%
2010;19.40%;1.87%;-1.96%;-3.16%;-3.40%;0.76%;-1.37%;3.47%;-6.24%;-8.45%;5.47%;-4.45%;-0.77%
2011;14.43%;-11.86%;-0.85%;2.17%;-7.06%;-9.48%;4.33%;-11.76%;-9.80%;-2.17%;-17.78%;1.08%;-41.97%
2012;-5.88%;-11.93%;-3.23%;-6.67%;-6.43%;-12.98%;-9.65%;-4.85%;19.39%;4.27%;-8.20%;-14.29%;-48.66%
2013;-1.04%;-10.53%;10.59%;-4.26%;13.33%;-6.86%;2.11%;-9.28%;56.82%;-18.84%;44.64%;5.56%;78.12%
2014;-18.13%;11.43%;-3.21%;-17.22%;-3.20%;-2.48%;-4.24%;-7.96%;-24.04%;1.27%;-12.50%;-28.57%;-70.76%
2015;-22.00%;25.64%;-20.41%;12.82%;-11.36%;7.69%;0.00%;-28.57%;0.00%;-43.33%;-17.65%;-5.71%;-73.60%
2016;12.12%;-5.41%;35.71%;0.00%;-5.26%;-10.56%;8.70%;24.00%;8.29%;-6.81%;0.00%;-30.59%;15.15%
2017;130.26%;-29.43%;-8.91%;-6.67%;88.57%;-33.84%;14.89%;-8.97%;-6.20%;3.89%;1.12%;-1.11%;75.66%
2018;12.36%;4.67%;-20.38%;64.00%;-30.49%;-15.79%;25.00%;6.67%;-21.88%;19.60%;0.33%;-1.33%;10.86%
2019;35.14%;2.25%;0.24%;21.95%;0.00%;-19.60%;24.38%;50.00%;-36.00%;-2.92%;17.60%;13.14%;109.46%
2020;-19.03%;-18.73%;-24.02%;-5.48%;11.26%;30.37%;52.94%;4.62%;5.88%;-16.67%;5.50%;2.69%;4.84%
2021;-1.54%;-1.41%;-1.74%;103.23%;10.95%;35.98%;26.25%;-16.62%;-4.25%;-39.98%;21.91%;21.83%;162.77%
2022;-6.26%;-6.68%;4.15%;-13.24%;-18.89%;-16.44%;-0.33%;12.39%;10.24%;-7.08%;-4.00%;-0.89%;-41.51%
2023;-5.71%;35.88%;-24.61%;0.31%;3.20%;10.11%;-6.64%;-5.55%;-14.12%;-2.04%;-17.65%;-3.27%;-34.93%
2024;11.54%;-22.34%;-1.78%;-4.70%;60.34%;-2.60%;13.49%;-1.50%;-10.87%;26.10%;44.97%;-15.94%;93.85%
2025;-15.56%;-3.38%;21.11%;8.43%;-2.59%;-5.93%;-12.13%;-3.04%;0.00%;0.00%;0.00%;0.00%;-16.35%
