;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;1.82%;-11.19%;10.32%;-7.05%;-5.36%;20.17%;1.61%;-3.28%;-5.96%;-16.04%;35.56%;-4.04%;6.42%
2001;-7.52%;-8.99%;-1.49%;6.18%;-1.29%;-2.23%;-2.68%;-4.27%;-5.04%;-5.15%;11.02%;13.38%;-10.25%
2002;-4.31%;12.60%;0.12%;4.59%;-9.34%;-15.26%;-14.49%;8.56%;-18.45%;16.05%;5.00%;21.43%;-2.92%
2003;-17.39%;2.06%;10.54%;4.35%;0.40%;-9.37%;7.24%;3.44%;-6.79%;7.86%;22.25%;9.32%;31.90%
2004;-7.83%;1.08%;-7.33%;-13.90%;8.00%;6.61%;0.75%;-0.00%;2.59%;19.58%;4.71%;2.01%;12.98%
2005;-4.58%;29.62%;-4.96%;-4.18%;9.03%;13.57%;-3.90%;15.99%;16.23%;2.89%;16.44%;4.52%;126.28%
2006;26.76%;-2.14%;-12.50%;2.27%;-2.24%;-8.59%;6.13%;-2.21%;3.46%;3.45%;6.94%;9.14%;28.62%
2007;1.87%;-8.52%;7.24%;4.49%;12.68%;-0.10%;3.06%;-1.51%;6.31%;7.22%;-1.77%;-7.04%;24.17%
2008;-16.49%;10.49%;-10.09%;15.55%;4.02%;-13.94%;-2.72%;-5.96%;0.49%;-18.22%;-3.64%;-5.66%;-41.35%
2009;-8.95%;0.19%;6.99%;17.21%;8.09%;-2.03%;3.40%;1.88%;16.20%;-3.97%;4.09%;2.85%;52.43%
2010;-4.16%;-0.41%;2.52%;-1.25%;-4.79%;-4.80%;21.97%;-4.29%;9.26%;1.72%;-3.31%;-1.27%;8.47%
2011;-5.01%;4.49%;9.82%;-4.91%;-0.89%;2.69%;-6.71%;-5.24%;-2.95%;9.05%;-0.54%;4.21%;2.30%
2012;2.63%;2.79%;2.57%;-5.14%;-3.65%;0.96%;5.64%;3.46%;-1.45%;0.22%;21.47%;6.19%;39.01%
2013;4.32%;-0.29%;6.21%;1.99%;3.08%;-13.71%;1.04%;2.33%;9.21%;4.17%;-4.38%;-5.89%;6.10%
2014;-10.12%;2.33%;15.38%;2.32%;-6.44%;0.92%;9.80%;13.97%;-13.11%;4.29%;4.91%;-8.70%;11.35%
2015;-2.34%;11.98%;-3.13%;-0.24%;-12.73%;7.53%;-1.08%;-8.94%;-6.09%;-0.69%;2.55%;-11.20%;-24.13%
2016;-4.36%;18.89%;29.36%;2.78%;-12.69%;11.01%;8.21%;-0.32%;-2.52%;14.29%;-8.11%;1.02%;63.47%
2017;10.36%;1.58%;-1.72%;1.61%;-8.54%;2.10%;9.99%;7.03%;3.62%;-1.81%;-7.27%;8.17%;25.61%
2018;22.74%;-6.31%;4.50%;-8.74%;-18.20%;-6.46%;15.25%;-9.88%;2.62%;17.56%;11.10%;2.88%;20.18%
2019;18.99%;-4.26%;-1.72%;-1.66%;5.38%;2.50%;-6.47%;-2.55%;3.20%;8.32%;-4.82%;10.71%;27.70%
2020;-7.94%;-12.74%;-31.03%;2.79%;1.47%;6.62%;9.43%;-8.12%;-5.22%;0.93%;19.26%;13.57%;-19.74%
2021;-10.51%;-4.69%;14.28%;-3.21%;10.68%;-4.30%;-3.30%;-3.36%;-10.35%;-4.73%;0.22%;-3.52%;-22.89%
2022;16.24%;-9.17%;7.20%;-10.14%;13.34%;-13.74%;0.75%;9.60%;3.08%;2.12%;-17.22%;-1.98%;-6.22%
2023;-2.33%;-7.64%;1.96%;4.97%;7.00%;11.83%;1.55%;-10.74%;-4.26%;-2.79%;16.35%;8.39%;22.92%
2024;-10.37%;-9.97%;3.72%;-2.85%;-7.23%;1.05%;0.51%;26.10%;-7.31%;-1.19%;-12.52%;-4.25%;-25.88%
2025;6.42%;-5.84%;9.74%;9.92%;14.47%;3.92%;-5.78%;8.05%;0.00%;0.00%;0.00%;0.00%;46.37%
