;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-10.63%;4.90%;1.33%;-5.26%;30.56%;34.04%;34.92%;5.29%;2.91%;-11.02%;7.32%;-12.79%;89.04%
2001;35.59%;-0.05%;0.77%;-8.35%;-25.52%;2.10%;-11.64%;-9.30%;-34.19%;59.87%;7.23%;0.00%;2.52%
2002;2.27%;-2.22%;-1.97%;-15.69%;-15.22%;-15.68%;-15.26%;5.60%;-5.44%;-6.82%;3.25%;1.57%;-61.05%
2003;0.78%;-15.38%;0.00%;27.64%;3.99%;-13.97%;0.48%;7.77%;17.65%;5.00%;36.90%;-3.48%;66.84%
2004;-5.41%;-9.52%;-2.32%;-7.22%;-13.47%;11.95%;10.91%;-2.70%;22.22%;-3.91%;9.74%;-12.07%;3.89%
2005;-6.37%;4.71%;-4.00%;-8.33%;11.36%;-12.14%;1.05%;2.30%;26.97%;-2.65%;0.09%;-5.09%;12.54%
2006;58.85%;49.40%;-8.67%;3.75%;-12.77%;-9.76%;-8.92%;-5.64%;2.52%;4.91%;3.22%;10.48%;76.67%
2007;-1.59%;-4.12%;16.85%;12.56%;17.77%;10.18%;-7.80%;-8.57%;4.65%;-7.94%;-3.92%;44.08%;72.48%
2008;6.23%;-0.53%;-30.29%;-17.27%;15.76%;0.40%;-8.88%;-10.93%;-34.01%;-45.86%;30.90%;13.80%;-91.10%
2009;-5.74%;11.69%;1.58%;11.26%;20.62%;9.68%;-0.12%;5.08%;10.68%;-11.18%;6.32%;3.78%;62.90%
2010;3.39%;-4.79%;4.13%;-1.42%;-6.61%;5.56%;2.58%;2.52%;-2.71%;8.47%;2.23%;2.34%;18.21%
2011;0.46%;6.36%;8.46%;1.65%;0.63%;1.89%;8.03%;-8.62%;-0.39%;1.19%;3.09%;3.45%;31.56%
2012;3.37%;18.67%;-0.93%;0.25%;-7.25%;7.22%;-5.81%;-3.34%;-30.21%;-12.15%;-17.22%;10.67%;-37.63%
2013;-1.76%;-8.95%;13.56%;6.40%;4.75%;0.34%;-2.97%;2.54%;17.88%;-5.37%;4.90%;-2.21%;30.69%
2014;-4.52%;0.16%;6.83%;9.59%;10.74%;-3.45%;6.25%;4.11%;-12.60%;0.19%;7.13%;-2.64%;23.79%
2015;-5.48%;-9.05%;6.32%;8.24%;-4.81%;-6.21%;1.75%;-13.08%;-4.55%;-7.69%;-0.42%;-14.64%;-47.22%
2016;-4.90%;-1.03%;17.71%;-2.12%;-19.71%;13.28%;26.25%;-2.78%;8.24%;-2.34%;-4.36%;4.17%;34.60%
2017;13.28%;7.70%;-0.33%;-1.97%;-0.85%;-7.69%;0.23%;-4.38%;2.21%;-10.05%;-6.28%;1.93%;-3.65%
2018;23.40%;-2.26%;-0.97%;5.50%;-4.38%;-0.37%;11.28%;-6.08%;-2.88%;25.19%;15.27%;7.55%;72.24%
2019;2.00%;2.43%;1.87%;11.72%;5.21%;6.10%;4.18%;-3.98%;-5.30%;9.14%;4.66%;12.11%;50.28%
2020;0.00%;1.23%;-15.20%;9.70%;8.23%;5.11%;9.69%;-0.14%;-12.87%;0.10%;-8.60%;-0.61%;-3.01%
2021;-1.91%;9.53%;10.91%;-7.72%;-1.78%;-2.46%;-3.28%;-10.53%;-7.21%;7.95%;-5.22%;-2.27%;-13.03%
2022;6.64%;-2.60%;11.82%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;16.24%
