;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;2.08%;14.29%;-4.64%;-17.98%;6.85%;-7.69%;-12.04%;36.58%;11.57%
2008;-22.16%;-3.47%;2.05%;0.50%;10.91%;-6.47%;-6.08%;-19.58%;-6.49%;-32.64%;23.71%;-8.67%;-76.83%
2009;8.58%;-7.98%;5.48%;5.19%;24.55%;4.11%;21.05%;11.14%;18.78%;-9.43%;-5.05%;1.72%;73.48%
2010;10.49%;-0.55%;0.00%;2.40%;-13.84%;4.37%;6.51%;0.87%;14.76%;9.20%;-1.21%;11.89%;44.40%
2011;-2.97%;-8.21%;-6.95%;11.16%;11.77%;-6.49%;-9.54%;1.86%;-7.14%;-6.54%;0.37%;4.14%;-16.23%
2012;2.36%;11.50%;1.93%;-3.55%;10.55%;-1.58%;0.98%;-0.97%;-2.13%;-2.85%;0.00%;0.00%;17.78%
2013;0.00%;0.00%;-2.14%;1.22%;-0.96%;-12.34%;5.92%;-0.96%;3.70%;5.07%;7.11%;3.10%;10.99%
2014;-9.44%;-9.43%;10.41%;16.07%;3.94%;6.38%;0.80%;-9.30%;2.50%;6.71%;-6.00%;-2.74%;10.32%
2015;-4.69%;-1.64%;-5.67%;10.04%;9.67%;-5.18%;-1.29%;-4.59%;0.72%;11.86%;-3.09%;3.19%;11.68%
2016;-13.55%;1.79%;11.91%;0.29%;4.45%;-0.53%;10.50%;-1.44%;0.40%;-1.40%;1.45%;-4.29%;15.77%
2017;-7.16%;10.58%;3.23%;10.05%;-3.61%;6.89%;-8.50%;3.66%;15.51%;-0.38%;-9.52%;5.26%;27.21%
2018;-1.75%;-4.58%;3.73%;6.71%;2.51%;0.05%;11.58%;-5.51%;-4.47%;0.49%;-2.44%;-0.00%;10.02%
2019;3.75%;2.63%;-12.96%;9.81%;-3.90%;-5.41%;0.00%;5.71%;-8.11%;5.88%;3.22%;20.53%;23.14%
2020;10.47%;-5.01%;-39.51%;10.23%;1.76%;20.64%;19.39%;-7.04%;0.38%;2.88%;16.67%;-0.59%;25.42%
2021;-4.80%;-0.12%;3.49%;17.37%;23.86%;11.38%;-1.83%;-5.55%;-0.10%;6.45%;0.00%;0.00%;49.79%
