;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2004;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-5.04%;-4.55%;-9.35%
2005;-6.98%;-1.81%;-25.96%;-20.19%;-10.59%;6.97%;-1.29%;3.43%;-2.41%;9.32%;24.22%;2.09%;-28.70%
2006;-0.27%;-10.27%;-14.43%;2.91%;-9.60%;8.13%;7.51%;-8.01%;-0.18%;5.39%;21.11%;5.28%;2.18%
2007;10.46%;1.22%;2.92%;-5.15%;-4.99%;4.54%;2.49%;-5.88%;-6.46%;3.79%;-3.43%;-4.36%;-6.23%
2008;-11.76%;7.16%;-11.55%;-1.11%;-0.11%;1.52%;-5.82%;-10.00%;-9.15%;-18.71%;-3.54%;16.51%;-40.99%
2009;-7.95%;1.37%;-2.11%;28.45%;4.03%;16.13%;15.28%;21.35%;-0.52%;-5.51%;13.94%;7.90%;129.13%
2010;-9.69%;5.59%;-1.62%;-11.98%;-7.62%;4.73%;3.87%;-5.96%;13.47%;3.38%;5.86%;-0.85%;-3.92%
2011;-1.50%;2.40%;1.06%;-1.05%;-6.38%;2.27%;-10.56%;-8.20%;4.87%;7.10%;-3.49%;-4.00%;-17.49%
2012;10.53%;7.06%;8.79%;-0.51%;4.47%;2.04%;10.19%;9.33%;8.70%;11.64%;-1.30%;8.84%;114.43%
2013;6.25%;4.68%;17.18%;6.19%;-14.11%;3.37%;5.13%;-10.09%;3.08%;2.84%;-9.90%;-1.09%;9.70%
2014;-11.55%;-13.75%;12.46%;-9.15%;-0.07%;-1.99%;-4.78%;23.57%;4.62%;2.88%;-1.37%;-11.30%;-15.42%
2015;-8.95%;17.09%;0.25%;10.09%;-3.50%;-3.68%;6.81%;-8.62%;7.96%;2.38%;-5.54%;-1.23%;10.07%
2016;-9.38%;7.93%;3.83%;-0.64%;-2.65%;-0.48%;4.44%;4.54%;-0.56%;9.79%;-11.06%;0.74%;4.39%
2017;5.29%;8.00%;13.41%;8.73%;6.69%;-2.55%;3.16%;3.03%;-1.87%;2.92%;-5.67%;9.63%;61.83%
2018;2.81%;-2.87%;-3.70%;-0.11%;-14.56%;1.76%;-1.64%;-8.09%;-6.01%;8.32%;6.45%;5.67%;-13.53%
2019;11.46%;-5.14%;-3.34%;-12.41%;-3.81%;10.48%;-2.56%;5.92%;8.45%;14.20%;7.82%;14.23%;49.76%
2020;-6.60%;-15.43%;-22.37%;-7.44%;4.16%;0.96%;3.96%;0.26%;0.39%;4.56%;3.24%;1.21%;-31.76%
2021;-8.00%;-7.78%;11.11%;3.42%;24.24%;-1.18%;9.97%;-3.08%;-13.38%;-7.34%;-2.33%;3.22%;3.22%
2022;4.86%;-7.28%;18.79%;-5.41%;-9.52%;-17.78%;1.42%;7.15%;-7.46%;2.69%;-8.68%;-9.05%;-30.29%
2023;8.46%;0.76%;9.10%;13.63%;-14.81%;7.47%;0.53%;-9.44%;0.15%;0.00%;0.00%;0.00%;13.10%
