;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2006;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;6.51%;6.51%
2007;14.62%;5.23%;-0.61%;11.71%;13.54%;3.85%;-0.00%;0.93%;3.67%;-4.42%;-7.78%;-11.65%;28.65%
2008;-12.95%;17.47%;-11.31%;7.52%;1.17%;-5.53%;0.00%;-10.24%;-22.55%;-2.11%;-6.81%;-11.54%;-47.73%
2009;3.91%;-3.77%;0.00%;20.74%;14.15%;-8.17%;3.92%;5.79%;12.34%;40.47%;12.87%;7.02%;165.22%
2010;-4.93%;14.40%;-6.92%;-8.02%;-2.46%;13.54%;4.93%;13.27%;6.42%;25.69%;1.60%;-1.22%;64.52%
2011;-10.32%;-0.44%;17.81%;-3.75%;12.20%;-8.77%;3.81%;1.89%;1.05%;-2.84%;-7.04%;5.98%;6.02%
2012;9.77%;2.40%;3.68%;-1.58%;6.19%;-5.56%;-2.45%;9.55%;4.13%;-7.49%;2.86%;-0.65%;21.02%
2013;-5.41%;-9.75%;0.98%;11.89%;-4.06%;-7.65%;1.96%;-5.78%;10.44%;-5.45%;3.26%;3.47%;-8.39%
2014;-8.44%;-4.78%;5.25%;-0.78%;6.15%;0.00%;-2.00%;5.37%;-9.28%;0.56%;9.05%;1.02%;0.31%
2015;4.97%;1.16%;4.11%;-3.58%;6.28%;-2.78%;2.39%;-12.05%;-2.35%;3.46%;0.71%;-5.03%;-4.16%
2016;6.88%;0.50%;12.32%;-8.25%;7.17%;18.73%;-2.33%;-1.92%;1.41%;-7.19%;-2.50%;7.69%;33.33%
2017;-11.03%;6.60%;-5.44%;1.33%;5.41%;-3.48%;11.67%;13.91%;4.12%;2.01%;-3.11%;4.33%;26.27%
2018;4.53%;-7.94%;-2.48%;0.67%;-7.12%;-6.38%;1.99%;-1.73%;-2.21%;3.20%;5.14%;-1.08%;-13.58%
2019;18.91%;1.53%;-1.20%;1.83%;-2.28%;11.89%;-4.16%;-2.74%;-5.05%;-8.48%;7.71%;5.90%;22.69%
2020;4.68%;-6.63%;-12.19%;3.59%;-10.20%;5.64%;-2.88%;-7.31%;-6.32%;5.08%;3.81%;11.15%;-13.75%
2021;-2.61%;-8.05%;0.92%;-2.89%;3.60%;-1.51%;-0.23%;-3.46%;31.16%;-18.53%;-6.11%;0.08%;-13.40%
2022;-0.95%;-7.93%;9.14%;-10.96%;-0.49%;-7.43%;5.99%;-9.28%;-2.11%;-5.91%;2.05%;6.86%;-21.17%
2023;26.02%;1.41%;-4.68%;-9.09%;6.30%;18.06%;-2.31%;-15.66%;5.32%;-4.13%;6.42%;4.59%;28.68%
2024;3.96%;-0.25%;8.38%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;12.39%
