;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-22.06%;-3.88%;2.57%;-1.79%;2.91%;-8.05%;2.50%;-14.08%;-9.51%;-13.04%;-26.53%;-13.99%;-68.73%
2009;-18.68%;-10.81%;12.42%;-2.96%;48.89%;0.00%;0.00%;6.34%;0.00%;0.00%;0.00%;0.00%;25.27%
2010;0.00%;66.67%;-2.63%;11.89%;-12.17%;-13.09%;5.70%;-4.19%;2.50%;12.20%;-2.61%;5.36%;65.61%
2011;-0.42%;5.21%;-2.83%;-1.14%;-3.58%;0.22%;6.75%;-8.16%;-20.44%;10.34%;2.41%;8.78%;-6.78%
2012;-5.91%;-2.17%;-1.36%;0.00%;-3.63%;-2.73%;-4.67%;-3.36%;6.81%;1.63%;1.20%;1.58%;-12.50%
2013;1.30%;-1.28%;-2.60%;4.00%;-7.69%;-2.78%;-6.86%;1.23%;-3.79%;8.66%;-15.22%;9.06%;-17.14%
2014;-1.41%;-4.61%;-2.17%;-21.12%;-4.32%;0.90%;-35.35%;20.42%;-18.97%;-0.71%;-6.79%;-7.28%;-62.07%
2015;2.89%;-9.64%;-4.00%;15.74%;-2.00%;-0.41%;-4.51%;6.87%;-27.71%;10.00%;-6.57%;-14.59%;-34.71%
2016;-6.96%;-8.84%;19.40%;-3.75%;-1.30%;3.95%;4.43%;86.06%;-19.54%;5.26%;-20.00%;-2.40%;28.48%
2017;21.67%;-10.93%;-11.36%;41.54%;34.06%;-14.86%;21.59%;35.51%;-12.33%;9.01%;-3.23%;2.92%;143.35%
2018;4.86%;5.21%;8.07%;-13.41%;-21.96%;-28.89%;16.25%;-22.80%;7.48%;15.02%;-6.69%;-10.58%;-46.96%
2019;3.82%;-1.84%;-14.98%;-3.08%;-1.36%;0.92%;-10.96%;-4.62%;-1.61%;-5.46%;10.40%;6.81%;-22.14%
2020;19.12%;-20.16%;-30.93%;28.36%;-5.23%;37.42%;-5.80%;-0.95%;-6.70%;-8.21%;13.97%;8.82%;8.82%
2021;0.00%;0.45%;7.17%;6.28%;-7.87%;11.11%;-15.00%;-2.26%;-10.65%;-6.22%;-5.52%;-1.75%;-24.32%
2022;-7.74%;-3.87%;-0.67%;-2.03%;-2.76%;-7.09%;-6.87%;3.28%;4.76%;-6.06%;4.03%;-4.65%;-26.79%
2023;-3.25%;-3.36%;4.35%;17.50%;7.09%;15.23%;11.49%;3.61%;-12.94%;-12.00%;30.52%;1.49%;65.85%
2024;10.29%;6.67%;-4.17%;-1.74%;-4.87%;-5.58%;-0.99%;5.97%;5.16%;21.43%;-20.22%;-13.36%;-7.84%
2025;17.55%;-29.41%;9.62%;-2.34%;0.60%;-7.14%;-13.46%;-6.67%;0.00%;0.00%;0.00%;0.00%;-32.98%
