;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;25.00%;8.00%;-7.41%;-0.82%;-27.40%;16.56%;4.86%;-0.00%;8.18%;-11.76%;35.75%;32.18%;88.42%
2001;12.61%;-3.47%;3.99%;-7.69%;2.92%;-0.17%;0.01%;-1.05%;-1.64%;-12.50%;14.29%;4.17%;8.70%
2002;1.60%;0.79%;9.38%;28.56%;-0.28%;-9.19%;-7.98%;18.67%;18.88%;24.99%;5.01%;4.76%;132.75%
2003;-13.63%;0.00%;5.26%;-15.26%;-5.60%;6.25%;-5.88%;1.87%;-1.84%;-6.25%;-0.01%;12.67%;-23.18%
2004;-11.24%;0.00%;16.67%;5.71%;-2.71%;5.56%;10.53%;4.29%;5.02%;2.17%;-4.26%;11.11%;47.93%
2005;-12.40%;-6.39%;-9.76%;-5.41%;-5.72%;3.04%;-14.71%;2.06%;14.87%;-0.59%;-5.33%;3.12%;-34.00%
2006;21.21%;-5.00%;-2.11%;-3.74%;-98.11%;2.96%;4871.26%;-97.95%;-6.72%;21.14%;6.01%;22.64%;-96.85%
2007;4755.77%;12.87%;-97.68%;-0.30%;3.34%;-4.41%;-21.54%;-99.90%;-0.08%;15.29%;-20.21%;-12.10%;-99.92%
2008;-18.81%;-2.44%;14.87%;-2.29%;0.11%;-0.56%;-12.75%;2.44%;-25.16%;-53.18%;35.71%;-7.89%;-65.35%
2009;10.86%;0.00%;-6.44%;6.89%;5.93%;7.54%;11.54%;4.06%;2.34%;13.33%;-11.76%;-0.19%;49.71%
2010;2.86%;14.66%;-1.29%;-6.56%;-20.93%;2.00%;0.22%;-2.17%;3.78%;1.50%;-2.53%;16.23%;2.64%
2011;21.04%;-20.15%;-5.59%;1.63%;-3.50%;-8.13%;-0.23%;-9.09%;12.25%;-6.46%;4.76%;-17.95%;-32.69%
2012;6.65%;0.26%;6.99%;-0.73%;-26.83%;-9.67%;10.33%;-11.71%;6.06%;0.00%;0.00%;0.00%;-22.44%
2013;0.00%;0.00%;15.36%;14.55%;-5.14%;-14.53%;3.33%;-19.35%;-8.00%;0.00%;0.00%;-8.26%;-24.64%
2014;15.64%;-2.46%;-15.13%;3.96%;-23.81%;-6.25%;25.33%;-17.55%;-3.23%;-15.33%;-0.79%;0.00%;-40.28%
2015;-0.79%;0.00%;-20.00%;-5.00%;-18.95%;10.39%;5.88%;0.00%;9.72%;-11.90%;0.00%;0.00%;-30.95%
2016;0.00%;0.00%;-22.41%;7.41%;-9.31%;2.66%;17.41%;18.61%;-12.77%;0.00%;12.80%;-10.27%;-4.60%
2017;72.89%;0.70%;-1.38%;0.00%;-12.46%;-4.01%;0.00%;-6.05%;26.67%;1.75%;6.90%;-3.23%;80.72%
2018;315.00%;-50.36%;-23.14%;5.26%;-18.80%;-1.60%;0.13%;-6.12%;-14.78%;8.59%;64.03%;-29.12%;34.67%
2019;40.35%;-3.88%;5.05%;-2.97%;-1.44%;-13.24%;27.26%;-6.53%;-2.65%;-9.09%;5.00%;6.76%;38.74%
2020;24.00%;-12.16%;-42.59%;58.35%;-30.63%;40.65%;2.49%;-2.25%;-0.09%;0.09%;14.10%;-3.07%;7.05%
2021;1.67%;-1.64%;-1.67%;-0.85%;-4.96%;11.96%;-4.26%;-15.86%;-0.80%;-7.64%;-0.98%;3.19%;-21.75%
2022;-10.76%;6.09%;-9.90%;-1.25%;13.65%;-9.90%;-2.35%;-6.45%;-9.46%;0.00%;-0.45%;-29.39%;-49.84%
2023;6.16%;0.00%;-23.00%;191.95%;-13.97%;3.83%;-1.59%;-0.81%;-4.59%;-5.88%;-10.23%;0.00%;67.73%
2024;28.23%;-9.18%;-9.78%;4.22%;-5.90%;6.51%;-13.49%;-4.93%;0.00%;0.00%;0.00%;0.00%;-9.75%
2025;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
