;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2015;0.00%;0.00%;0.00%;-24.42%;-3.08%;0.79%;-28.35%;-13.41%;-23.73%;22.13%;-18.26%;4.00%;-63.72%
2016;-69.71%;39.15%;26.62%;28.53%;10.75%;3.38%;24.90%;17.65%;-12.22%;12.97%;-10.92%;-3.46%;-1.60%
2017;22.15%;14.40%;-0.35%;2.11%;-2.86%;2.00%;19.54%;-0.10%;17.04%;5.05%;2.52%;-0.38%;111.24%
2018;10.02%;-0.21%;-7.65%;12.93%;-7.00%;2.10%;5.32%;-4.18%;5.27%;11.15%;4.74%;-2.52%;31.07%
2019;15.59%;-0.97%;-1.59%;-5.48%;6.96%;7.08%;5.74%;0.82%;10.86%;-6.94%;7.15%;6.84%;53.53%
2020;-11.11%;-8.97%;-6.96%;0.71%;13.85%;-0.18%;-1.20%;1.71%;-15.66%;-3.78%;3.38%;1.48%;-26.28%
2021;5.51%;-10.84%;11.88%;-1.23%;3.35%;-7.35%;7.89%;-9.39%;-10.31%;-4.76%;9.88%;1.08%;-7.69%
2022;-12.05%;-0.77%;19.68%;-11.66%;8.00%;-9.67%;9.83%;15.22%;-8.56%;19.81%;-12.10%;-4.37%;4.90%
2023;-1.24%;-2.29%;4.96%;4.87%;5.69%;6.63%;4.68%;-3.83%;2.10%;-2.23%;2.64%;0.22%;23.74%
2024;0.48%;-1.47%;-2.02%;-9.43%;-1.78%;5.12%;6.90%;-1.35%;-8.47%;-0.50%;-2.26%;-8.28%;-21.91%
2025;3.14%;-7.99%;-4.19%;19.61%;-2.99%;2.73%;-10.74%;-11.43%;0.00%;0.00%;0.00%;0.00%;-14.32%
