;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2006;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;150.00%;0.00%;13.33%;11.76%;35.79%;330.00%
2007;2.71%;0.08%;12.75%;-2.34%;1.37%;4.73%;16.13%;-8.33%;4.55%;10.72%;-5.76%;-99.89%;-99.84%
2008;-15.00%;8.82%;-12.16%;-9.11%;1.69%;-3.46%;-6.55%;-0.37%;3.56%;-7.01%;3.85%;18.30%;-20.15%
2009;0.00%;-9.20%;-9.93%;45.25%;-18.29%;0.00%;0.00%;0.00%;0.00%;-5.10%;0.00%;1.97%;-6.07%
2010;-9.53%;17.83%;0.00%;-6.19%;0.00%;-5.33%;8.80%;-12.56%;0.67%;0.00%;0.00%;-61.76%;-65.33%
2011;-11.54%;-5.43%;-18.39%;62.82%;-27.67%;-7.50%;0.00%;-5.41%;0.00%;11.43%;-10.00%;-0.28%;-29.66%
2012;0.00%;0.00%;40.00%;-7.60%;31.76%;0.00%;0.00%;7.14%;0.00%;-8.33%;-9.27%;-39.88%;-8.69%
2013;3.67%;14.15%;1.41%;7.99%;4.17%;-6.67%;7.14%;3.96%;0.00%;-4.27%;0.00%;-2.51%;30.97%
2014;0.00%;0.00%;-14.29%;5.27%;0.00%;0.00%;0.00%;-3.67%;-1.22%;9.09%;-13.33%;-3.85%;-21.95%
2015;0.00%;0.00%;8.00%;15.93%;-8.33%;-1.09%;1.10%;0.00%;-17.82%;10.62%;0.00%;0.00%;4.34%
2016;-8.00%;-2.17%;0.00%;9.24%;0.00%;0.00%;0.00%;0.00%;33.73%;1.75%;-6.90%;11.85%;39.32%
2017;14.57%;15.32%;12.03%;2.87%;-22.22%;9.71%;25.26%;24.53%;-7.76%;-10.93%;-7.07%;11.19%;72.06%
2018;17.10%;-5.33%;22.99%;17.91%;-6.58%;-5.28%;-21.17%;-7.26%;-1.96%;12.96%;-19.82%;24.72%;15.18%
2019;-18.92%;7.78%;10.10%;-5.99%;-2.39%;7.14%;5.71%;7.75%;192.64%;-18.91%;-6.98%;-15.35%;101.32%
2020;8.30%;-14.25%;-36.83%;6.46%;17.92%;36.64%;-4.86%;-1.55%;-2.17%;-3.57%;4.34%;0.00%;-7.22%
2021;-0.20%;-4.98%;-7.59%;8.65%;3.20%;13.25%;-7.08%;-12.18%;-0.00%;-0.00%;0.12%;4.64%;-4.88%
2022;3.16%;-7.10%;14.71%;-0.34%;0.42%;-4.52%;-2.09%;1.69%;4.86%;-1.69%;-2.14%;1.53%;7.12%
2023;4.42%;-7.02%;-2.11%;6.24%;2.71%;2.09%;-1.83%;2.19%;-14.16%;-3.75%;2.99%;8.32%;-2.11%
2024;-5.70%;-0.12%;-11.00%;11.32%;-5.03%;2.01%;-0.14%;-0.42%;-1.26%;-0.28%;-0.14%;2.94%;-9.02%
2025;9.09%;-6.54%;-6.72%;-3.82%;13.15%;-5.27%;6.96%;-3.61%;0.00%;0.00%;0.00%;0.00%;1.08%
