;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2002;0.00%;0.00%;44.16%;8.11%;0.00%;0.00%;8.33%;0.00%;0.00%;0.00%;0.00%;0.00%;68.83%
2003;0.00%;0.00%;15.38%;0.00%;66.67%;20.00%;8.33%;0.00%;0.00%;4.92%;2.64%;0.00%;169.23%
2004;0.00%;0.00%;0.00%;3.43%;0.00%;0.00%;21.55%;0.00%;0.23%;4.31%;0.00%;0.43%;32.00%
2005;0.00%;1.73%;0.43%;0.00%;-0.42%;6.38%;0.00%;0.00%;0.00%;-26.00%;-5.41%;11.43%;-15.58%
2006;0.00%;0.00%;2.56%;0.00%;40.00%;0.00%;0.00%;0.00%;0.00%;-2.32%;9.69%;33.33%;105.13%
2007;0.00%;6.25%;-5.88%;-10.50%;8.94%;2.56%;-1.25%;-0.24%;-35.07%;0.00%;10.00%;9.09%;-23.23%
2008;0.00%;0.00%;2.12%;0.00%;95.17%;-5.98%;-0.09%;-3.64%;-18.88%;-38.71%;-7.87%;4.38%;-13.74%
2009;0.00%;-3.19%;-7.22%;-2.22%;14.42%;3.60%;0.00%;12.73%;3.63%;0.17%;-11.15%;2.08%;10.48%
2010;10.72%;-11.19%;3.57%;3.85%;7.14%;-5.17%;2.08%;-4.35%;-4.11%;-0.96%;1.94%;18.10%;19.97%
2011;-3.23%;3.67%;-4.34%;3.36%;11.22%;-12.28%;9.40%;-10.97%;4.17%;-6.93%;26.58%;-0.71%;14.84%
2012;10.36%;5.22%;-4.34%;0.97%;10.25%;-9.41%;13.48%;-1.05%;11.39%;12.22%;14.37%;0.99%;81.59%
2013;4.96%;16.19%;-0.80%;-5.91%;0.00%;0.00%;-4.43%;-13.88%;-1.50%;-0.45%;4.96%;-5.17%;-8.56%
2014;13.64%;0.16%;-7.42%;2.17%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;7.66%
2015;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2016;0.00%;0.00%;0.00%;0.00%;0.00%;167.23%;1.11%;3.38%;-10.40%;-16.38%;23.09%;1.00%;160.18%
2017;-17.33%;-8.83%;-1.98%;-0.90%;23.47%;-8.66%;-5.24%;5.04%;5.91%;1.35%;-1.66%;-1.94%;-14.93%
2018;-2.77%;1.68%;48.19%;5.44%;-2.72%;-5.73%;0.42%;14.63%;-14.55%;-14.00%;-14.70%;-11.80%;-9.84%
2019;36.67%;-7.10%;-15.98%;-3.21%;-11.34%;3.27%;0.97%;-15.59%;2.88%;4.20%;7.98%;8.55%;1.25%
2020;-0.23%;-8.61%;-14.69%;12.08%;9.16%;2.96%;0.72%;28.57%;-6.48%;-4.75%;5.41%;6.31%;26.66%
2021;11.69%;3.99%;-8.79%;1.58%;-0.52%;7.28%;-6.95%;9.20%;-3.18%;-8.37%;8.41%;-5.70%;5.84%
2022;1.95%;-8.63%;10.81%;-14.81%;4.17%;-16.90%;-0.72%;-6.77%;-2.37%;18.06%;-9.06%;3.50%;-23.56%
2023;-2.73%;1.88%;-7.38%;5.77%;13.67%;1.63%;4.81%;0.17%;4.85%;-8.89%;6.31%;-2.17%;16.98%
2024;-3.39%;6.48%;11.75%;-8.53%;-2.36%;6.68%;2.09%;-0.26%;-2.55%;-0.71%;9.25%;11.67%;31.65%
2025;-3.42%;-15.83%;-4.49%;-2.08%;1.96%;0.00%;-0.79%;0.25%;0.00%;0.00%;0.00%;0.00%;-22.91%
