;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2017;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;81.25%;11.21%;15.50%;-42.21%;-14.05%;15.62%
2018;-9.19%;-10.42%;2.99%;18.87%;-12.75%;-29.70%;52.65%;-0.87%;0.00%;-26.46%;0.40%;-0.99%;-32.43%
2019;30.00%;0.00%;-6.92%;7.44%;-12.84%;0.00%;36.36%;-1.33%;1.35%;9.33%;58.54%;-0.15%;167.40%
2020;23.19%;12.57%;-32.72%;1.57%;-19.03%;23.71%;48.33%;-10.00%;-0.12%;-1.87%;12.10%;25.00%;74.02%
2021;-2.95%;-10.96%;1.53%;5.33%;35.64%;46.15%;-11.12%;-2.86%;5.82%;-7.21%;5.07%;-2.86%;58.52%
2022;0.35%;0.00%;-11.76%;-0.11%;0.85%;-15.43%;-18.36%;-4.42%;2.93%;13.05%;-1.42%;-3.02%;-34.53%
2023;1.23%;2.33%;0.00%;-9.09%;2.04%;0.00%;0.00%;27.16%;7.31%;3.85%;-6.53%;-14.04%;9.41%
2024;7.38%;2.34%;-6.32%;6.02%;2.98%;-4.13%;12.07%;11.60%;-2.47%;-3.88%;0.68%;-7.96%;17.07%
2025;1.45%;7.97%;0.00%;3.32%;-8.85%;-1.46%;-1.03%;-0.83%;-2.06%;-11.92%;8.64%;-2.81%;-9.14%
2026;2.19%;9.41%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;11.81%
