;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2020;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-22.34%;-6.12%;-12.06%;11.21%;15.03%;-17.97%
2021;-10.02%;-11.74%;-12.51%;9.12%;-1.96%;-1.26%;-6.72%;-18.29%;-10.91%;-18.05%;-11.69%;-8.68%;-67.06%
2022;4.51%;-11.36%;10.77%;4.17%;-4.67%;-6.53%;5.74%;16.04%;-7.32%;4.61%;-11.11%;-3.54%;-2.85%
2023;-4.65%;-4.87%;-7.28%;-2.91%;32.93%;5.86%;0.21%;12.31%;-8.88%;-14.32%;25.91%;14.04%;44.99%
2024;2.36%;-2.80%;14.41%;5.48%;-1.97%;4.30%;5.08%;-6.93%;-12.92%;15.16%;-13.31%;-0.65%;3.71%
2025;-5.20%;-4.46%;-2.69%;12.92%;-11.76%;-3.89%;-7.90%;-0.21%;0.00%;0.00%;0.00%;0.00%;-22.44%
