;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-11.81%;-6.43%;2.09%;-5.60%;24.26%;-20.32%;1.49%;-28.06%;-17.00%;-38.94%;11.38%;10.17%;-64.25%
2009;20.04%;-12.29%;7.01%;44.65%;8.11%;-1.25%;-3.79%;5.26%;-5.00%;5.25%;22.89%;17.24%;153.86%
2010;5.83%;6.58%;-2.16%;-2.68%;6.38%;19.23%;2.45%;7.05%;11.76%;10.53%;-5.81%;9.54%;90.43%
2011;-0.83%;-0.56%;5.96%;2.50%;13.22%;-1.63%;-11.40%;0.91%;-2.88%;9.20%;-3.27%;13.04%;23.65%
2012;13.31%;11.46%;1.24%;7.98%;-17.40%;5.10%;-9.10%;8.12%;8.70%;7.93%;-8.28%;7.47%;36.22%
2013;-4.64%;-6.60%;-1.33%;10.58%;13.78%;-4.19%;-2.84%;-10.92%;14.80%;8.62%;-2.48%;-1.73%;9.59%
2014;-14.86%;1.83%;-1.34%;-3.97%;8.21%;-2.95%;-7.65%;3.64%;-5.84%;-15.71%;-6.53%;-10.38%;-45.12%
2015;17.66%;8.56%;9.52%;1.23%;0.50%;-16.57%;-5.57%;-2.44%;-10.90%;25.97%;-5.64%;-5.32%;9.68%
2016;2.39%;21.95%;-12.30%;19.35%;8.45%;4.70%;9.94%;-8.94%;-7.12%;9.83%;-1.97%;-2.34%;45.11%
2017;3.80%;13.76%;4.80%;8.13%;-9.94%;15.21%;8.61%;-6.77%;13.77%;10.19%;-3.55%;5.12%;78.67%
2018;-8.42%;8.65%;1.50%;-9.77%;-15.07%;-8.19%;5.37%;-4.42%;1.24%;24.00%;7.31%;4.42%;0.66%
2019;17.86%;-4.39%;0.23%;1.76%;17.32%;11.17%;1.67%;19.42%;4.52%;5.17%;16.67%;4.47%;143.83%
2020;7.95%;-11.86%;-26.57%;18.26%;-9.35%;17.92%;7.45%;18.40%;2.55%;6.07%;-0.91%;4.61%;26.70%
2021;-7.52%;-10.07%;5.47%;7.84%;19.03%;6.13%;2.53%;16.54%;-11.96%;-26.84%;1.87%;-5.30%;-11.27%
2022;-21.10%;-11.45%;1.32%;-24.82%;10.97%;-12.00%;14.89%;-6.14%;3.05%;3.24%;-23.72%;-9.97%;-59.05%
2023;-9.75%;-30.71%;-13.57%;-9.08%;40.89%;-10.92%;3.55%;-12.67%;-4.28%;2.48%;16.00%;5.75%;-32.89%
2024;-15.22%;18.53%;-6.29%;-0.73%;2.22%;-5.69%;-5.70%;-10.47%;-9.74%;3.17%;-12.13%;0.95%;-37.15%
2025;-2.52%;3.80%;8.21%;8.03%;24.05%;0.76%;-7.46%;11.21%;0.00%;0.00%;0.00%;0.00%;52.18%
