;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;19.62%;-14.00%;-9.30%;-15.38%;-3.03%;0.00%;0.00%;14.37%;0.00%;0.00%;0.00%;-18.03%;-28.23%
2001;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-50.00%;0.00%;0.00%;-50.00%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;93.33%;-4.83%;15.94%;-0.00%;-6.25%;100.00%
2004;-22.00%;-1.71%;33.04%;-9.80%;8.70%;-0.67%;0.67%;-0.00%;6.67%;-4.38%;20.92%;1.62%;25.33%
2005;11.70%;90.48%;7.50%;-19.77%;-21.74%;-16.67%;-16.44%;32.45%;25.70%;-0.00%;10.22%;1.16%;85.64%
2006;0.29%;-0.29%;12.61%;-2.04%;-5.71%;-0.28%;-3.31%;35.71%;10.00%;14.83%;6.25%;17.25%;114.18%
2007;-6.05%;17.48%;1.52%;16.42%;-1.28%;-5.19%;8.22%;-11.90%;-6.87%;-10.52%;-17.24%;-6.33%;-24.82%
2008;-33.94%;-2.42%;13.94%;-22.47%;15.94%;-13.07%;-11.78%;-13.71%;1.43%;-48.19%;-20.54%;26.34%;-76.96%
2009;7.34%;-10.07%;-8.80%;51.32%;-2.90%;-9.25%;34.21%;15.20%;53.19%;-4.31%;5.22%;-8.41%;156.37%
2010;0.30%;23.87%;-18.79%;-14.78%;-9.11%;-2.50%;23.12%;-1.28%;-5.85%;-7.60%;-10.65%;4.81%;-24.55%
2011;2.99%;0.78%;2.69%;-1.87%;-8.53%;9.09%;0.40%;-23.91%;-0.26%;5.21%;-23.76%;-4.22%;-38.91%
2012;15.93%;-2.05%;-5.07%;-8.49%;-23.37%;-1.35%;0.00%;-0.91%;17.89%;32.68%;19.06%;22.17%;68.14%
2013;4.84%;0.96%;5.71%;5.77%;-1.19%;-22.59%;1.11%;-6.17%;13.15%;-0.62%;8.56%;0.19%;5.04%
2014;-19.39%;-15.95%;4.53%;-0.54%;-19.89%;-1.36%;-8.62%;-15.09%;-6.22%;7.11%;16.37%;-6.08%;-52.59%
2015;-21.05%;23.08%;22.92%;30.51%;5.45%;-1.48%;-31.25%;-21.45%;-4.63%;35.44%;-19.00%;-2.65%;-10.93%
2016;-13.64%;-15.26%;8.07%;2.30%;-7.37%;3.16%;33.74%;-16.97%;-12.71%;8.86%;-5.81%;-6.17%;-27.90%
2017;-5.26%;-6.94%;0.75%;-3.70%;-0.00%;1.54%;22.73%;-2.47%;-1.27%;-5.13%;0.00%;7.43%;4.61%
2018;-1.26%;0.00%;-5.10%;-13.42%;-26.36%;17.89%;12.50%;-6.35%;8.47%;14.84%;-0.00%;-4.76%;-11.95%
2019;-1.43%;5.80%;0.00%;-4.11%;-13.15%;5.85%;5.07%;82.64%;-25.70%;-11.86%;-0.98%;6.83%;22.23%
2020;-12.48%;-20.86%;-46.10%;1.93%;-7.14%;30.06%;-3.52%;-12.40%;-10.62%;-5.84%;11.15%;-5.39%;-65.62%
2021;-8.00%;-3.70%;3.39%;101.20%;-10.47%;-9.82%;-3.43%;-6.40%;-23.20%;-8.03%;-3.79%;10.61%;1.10%
2022;-19.49%;-4.55%;10.30%;-9.22%;-11.70%;-16.59%;37.70%;-4.56%;-19.12%;-2.79%;0.84%;-21.94%;-53.91%
2023;16.95%;-8.26%;-32.40%;13.02%;15.71%;3.39%;24.73%;-12.28%;-2.80%;-15.43%;3.41%;2.12%;-6.87%
2024;-6.45%;-8.37%;-9.14%;-16.27%;-11.31%;-5.18%;-1.26%;-21.28%;-13.51%;-39.37%;2.06%;3.03%;-76.50%
2025;6.86%;-1.83%;0.93%;101.85%;1.83%;-18.92%;-8.33%;-3.03%;0.00%;0.00%;0.00%;0.00%;56.86%
