;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-7.12%;4.31%;1.18%;-1.97%
2008;-25.07%;3.11%;-10.75%;5.29%;7.63%;-25.75%;-0.55%;-37.14%;-31.67%;-31.88%;-11.05%;16.89%;-82.45%
2009;11.13%;-11.06%;18.15%;26.17%;28.30%;3.51%;2.38%;-3.65%;12.39%;-12.71%;3.51%;3.81%;103.49%
2010;3.92%;-6.99%;1.69%;-4.49%;5.48%;-4.37%;11.64%;-1.16%;10.55%;0.71%;-8.42%;0.61%;7.18%
2011;-11.27%;-2.92%;4.86%;-0.17%;-68.13%;-8.75%;-12.49%;3.21%;-5.79%;19.11%;-5.64%;-0.81%;-75.12%
2012;12.14%;4.55%;-2.18%;-4.63%;-10.91%;7.33%;12.20%;-7.04%;14.59%;6.12%;-1.23%;9.03%;42.86%
2013;-0.43%;-3.80%;1.72%;1.54%;1.16%;-12.06%;-0.16%;-4.63%;5.54%;1.94%;-6.58%;-6.19%;-21.00%
2014;-13.29%;5.01%;11.72%;1.33%;-3.68%;5.56%;4.49%;11.48%;-17.11%;-2.59%;-3.39%;-6.55%;-11.03%
2015;-6.50%;9.57%;10.32%;11.87%;-9.97%;4.20%;-10.37%;3.06%;2.78%;2.89%;-0.26%;-4.22%;10.67%
2016;-5.79%;13.26%;32.10%;11.92%;-7.33%;13.07%;6.06%;-6.18%;-6.14%;11.84%;-11.65%;-0.66%;51.52%
2017;12.06%;2.87%;1.42%;-1.45%;-3.10%;7.22%;3.75%;7.96%;8.27%;-0.21%;-2.76%;-1.98%;38.06%
2018;14.49%;-1.76%;4.18%;-5.21%;-13.95%;-6.06%;16.33%;-8.53%;7.54%;13.42%;6.25%;-4.93%;17.69%
2019;17.38%;4.19%;-2.04%;7.25%;6.15%;2.43%;12.63%;6.19%;-2.61%;10.89%;-1.36%;-9.95%;60.28%
2020;12.17%;-0.41%;-25.21%;7.02%;18.56%;20.94%;15.16%;-7.31%;-6.45%;-7.20%;9.95%;10.42%;44.24%
2021;-3.52%;-9.20%;0.59%;-5.71%;2.17%;-4.10%;-9.33%;-7.74%;-9.45%;-6.51%;-6.72%;0.27%;-46.08%
2022;31.24%;-0.27%;7.75%;-15.34%;-3.98%;-14.17%;1.19%;6.85%;10.13%;15.25%;-15.36%;3.77%;18.58%
2023;-1.89%;-18.60%;-1.90%;12.85%;14.04%;9.68%;1.98%;-13.22%;-4.95%;-9.68%;19.82%;9.40%;10.14%
2024;-3.92%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-3.92%
