;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2012;0.00%;0.00%;0.00%;8.47%;-20.82%;9.45%;-0.13%;5.89%;-0.95%;30.13%;11.11%;2.18%;44.06%
2013;-1.56%;10.83%;-7.53%;-5.56%;-9.00%;-4.15%;1.80%;-18.14%;20.46%;-14.91%;-11.18%;-7.28%;-47.71%
2014;-30.29%;-28.28%;0.15%;-15.94%;38.28%;10.00%;0.46%;17.35%;-10.51%;-18.70%;11.76%;1.91%;-34.79%
2015;-12.01%;-8.11%;3.54%;6.96%;4.34%;-6.23%;-9.35%;-7.81%;5.86%;13.68%;-1.43%;-0.87%;-7.07%
2016;-11.14%;11.88%;19.17%;11.14%;13.59%;-0.18%;1.20%;-1.78%;8.40%;6.60%;5.31%;7.62%;73.21%
2017;3.69%;7.43%;20.94%;13.21%;-3.89%;6.78%;25.19%;11.50%;3.97%;24.02%;-4.99%;23.62%;125.40%
2018;24.93%;22.90%;2.77%;1.54%;-20.13%;-2.29%;22.55%;-3.33%;-2.61%;14.16%;10.71%;10.88%;81.51%
2019;7.72%;-2.48%;-0.26%;5.16%;8.54%;10.47%;2.29%;10.10%;-7.43%;2.13%;0.64%;30.74%;65.70%
2020;4.33%;-10.38%;-50.43%;27.83%;11.37%;14.47%;13.60%;6.64%;16.92%;5.85%;8.35%;8.27%;60.71%
2021;-10.75%;-8.79%;4.27%;6.42%;2.43%;1.83%;-0.80%;-8.35%;-2.10%;-18.77%;17.44%;2.47%;-11.90%
2022;11.57%;-3.62%;8.02%;-12.89%;9.08%;-6.62%;1.77%;0.00%;0.00%;0.00%;0.00%;0.00%;8.13%
