;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2008;-8.05%;-3.75%;-5.19%;0.00%;0.00%;0.00%;2.74%;26.67%;-12.53%;0.00%;0.00%;0.00%;-4.48%
2009;-35.38%;-21.79%;-7.14%;0.00%;-16.92%;0.00%;0.00%;57.41%;0.00%;0.00%;0.00%;0.00%;-38.63%
2010;0.00%;0.00%;103.53%;8.14%;4.05%;-9.09%;-4.29%;-13.43%;3.45%;-6.67%;7.14%;0.00%;78.46%
2011;0.00%;10.00%;4.55%;0.00%;2.14%;1.45%;-25.71%;0.00%;0.00%;0.00%;15.38%;-6.67%;-4.67%
2012;0.00%;-3.57%;-3.70%;-7.13%;-5.53%;-8.46%;4.90%;0.00%;0.00%;5.29%;-4.34%;94.33%;53.09%
2013;-0.27%;0.00%;0.00%;0.00%;2.42%;0.00%;-26.57%;0.00%;26.25%;-15.79%;-1.56%;-0.89%;-22.20%
2014;-0.06%;-0.16%;0.00%;4.01%;-6.90%;-4.14%;-13.45%;16.38%;0.00%;-13.54%;0.00%;-9.09%;-26.68%
2015;0.00%;-13.63%;0.00%;6.60%;32.49%;-12.00%;-16.82%;-1.64%;0.00%;0.00%;55.56%;0.00%;36.61%
2016;0.00%;0.00%;0.00%;5.38%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;5.38%
2017;0.00%;0.00%;1.29%;0.00%;8.64%;0.00%;0.00%;42.81%;0.00%;-11.11%;0.00%;0.00%;39.68%
2018;0.00%;0.00%;0.00%;3.42%;0.00%;0.00%;-3.33%;0.00%;0.00%;0.00%;-8.62%;69.81%;55.12%
2019;14.44%;0.00%;-27.18%;6.67%;6.23%;-5.15%;20.45%;-0.27%;-4.20%;49.92%;-7.60%;9.94%;56.95%
2020;12.50%;0.00%;-0.27%;2.85%;6.67%;6.22%;13.39%;38.96%;3.47%;23.98%;4.90%;-0.00%;177.20%
2021;1.56%;4.62%;-0.72%;2.13%;10.70%;-0.87%;2.90%;6.54%;0.02%;0.01%;0.07%;1.16%;31.25%
2022;-0.00%;-0.01%;2.45%;1.12%;0.02%;-2.69%;-3.16%;-0.25%;6.07%;-2.38%;2.43%;-2.38%;0.83%
2023;2.44%;-0.00%;-2.75%;3.47%;1.46%;6.97%;1.12%;-15.91%;0.42%;-8.26%;-8.26%;-0.06%;-19.65%
2024;-0.00%;-1.19%;-0.63%;1.44%;-4.46%;-6.67%;6.93%;-6.48%;-0.00%;-2.00%;-12.55%;4.25%;-20.65%
2025;-4.08%;0.00%;-0.42%;2.36%;0.17%;-13.33%;-22.12%;-4.44%;0.00%;0.00%;0.00%;0.00%;-36.83%
