;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;29.63%;-14.29%;0.00%;-8.33%;-30.91%;28.95%;-19.39%;0.76%;5.53%;1.67%;-11.24%;-11.61%;-27.53%
2001;19.40%;0.00%;-12.50%;-0.57%;-20.40%;1.08%;-11.07%;8.43%;18.15%;-6.27%;7.69%;27.95%;43.82%
2002;16.26%;21.09%;-6.03%;31.19%;-6.99%;-5.41%;-4.61%;16.67%;17.14%;-14.63%;14.57%;9.85%;87.87%
2003;-2.84%;5.14%;27.78%;18.26%;-12.87%;10.72%;0.61%;28.86%;23.46%;-8.10%;24.35%;16.67%;123.86%
2004;-7.14%;-7.69%;12.08%;-1.26%;7.30%;-1.75%;3.75%;20.48%;10.03%;22.07%;3.70%;1.54%;65.86%
2005;-1.03%;22.45%;3.35%;-3.24%;0.85%;-9.01%;-0.09%;9.09%;-0.00%;5.00%;22.22%;9.74%;61.23%
2006;13.48%;14.71%;-11.82%;5.15%;-0.50%;-6.91%;5.84%;-5.05%;-10.48%;12.94%;6.24%;4.91%;30.83%
2007;8.41%;1.72%;5.08%;1.21%;12.35%;-0.71%;17.85%;-10.30%;8.78%;11.06%;-2.13%;-4.14%;48.99%
2008;-14.63%;6.29%;-8.96%;-7.97%;2.44%;-18.52%;13.21%;-10.00%;-10.19%;-12.89%;0.59%;-37.53%;-98.90%
2009;1.69%;-7.96%;14.98%;30.05%;4.05%;2.60%;13.92%;8.33%;-0.41%;-0.93%;20.48%;5.26%;91.37%
2010;-5.57%;-5.38%;1.08%;0.91%;-15.32%;7.45%;10.89%;4.46%;9.15%;11.35%;-5.28%;-7.81%;6.68%
2011;-4.85%;-0.08%;2.45%;1.67%;14.03%;-4.10%;-6.42%;11.84%;-8.83%;10.56%;-4.64%;-2.13%;13.83%
2012;18.68%;6.56%;-1.56%;4.14%;-15.85%;5.31%;16.09%;-0.75%;10.40%;5.48%;14.61%;0.96%;63.49%
2013;-4.93%;1.59%;-2.89%;-3.06%;-1.05%;-15.10%;2.95%;-2.58%;5.95%;-2.57%;-1.71%;-0.65%;-20.88%
2014;-8.17%;-1.12%;14.86%;0.07%;-0.44%;6.78%;-1.90%;9.34%;-11.33%;5.65%;7.82%;-0.00%;21.70%
2015;-10.19%;8.94%;3.56%;0.00%;-4.77%;5.41%;0.75%;-6.74%;-4.95%;-0.76%;2.56%;3.92%;2.06%
2016;-7.58%;4.53%;13.96%;-2.81%;-2.62%;5.29%;15.27%;7.13%;2.65%;9.36%;-17.69%;-3.26%;24.69%
2017;5.66%;1.90%;-1.04%;3.17%;-9.36%;-2.02%;6.26%;11.85%;8.80%;-8.91%;-15.37%;8.42%;9.03%
2018;-0.25%;-0.15%;7.85%;6.35%;-9.39%;-4.15%;5.79%;-17.23%;5.38%;17.15%;3.57%;3.66%;19.42%
2019;4.66%;-4.15%;-11.87%;-3.18%;0.78%;2.17%;6.15%;3.00%;3.61%;1.21%;9.00%;22.29%;34.23%
2020;18.00%;-3.43%;-35.72%;40.69%;15.20%;16.44%;12.91%;-11.08%;-10.88%;-17.34%;-8.58%;10.90%;22.08%
2021;-6.53%;21.89%;-9.57%;-4.57%;-5.64%;10.30%;-68.05%;-11.82%;-24.23%;11.79%;10.34%;8.64%;-66.30%
2022;12.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;12.59%
