;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;3.47%;3.47%
2001;0.81%;-8.58%;-1.46%;5.35%;7.91%;5.76%;-3.52%;-9.92%;-3.16%;0.88%;2.62%;-0.01%;-4.87%
2002;-3.70%;20.66%;-9.29%;1.08%;-7.41%;-7.83%;-22.81%;17.81%;-18.38%;34.74%;-4.37%;12.09%;-2.55%
2003;-9.91%;1.61%;17.13%;4.95%;3.63%;-4.74%;11.80%;5.40%;-7.35%;12.98%;5.49%;15.77%;67.35%
2004;-2.79%;0.35%;-3.43%;-13.83%;12.45%;9.92%;-2.09%;5.32%;6.90%;8.98%;2.31%;12.72%;39.02%
2005;-2.26%;15.38%;-3.33%;1.61%;-4.07%;1.89%;4.40%;9.31%;8.01%;1.24%;3.88%;0.54%;41.10%
2006;19.36%;2.23%;-6.84%;2.81%;-8.05%;4.30%;5.47%;-3.07%;0.91%;8.29%;2.41%;7.20%;37.48%
2007;1.42%;-7.27%;-1.22%;8.76%;7.86%;1.96%;0.52%;-0.52%;7.15%;7.22%;0.20%;-8.08%;17.57%
2008;-13.12%;7.80%;-6.05%;18.58%;6.42%;-19.22%;2.80%;-8.18%;3.78%;-26.93%;14.33%;-2.03%;-28.09%
2009;-9.92%;-5.48%;15.54%;18.57%;4.98%;-2.47%;8.08%;4.73%;11.67%;-6.13%;13.32%;1.98%;63.77%
2010;-6.16%;2.11%;6.88%;-3.30%;-7.93%;-6.31%;21.86%;-3.92%;7.04%;2.58%;-5.39%;1.41%;5.37%
2011;-10.07%;4.00%;6.26%;-4.60%;-3.37%;1.74%;-13.55%;-7.46%;0.74%;12.71%;-2.50%;7.49%;-11.27%
2012;3.36%;4.82%;-5.04%;-14.08%;-2.28%;-3.40%;14.84%;-1.48%;-3.52%;-2.86%;8.28%;4.85%;0.44%
2013;2.92%;2.14%;2.30%;-5.01%;5.86%;-11.17%;1.34%;0.64%;8.43%;10.04%;-4.70%;-1.96%;9.24%
2014;-5.60%;4.96%;8.61%;8.58%;-5.32%;1.03%;9.85%;16.59%;-16.39%;8.56%;5.41%;-10.56%;22.49%
2015;-4.87%;13.74%;-3.22%;9.17%;-10.87%;-0.28%;-3.27%;-10.57%;-0.09%;-0.09%;5.05%;-4.52%;-12.00%
2016;-5.19%;4.64%;22.95%;5.37%;-11.58%;4.36%;11.57%;7.34%;-0.88%;18.97%;-7.72%;-2.96%;49.97%
2017;10.06%;9.61%;-5.29%;3.63%;-9.42%;3.42%;1.59%;9.25%;7.47%;-2.97%;-1.82%;3.58%;30.57%
2018;22.78%;0.46%;1.88%;-0.56%;-15.72%;-6.11%;11.59%;-4.65%;4.44%;11.64%;9.74%;-1.37%;32.77%
2019;9.29%;-6.53%;-2.23%;-1.70%;3.50%;3.64%;-3.93%;-1.81%;3.26%;3.47%;-3.91%;6.77%;8.89%
2020;-11.50%;-0.93%;-27.81%;-1.32%;1.25%;10.53%;5.72%;-12.18%;-4.40%;4.43%;21.71%;11.03%;-12.44%
2021;-10.21%;-9.28%;9.74%;-1.31%;7.54%;0.93%;1.73%;2.51%;-6.45%;-19.38%;-2.76%;-6.32%;-31.40%
2022;21.01%;0.68%;7.97%;-13.08%;9.67%;-13.28%;4.27%;10.60%;8.79%;8.41%;-14.42%;-1.88%;24.18%
2023;1.39%;0.46%;-1.53%;4.84%;1.65%;9.01%;0.84%;-4.17%;0.24%;-1.37%;17.86%;8.44%;42.31%
2024;-3.45%;6.99%;2.84%;-9.42%;-1.00%;5.34%;4.59%;8.38%;-0.82%;-2.97%;-6.86%;-4.79%;-2.93%
2025;10.09%;-0.98%;8.23%;13.34%;5.25%;-0.32%;-4.80%;10.88%;0.00%;0.00%;0.00%;0.00%;48.09%
