;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2012;0.15%;18.65%;0.99%;5.10%;-8.72%;4.34%;-4.90%;-4.40%;-6.78%;-13.58%;-11.54%;2.66%;-20.10%
2013;-11.44%;-2.13%;0.85%;1.69%;-8.33%;-4.59%;-9.00%;-8.85%;2.24%;0.00%;10.67%;-6.60%;-31.85%
2014;-9.99%;3.77%;3.45%;-4.91%;0.07%;0.26%;-3.80%;2.27%;-3.20%;-3.65%;2.38%;2.05%;-11.61%
2015;-7.79%;1.53%;36.06%;9.59%;-16.58%;-7.89%;-4.91%;-7.34%;-8.63%;9.36%;-11.38%;-11.51%;-25.95%
2016;-8.31%;20.20%;16.26%;1.56%;1.69%;8.20%;15.91%;-9.22%;0.65%;-0.79%;3.89%;10.27%;72.35%
2017;15.10%;7.98%;-7.39%;-2.19%;6.04%;-5.11%;11.78%;12.33%;-4.91%;-5.91%;-3.86%;39.40%;70.55%
2018;-0.37%;-0.48%;-1.00%;12.37%;5.14%;-7.74%;3.51%;2.71%;3.27%;27.84%;3.52%;20.43%;87.22%
2019;10.29%;-0.36%;-2.50%;-12.03%;13.72%;-5.26%;-6.12%;-1.03%;-6.28%;-7.22%;19.53%;7.01%;4.92%
2020;7.59%;11.62%;-22.51%;-16.98%;23.51%;14.29%;1.12%;3.33%;-5.53%;-2.50%;0.99%;8.50%;15.01%
2021;-4.30%;-6.67%;22.07%;9.57%;8.00%;-0.86%;9.91%;-6.34%;-2.83%;-0.03%;1.84%;2.95%;34.09%
2022;-4.10%;-3.19%;-3.39%;-8.58%;6.87%;-1.10%;-6.51%;13.74%;-3.07%;2.30%;-0.71%;-4.70%;-13.53%
2023;-3.72%;-4.68%;0.40%;1.99%;7.66%;10.88%;5.38%;5.96%;2.11%;-5.44%;-2.02%;11.09%;31.64%
2024;2.17%;0.70%;2.54%;2.86%;6.17%;-0.05%;3.84%;4.78%;8.18%;-6.89%;6.00%;0.40%;34.32%
2025;-0.65%;0.58%;1.46%;2.76%;23.34%;5.91%;1.33%;-1.63%;0.00%;0.00%;0.00%;0.00%;35.66%
