;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-10.50%;1.53%;-7.54%;8.70%;21.00%;-23.55%;-3.78%;-9.10%;-19.65%;-17.69%;11.21%;-7.56%;-49.77%
2009;-1.45%;4.24%;23.72%;2.29%;6.01%;0.00%;0.00%;37.73%;4.41%;5.50%;6.52%;20.00%;167.27%
2010;-10.88%;10.61%;3.58%;-10.07%;-3.36%;2.23%;15.69%;1.91%;10.79%;9.68%;4.28%;-8.61%;23.86%
2011;-7.08%;10.98%;7.14%;-3.08%;-7.71%;2.93%;-14.41%;14.75%;-8.99%;12.25%;7.41%;3.68%;13.66%
2012;0.60%;1.69%;-2.97%;-16.14%;-2.18%;-10.32%;14.44%;1.54%;5.44%;-6.90%;-4.65%;2.98%;-18.23%
2013;9.93%;6.16%;-3.17%;-1.38%;-1.46%;-9.64%;1.26%;-7.15%;9.29%;5.56%;-14.83%;-7.35%;-15.09%
2014;-16.67%;8.57%;15.09%;-4.65%;-15.11%;2.78%;7.35%;33.88%;-3.81%;0.68%;0.39%;-1.57%;19.14%
2015;-15.57%;4.34%;-11.20%;4.31%;-13.74%;-8.06%;10.00%;-21.92%;-25.38%;7.35%;-9.02%;12.28%;-54.50%
2016;-24.06%;25.84%;46.95%;6.11%;-1.88%;4.83%;26.23%;0.19%;-1.55%;30.02%;-17.21%;-7.99%;89.01%
2017;52.62%;5.52%;-7.91%;-6.02%;-1.00%;-5.13%;11.34%;17.15%;4.26%;-13.61%;-14.26%;14.62%;51.15%
2018;14.39%;9.94%;11.68%;-0.89%;-17.31%;-10.12%;6.64%;-5.60%;2.25%;33.78%;9.92%;2.48%;60.51%
2019;5.95%;6.38%;-1.96%;0.95%;-1.36%;0.34%;-1.01%;-2.61%;-0.35%;-0.84%;-8.87%;7.55%;3.07%
2020;-7.21%;-9.66%;-33.27%;5.11%;0.00%;8.05%;5.24%;-7.99%;-9.07%;0.59%;10.00%;11.56%;-30.94%
2021;-7.05%;-6.16%;-3.06%;1.74%;11.78%;-1.07%;-6.94%;1.13%;-4.54%;-6.60%;-7.25%;-2.81%;-28.05%
2022;13.47%;-8.68%;12.32%;-3.12%;-2.18%;-9.68%;11.72%;11.89%;5.89%;-0.68%;-14.57%;-2.45%;9.15%
2023;3.30%;-0.30%;3.87%;6.40%;17.32%;23.50%;-2.73%;-16.11%;1.93%;-11.45%;10.92%;10.42%;48.75%
2024;10.49%;4.61%;-12.77%;-5.62%;-12.30%;5.40%;0.79%;9.79%;-6.97%;-2.77%;-3.29%;-2.11%;-16.64%
2025;1.57%;4.25%;1.44%;7.08%;5.21%;-1.85%;-5.19%;4.38%;0.00%;0.00%;0.00%;0.00%;17.53%
