;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2025;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-1.63%;-9.12%;-9.73%;-11.45%;-28.53%
2026;3.80%;-5.49%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-1.90%
