;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-4.84%;-1.69%;0.00%;0.00%;3.10%;-0.34%;-99.75%;3.85%;-0.00%;-3.70%;7.69%;7.14%;-99.72%
2001;0.13%;0.00%;-0.13%;0.00%;0.00%;0.00%;0.00%;0.00%;-13.33%;0.00%;15.38%;0.00%;-0.00%
2002;0.00%;0.00%;0.00%;-1.20%;0.00%;0.54%;0.67%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2003;6.67%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.63%;30.43%;40.00%
2004;36.05%;0.00%;7.14%;-5.00%;-5.26%;0.00%;16.67%;5.52%;38.39%;-10.78%;0.00%;0.00%;99.41%
2005;0.00%;21.83%;3.16%;-3.06%;-8.00%;0.00%;0.00%;12.00%;25.58%;-5.72%;3.28%;6.19%;63.01%
2006;34.53%;-11.11%;-11.25%;-12.96%;11.65%;-6.52%;25.58%;-16.67%;-1.42%;12.49%;4.41%;15.09%;34.44%
2007;-9.94%;-5.19%;7.81%;10.72%;13.87%;4.89%;-2.74%;7.61%;4.69%;16.70%;-7.61%;2.64%;47.63%
2008;-11.21%;4.61%;-2.21%;14.12%;16.26%;-18.76%;-1.18%;-4.43%;-10.81%;-13.46%;12.95%;-16.41%;-32.62%
2009;7.60%;-7.47%;-2.90%;12.17%;21.55%;-4.34%;10.40%;1.45%;12.38%;-9.53%;-3.96%;8.56%;49.69%
2010;1.94%;-2.33%;8.62%;-5.22%;2.64%;1.92%;4.26%;-4.69%;5.10%;0.00%;3.03%;8.02%;24.63%
2011;0.04%;5.67%;6.68%;2.27%;-7.14%;-8.34%;10.57%;6.28%;3.34%;11.09%;-1.26%;4.30%;36.39%
2012;-5.00%;3.76%;0.28%;-3.19%;-9.93%;-2.82%;-3.46%;11.15%;7.36%;5.54%;5.01%;8.74%;16.28%
2013;4.10%;-1.81%;3.59%;10.59%;1.57%;-2.90%;1.13%;13.46%;-2.07%;-2.59%;-2.83%;-4.46%;17.33%
2014;-10.68%;-0.74%;5.55%;11.26%;-4.37%;9.92%;5.58%;8.31%;-3.11%;10.73%;2.67%;-4.18%;32.08%
2015;2.34%;0.08%;-1.75%;1.74%;0.08%;1.91%;10.27%;-3.27%;1.54%;-14.86%;-8.42%;0.65%;-11.25%
2016;-11.83%;6.57%;0.05%;-4.11%;-7.17%;-1.18%;21.85%;-0.83%;2.73%;-3.47%;-3.28%;-6.58%;-10.47%
2017;-7.85%;-8.64%;-4.95%;3.06%;8.87%;-9.51%;-5.82%;15.17%;7.41%;-3.11%;-13.04%;-4.89%;-24.15%
2018;-3.42%;-15.36%;-23.70%;8.63%;-13.63%;-15.97%;25.83%;-11.13%;9.14%;-0.32%;1.23%;-1.08%;-40.08%
2019;7.34%;-12.62%;10.11%;37.09%;-10.79%;6.57%;13.18%;14.16%;0.16%;-7.04%;3.07%;-3.83%;60.51%
2020;-13.21%;-11.49%;-44.19%;28.50%;19.29%;-8.08%;-2.63%;-5.36%;-6.18%;-8.71%;31.29%;0.05%;-37.39%
2021;-3.72%;1.98%;16.54%;-17.57%;23.91%;6.09%;-6.26%;-8.59%;15.67%;-14.25%;-14.98%;14.03%;2.18%
2022;4.17%;-25.17%;11.25%;-26.95%;15.24%;-13.16%;17.44%;-0.69%;-18.74%;-2.48%;-25.00%;-12.10%;-61.38%
2023;-3.86%;-22.61%;0.81%;2.09%;28.23%;9.59%;9.54%;-7.38%;12.72%;4.71%;37.39%;-5.80%;66.79%
2024;1.01%;8.24%;8.08%;3.43%;10.07%;22.01%;-7.10%;24.55%;-9.84%;10.91%;-3.20%;2.66%;88.75%
2025;-13.68%;-18.09%;9.76%;15.35%;-10.57%;-0.79%;-0.45%;-0.75%;0.00%;0.00%;0.00%;0.00%;-21.53%
