;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;21.21%;-16.67%;0.00%;0.00%;0.00%;-89.00%;-9.09%;100.00%;400.00%;0.00%;0.00%;50.00%;51.52%
2001;60.67%;0.00%;-33.61%;50.00%;4.17%;0.00%;-60.00%;0.00%;0.00%;-30.00%;-28.57%;2.00%;-66.00%
2002;0.00%;27.45%;55.38%;-30.69%;0.00%;0.00%;0.00%;0.00%;0.00%;-14.29%;136.67%;56.34%;335.29%
2003;57.66%;0.00%;0.00%;-35.71%;11.11%;100.00%;-50.00%;76.00%;-42.05%;0.00%;-0.00%;17.65%;35.14%
2004;0.00%;0.33%;49.50%;33.33%;0.00%;0.17%;66.39%;-10.00%;20.00%;-44.35%;83.03%;0.00%;266.67%
2005;36.36%;6.67%;37.50%;13.59%;0.04%;0.00%;20.00%;-66.67%;0.00%;-30.00%;14.29%;-37.50%;-54.55%
2006;100.00%;100.00%;-35.00%;53.85%;5.30%;-99.99%;0.00%;0.00%;25.00%;0.00%;0.00%;0.00%;-99.95%
2007;0.00%;4.80%;358.02%;-52.50%;14.04%;-7.71%;25.02%;24.00%;1.08%;75.53%;-19.39%;-2.26%;420.00%
2008;-3.85%;20.00%;-6.01%;-0.00%;3.48%;-2.67%;-19.01%;8.70%;-19.20%;-0.99%;0.00%;0.00%;-23.08%
2009;0.00%;0.00%;-0.01%;0.00%;0.00%;-1.50%;0.00%;0.00%;0.00%;0.00%;0.00%;-0.01%;-1.52%
2010;0.00%;0.00%;0.00%;0.02%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.02%
2011;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-15.74%;-1.20%;0.00%;-16.75%
2012;-7.93%;-13.91%;0.00%;-32.31%;0.00%;0.00%;0.00%;-2.30%;0.00%;0.00%;0.00%;-1.14%;-48.17%
2013;0.75%;0.00%;-6.75%;0.00%;0.00%;0.00%;0.00%;0.00%;-24.99%;0.00%;0.00%;0.00%;-29.53%
2014;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-33.26%;0.00%;0.00%;0.00%;0.05%;10.00%;-26.54%
2015;0.00%;23.64%;0.00%;-26.47%;0.00%;0.00%;14.40%;0.00%;0.00%;0.00%;0.00%;0.00%;4.00%
2016;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2017;0.00%;0.00%;-20.45%;-1.10%;26.44%;0.00%;7.64%;0.00%;0.00%;0.00%;0.00%;38.78%;48.60%
2018;-11.76%;76.03%;0.00%;0.00%;0.00%;6.06%;0.00%;0.00%;10.69%;0.00%;0.00%;0.00%;82.35%
2019;-3.24%;1.35%;11.84%;10.29%;8.01%;-4.83%;10.25%;2.94%;14.27%;9.01%;10.09%;7.08%;107.26%
2020;10.51%;-1.41%;-17.86%;-10.43%;0.00%;11.65%;20.37%;5.43%;33.63%;9.23%;2.59%;-13.96%;46.30%
2021;-4.26%;4.72%;6.63%;1.99%;21.95%;48.00%;89.19%;36.43%;-11.06%;-6.99%;-5.08%;2.67%;309.52%
2022;-3.88%;-13.51%;13.27%;2.10%;-1.24%;-8.46%;-4.60%;14.50%;3.85%;1.06%;7.37%;-11.85%;-5.71%
2023;-13.49%;-11.33%;27.42%;4.73%;-4.35%;-1.49%;-3.06%;-0.95%;2.18%;23.89%;-2.52%;-0.65%;13.54%
2024;7.15%;2.44%;-4.73%;0.26%;-11.64%;-0.72%;-12.42%;8.18%;-4.47%;-3.52%;-5.53%;-2.69%;-26.17%
2025;5.98%;16.68%;3.79%;2.26%;-2.51%;2.63%;-0.19%;-1.76%;0.00%;0.00%;0.00%;0.00%;28.76%
