;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2001;0.00%;0.00%;0.00%;0.00%;0.00%;94.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;94.01%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-21.51%;0.00%;0.00%;0.00%;0.00%;-21.51%
2003;20.00%;0.00%;-16.67%;0.20%;119.56%;-0.00%;0.00%;-21.79%;4.61%;0.00%;11.11%;-10.00%;80.00%
2004;11.11%;-10.00%;181.48%;31.58%;0.00%;-4.75%;-16.01%;0.00%;25.00%;0.00%;40.00%;0.00%;418.52%
2005;0.00%;0.00%;32.14%;-2.70%;0.00%;0.00%;0.00%;-55.56%;0.00%;0.00%;0.00%;0.00%;-42.86%
2006;0.00%;0.00%;-61.24%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-61.24%
2007;0.00%;157.98%;0.00%;0.00%;0.00%;12.50%;-44.44%;0.00%;100.00%;30.00%;-23.08%;0.00%;222.48%
2008;-20.00%;12.50%;0.00%;0.00%;22.22%;0.00%;0.00%;-9.09%;0.00%;0.00%;0.00%;0.00%;0.00%
2009;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;160.00%;0.00%;0.00%;0.00%;0.00%;160.00%
2010;34.62%;0.00%;0.00%;-48.57%;0.00%;38.89%;0.00%;-36.00%;0.00%;-6.25%;0.00%;0.00%;-42.31%
2011;0.00%;6.67%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;6.67%
2012;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2013;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2014;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2015;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2016;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2017;0.00%;0.00%;28.88%;0.00%;0.00%;-0.05%;0.00%;0.00%;26.15%;-3.85%;0.00%;-19.20%;26.25%
2018;8.91%;-15.32%;0.00%;18.09%;12.95%;-15.49%;9.52%;23.04%;9.58%;-3.29%;-0.13%;11.85%;65.84%
2019;5.97%;3.92%;6.83%;-15.50%;5.86%;2.84%;16.21%;-14.39%;15.53%;-9.99%;-3.33%;-3.28%;4.66%
2020;0.21%;3.17%;-17.28%;-8.34%;9.14%;0.00%;5.50%;-6.00%;0.84%;14.58%;-1.75%;24.32%;19.75%
2021;29.71%;3.76%;12.81%;21.63%;0.00%;41.87%;47.73%;-15.00%;0.00%;0.00%;-14.31%;-19.97%;125.60%
2022;0.00%;0.00%;-7.64%;-25.63%;-20.65%;-1.21%;0.00%;0.00%;5.39%;0.00%;27.91%;0.00%;-27.42%
2023;0.00%;0.00%;0.00%;0.00%;0.00%;-27.27%;8.75%;14.94%;-11.00%;0.00%;-10.22%;0.00%;-27.36%
2024;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
