;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;11.52%;-1.40%;3.32%;15.14%;-10.36%;-2.22%;14.64%
2008;-25.00%;-3.03%;-3.12%;-10.97%;8.70%;-5.00%;-31.30%;-14.20%;-42.86%;-42.71%;18.18%;14.77%;-83.05%
2009;-6.17%;-14.29%;3.00%;3.56%;14.06%;7.95%;2.79%;0.99%;27.87%;-2.49%;-7.84%;-0.43%;25.47%
2010;7.05%;21.76%;-6.72%;-16.70%;-11.99%;4.88%;2.33%;-7.27%;-1.96%;4.25%;13.43%;14.16%;17.40%
2011;-2.41%;-5.12%;-2.00%;-6.12%;-1.09%;-9.89%;-2.93%;-12.06%;9.43%;-3.92%;0.00%;-13.86%;-41.30%
2012;1.89%;4.02%;1.19%;-4.41%;-9.25%;-8.97%;0.00%;9.85%;-5.17%;-1.82%;-0.37%;8.18%;-6.63%
2013;2.75%;10.37%;2.12%;7.72%;-12.40%;-9.12%;-17.30%;-5.86%;-7.56%;-11.06%;-6.49%;2.89%;-38.83%
2014;-20.22%;-1.41%;7.14%;-16.67%;-28.00%;3.33%;-5.38%;-9.09%;-7.50%;-6.76%;-1.45%;-5.88%;-64.04%
2015;39.06%;6.74%;-15.79%;12.50%;12.22%;-7.92%;-8.60%;-17.65%;15.71%;-7.41%;0.67%;-4.30%;12.89%
2016;-17.30%;0.84%;37.34%;20.85%;-7.00%;-11.56%;20.06%;7.34%;-8.25%;1.03%;15.52%;-6.39%;47.06%
2017;84.71%;3.31%;15.41%;-4.17%;14.27%;-9.95%;10.94%;4.39%;21.61%;-7.77%;-10.01%;0.19%;154.35%
2018;9.71%;-5.65%;-1.16%;-14.47%;-20.19%;-7.28%;11.43%;-9.62%;-13.90%;12.19%;-0.73%;2.07%;-36.17%
2019;30.29%;-6.45%;5.71%;-3.37%;5.36%;2.10%;46.10%;-6.00%;-4.65%;6.03%;-16.60%;14.86%;78.12%
2020;3.17%;-7.41%;-58.52%;19.30%;-4.99%;28.26%;-4.80%;8.31%;-10.27%;-8.85%;19.26%;9.41%;-36.62%
2021;-22.59%;6.14%;20.31%;42.86%;22.73%;-14.81%;-16.17%;-11.00%;-13.64%;-7.83%;-18.01%;-12.32%;-36.97%
2022;23.42%;-14.52%;7.72%;-16.49%;-38.20%;4.17%;23.33%;-18.92%;-27.00%;1.37%;-9.91%;-32.50%;-72.51%
2023;44.44%;-41.03%;-2.61%;15.18%;17.83%;107.24%;-14.60%;-26.02%;-21.61%;-16.67%;-1.54%;3.12%;-2.22%
2024;-11.36%;-16.24%;-17.35%;-3.70%;-41.03%;-19.57%;13.51%;-21.90%;0.00%;0.00%;0.00%;0.00%;-75.15%
2025;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
