;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;12.82%;-0.02%;-13.62%;-2.71%;-5.73%;-2.46%;-10.00%;11.11%;10.03%;-20.45%;22.26%;2.83%;-4.10%
2009;-9.11%;-9.98%;0.00%;-19.44%;3.41%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-31.84%
2010;0.00%;6.70%;6.25%;-17.65%;-10.57%;29.79%;0.00%;-7.69%;0.00%;4.67%;1.99%;2.34%;9.28%
2011;14.69%;8.75%;0.00%;-15.71%;45.45%;10.44%;-1.91%;-23.08%;5.83%;6.31%;0.00%;1.52%;45.53%
2012;0.00%;0.00%;0.00%;-5.55%;0.00%;12.00%;0.00%;-5.24%;6.60%;-10.38%;0.00%;2.38%;-1.95%
2013;49.27%;0.00%;-13.52%;17.57%;35.77%;0.25%;-0.02%;5.03%;-1.19%;15.66%;-6.25%;-0.82%;130.51%
2014;0.00%;0.00%;0.00%;52.54%;0.00%;0.00%;-0.02%;-4.00%;-4.17%;-11.39%;-23.95%;-3.70%;-8.94%
2015;1.05%;0.00%;3.76%;0.00%;5.99%;-0.23%;0.00%;0.00%;0.00%;0.00%;0.00%;-25.05%;-16.91%
2016;0.00%;11.11%;-0.04%;0.00%;0.00%;-4.20%;0.00%;-20.01%;-0.21%;0.00%;0.00%;0.00%;-15.07%
2017;-0.58%;0.00%;0.00%;-5.16%;0.00%;0.00%;-5.66%;0.00%;0.00%;-11.65%;-0.13%;0.00%;-21.51%
2018;0.00%;-11.87%;-16.79%;41.45%;-8.86%;7.68%;6.63%;0.40%;0.00%;0.00%;0.00%;6.60%;16.19%
2019;-0.00%;-5.81%;54.68%;57.42%;0.00%;-6.07%;15.80%;0.77%;0.00%;8.83%;0.00%;17.65%;221.87%
2020;-7.50%;0.00%;-16.19%;3.22%;2.96%;-2.87%;16.28%;-0.41%;25.00%;-6.31%;1.99%;-6.98%;2.96%
2021;22.50%;-8.16%;0.00%;28.89%;17.21%;-21.55%;-18.57%;5.26%;-8.95%;0.00%;0.00%;0.00%;4.06%
2022;0.03%;-0.03%;0.99%;31.07%;6.22%;0.00%;0.00%;0.00%;-25.58%;0.00%;1.09%;0.00%;5.76%
2023;0.00%;0.00%;0.00%;0.00%;23.21%;8.19%;15.86%;10.97%;2.22%;9.26%;7.84%;0.00%;106.43%
2024;-7.75%;0.00%;0.00%;20.00%;0.08%;0.00%;0.00%;0.00%;0.00%;-14.55%;0.00%;-2.13%;-7.34%
2025;0.00%;0.00%;-6.52%;0.02%;17.02%;-11.96%;32.05%;18.05%;0.00%;0.00%;0.00%;0.00%;50.16%
