;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.73%;38.55%;-2.17%;1.78%;-16.16%;-0.31%;-16.41%;-26.25%;-4.07%;-31.31%
2008;16.08%;-0.61%;-4.29%;4.64%;38.69%;-11.58%;-13.97%;-2.90%;-50.75%;-39.39%;-17.50%;0.00%;-70.85%
2009;4.85%;6.94%;-18.92%;17.33%;6.25%;-1.60%;43.48%;26.89%;17.01%;-9.18%;-0.56%;4.24%;123.64%
2010;-6.50%;-2.90%;-2.69%;-12.27%;-15.38%;7.44%;16.15%;-0.99%;3.68%;0.32%;3.86%;8.36%;-5.15%
2011;-7.43%;-0.93%;25.86%;5.94%;9.81%;1.06%;-5.26%;1.11%;-10.99%;7.90%;14.19%;9.82%;56.57%
2012;3.47%;8.47%;-2.60%;-0.17%;0.17%;0.17%;2.50%;28.13%;-3.55%;16.05%;-2.27%;-0.12%;57.12%
2013;0.70%;-1.96%;-9.41%;-5.32%;-7.00%;-8.55%;-8.87%;15.93%;-2.29%;-12.81%;-18.82%;-5.96%;-50.52%
2014;-5.63%;8.21%;-8.51%;-8.79%;-12.12%;20.69%;-3.64%;-0.27%;-2.97%;-12.26%;-7.62%;-19.24%;-44.84%
2015;-8.51%;-5.12%;-1.96%;-6.00%;-5.32%;5.06%;4.81%;-14.80%;-13.17%;20.69%;-22.29%;-6.62%;-45.96%
2016;-1.57%;-7.20%;34.48%;-5.13%;-24.32%;-3.57%;70.37%;-6.52%;-6.98%;8.75%;-14.37%;-5.37%;11.02%
2017;46.10%;23.30%;-2.76%;-2.02%;-10.33%;-12.90%;-3.17%;7.10%;19.39%;-5.56%;-14.48%;-7.41%;24.11%
2018;8.57%;-5.26%;-13.89%;8.39%;-30.36%;-5.98%;-2.73%;11.21%;-5.04%;39.82%;22.78%;-1.03%;9.71%
2019;-2.60%;22.46%;6.99%;-0.41%;1.23%;16.60%;32.64%;5.76%;4.95%;6.13%;26.00%;25.75%;271.35%
2020;10.38%;-10.93%;-50.07%;18.86%;14.90%;48.54%;29.86%;-22.89%;-1.55%;-8.14%;14.15%;6.40%;9.54%
2021;-7.55%;-10.25%;7.41%;-1.87%;11.57%;-4.59%;2.61%;-11.39%;-10.44%;-15.71%;-5.81%;18.72%;-28.55%
2022;15.23%;-14.00%;18.81%;-0.15%;7.47%;-17.30%;-2.23%;8.77%;19.35%;-0.81%;-24.52%;-9.39%;-10.04%
2023;2.59%;-17.86%;-12.53%;4.86%;21.65%;7.84%;10.81%;-14.89%;-0.83%;-9.87%;1.86%;27.46%;10.96%
2024;-14.90%;-5.91%;9.42%;-11.89%;-0.93%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-23.52%
