;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;40.45%;40.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;96.63%
2001;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2004;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2005;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2006;0.00%;0.00%;0.00%;0.00%;-32.86%;48.94%;7.14%;0.00%;-6.67%;0.00%;-25.71%;34.62%;0.00%
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;179.66%;0.00%;0.00%;0.00%;0.00%;0.00%;179.66%
2008;60.00%;0.00%;0.00%;-10.71%;0.00%;0.00%;0.00%;0.00%;-26.00%;-5.41%;0.00%;0.00%;0.00%
2009;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1.14%;12.99%;-6.25%;-17.07%;-11.14%
2010;0.00%;0.00%;0.00%;0.00%;-9.65%;0.00%;13.88%;-6.25%;1.00%;-7.59%;0.00%;-8.57%;-17.68%
2011;0.00%;0.00%;0.00%;0.00%;0.00%;-29.69%;0.00%;0.00%;16.67%;0.00%;0.00%;66.19%;36.33%
2012;-53.87%;70.81%;-0.00%;-8.73%;19.52%;-3.33%;3.45%;0.00%;3.33%;0.00%;0.00%;46.77%;30.37%
2013;9.89%;39.80%;14.45%;-1.12%;11.25%;-10.23%;0.00%;7.59%;11.76%;0.00%;5.26%;-0.10%;119.56%
2014;-2.40%;-4.00%;-6.09%;1.25%;-6.74%;2.41%;-11.76%;-1.33%;-0.14%;17.73%;-2.99%;0.71%;-14.91%
2015;-15.29%;-2.78%;-0.43%;-5.31%;30.45%;-12.89%;-8.67%;-5.11%;0.00%;1.54%;-8.94%;-6.82%;-34.12%
2016;-10.71%;6.00%;15.09%;6.56%;0.92%;7.16%;1.28%;2.53%;2.74%;-5.33%;-11.27%;2.38%;15.18%
2017;-6.20%;13.22%;2.86%;-1.43%;8.70%;30.67%;1.94%;30.13%;-6.77%;-8.42%;-7.39%;-7.59%;48.25%
2018;-9.47%;-8.89%;-3.29%;13.88%;-13.98%;-1.39%;14.79%;-1.84%;2.37%;0.73%;4.24%;-5.00%;-11.34%
2019;-5.88%;-13.26%;1.50%;-11.23%;0.33%;22.72%;11.62%;-7.02%;5.47%;4.17%;9.06%;35.52%;52.63%
2020;22.98%;-10.82%;-25.37%;-1.97%;67.54%;6.24%;-10.11%;1.13%;3.11%;2.45%;-5.41%;0.81%;30.77%
2021;-4.63%;-3.04%;7.47%;4.84%;-3.79%;-4.92%;-2.27%;-8.87%;8.14%;-6.65%;-6.41%;-0.15%;-19.93%
2022;11.48%;-4.01%;-12.81%;-8.59%;-5.51%;-24.86%;-6.87%;9.29%;-6.75%;-13.06%;-16.41%;25.74%;-47.48%
2023;-12.37%;-25.38%;-14.19%;0.26%;67.54%;-10.94%;15.30%;-18.17%;-5.97%;-9.72%;34.51%;-3.04%;-12.31%
2024;-9.69%;89.46%;3.13%;97.94%;-13.32%;-15.03%;-31.41%;-11.67%;18.31%;-17.73%;-7.53%;31.44%;84.43%
2025;-9.01%;-0.10%;1.55%;3.66%;-1.50%;-27.44%;-1.92%;-10.49%;0.00%;0.00%;0.00%;0.00%;-39.96%
