;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-15.08%;77.57%;0.53%;-27.64%;4.05%;5.56%;18.84%;-1.22%;-8.53%;-20.25%;-5.85%;10.95%;7.78%
2001;18.70%;11.66%;-16.67%;-6.00%;-19.43%;19.72%;-3.82%;0.92%;-30.45%;20.91%;7.75%;8.70%;-4.27%
2002;8.31%;8.81%;-4.70%;-13.70%;5.71%;-7.36%;-15.56%;5.57%;-10.18%;4.05%;1.36%;7.68%;-13.69%
2003;-4.63%;1.50%;10.13%;5.02%;20.70%;-12.27%;10.53%;18.23%;8.75%;22.12%;14.30%;5.00%;146.88%
2004;-3.32%;-6.20%;-6.05%;-13.39%;6.46%;7.54%;12.39%;-0.68%;-7.43%;0.91%;5.66%;13.27%;5.42%
2005;-2.05%;26.85%;-7.99%;13.24%;10.00%;7.74%;-13.39%;10.62%;18.92%;-2.78%;0.52%;5.85%;80.82%
2006;4.55%;-7.79%;-2.71%;-7.11%;-99.98%;6.99%;-12.16%;7.69%;9.52%;11.30%;3.87%;13.20%;-99.97%
2007;2.99%;-4.23%;-4.01%;8.07%;11.53%;6.20%;4.17%;0.26%;5.77%;4.17%;-4.74%;1.07%;34.28%
2008;10.21%;-4.80%;-0.12%;8.58%;5.48%;15.39%;3.51%;-15.18%;8.15%;-17.65%;16.83%;-11.49%;11.97%
2009;1.17%;6.61%;3.75%;3.47%;-2.89%;5.40%;-1.01%;1.53%;3.80%;-0.26%;2.68%;4.56%;32.38%
2010;-6.33%;2.11%;-3.30%;1.41%;-1.60%;3.33%;5.83%;2.89%;4.32%;4.61%;0.00%;3.96%;17.81%
2011;-5.59%;-0.06%;1.80%;1.19%;-1.12%;-0.22%;-3.59%;-0.68%;2.78%;6.49%;0.97%;16.03%;17.74%
2012;-2.17%;4.67%;6.50%;1.65%;-3.54%;7.39%;-8.72%;-21.46%;-16.64%;-13.61%;-3.99%;5.57%;-39.91%
2013;6.09%;2.09%;-6.24%;4.09%;6.45%;-9.24%;0.62%;-1.21%;3.46%;-7.68%;-9.35%;-2.24%;-14.07%
2014;-9.81%;4.53%;-2.96%;0.90%;5.60%;6.22%;4.75%;14.17%;9.48%;7.76%;4.20%;6.44%;62.03%
2015;-5.47%;7.49%;-5.62%;7.04%;-4.12%;-2.10%;5.85%;-8.74%;7.88%;8.82%;2.02%;4.12%;16.08%
2016;-0.07%;2.26%;3.53%;16.98%;7.31%;4.23%;10.40%;-2.61%;-1.79%;4.94%;-8.84%;4.14%;45.62%
2017;1.28%;1.75%;-2.59%;-4.79%;4.10%;1.22%;8.53%;1.07%;-3.43%;-2.66%;-5.04%;9.74%;8.20%
2018;0.52%;-0.80%;-0.31%;3.07%;-5.12%;-3.73%;5.76%;-6.67%;2.11%;11.79%;10.41%;6.39%;23.86%
2019;13.63%;-1.79%;-0.08%;8.89%;7.62%;9.47%;-2.18%;4.86%;-0.40%;-4.57%;-2.82%;2.73%;39.22%
2020;-1.68%;-0.72%;-13.93%;3.61%;7.05%;0.53%;9.34%;-4.92%;1.68%;7.89%;18.15%;5.30%;32.91%
2021;-5.25%;-6.37%;9.29%;6.59%;-0.96%;-6.17%;-1.89%;1.95%;-1.14%;-0.00%;1.13%;5.08%;0.91%
2022;-0.62%;1.12%;8.23%;-4.84%;-3.50%;-5.40%;-0.78%;4.65%;-3.69%;6.66%;-5.88%;4.43%;-0.94%
2023;-0.57%;-4.85%;-0.41%;6.37%;5.86%;3.93%;-1.03%;-0.72%;-6.10%;-9.44%;13.92%;19.84%;25.78%
2024;-3.36%;0.74%;-3.80%;0.60%;0.64%;4.50%;-6.47%;0.61%;-1.66%;-0.04%;-0.54%;-4.76%;-13.17%
2025;7.02%;0.73%;-0.35%;7.39%;-2.46%;-0.94%;-6.51%;7.11%;6.29%;2.69%;11.83%;0.63%;37.09%
2026;2.07%;3.04%;2.74%;2.41%;-8.20%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1.58%
