;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-14.72%;-8.42%;-19.54%;18.57%;-22.77%;17.00%;8.00%;16.05%;-8.51%;-12.79%;10.67%;0.60%;-25.04%
2001;-2.87%;7.27%;1.15%;-17.50%;10.19%;6.25%;5.88%;-4.22%;-1.39%;-2.82%;1.69%;7.14%;7.78%
2002;-1.11%;12.36%;-3.00%;-1.86%;-10.61%;3.41%;-9.09%;0.00%;0.13%;-6.37%;3.87%;2.70%;-11.11%
2003;2.50%;-0.73%;-8.97%;-1.35%;1.23%;-5.41%;-1.43%;1.45%;7.14%;-3.07%;1.93%;16.06%;7.50%
2004;7.09%;19.00%;-0.55%;-1.83%;-24.11%;9.73%;3.37%;6.41%;-0.92%;13.29%;0.09%;9.17%;39.77%
2005;-2.91%;-3.00%;6.01%;0.08%;-14.15%;-1.07%;3.53%;23.11%;7.69%;7.14%;0.00%;8.00%;34.78%
2006;8.64%;13.64%;25.00%;-7.60%;-4.76%;0.91%;1.35%;10.22%;0.00%;25.00%;4.81%;1.57%;103.70%
2007;-1.45%;1.45%;-9.06%;0.00%;13.33%;2.94%;14.29%;-2.50%;1.28%;5.06%;-6.02%;0.00%;18.18%
2008;-7.69%;0.00%;-8.06%;-3.32%;6.88%;2.34%;8.14%;4.36%;-21.52%;-0.03%;-41.82%;0.22%;-53.67%
2009;-0.00%;0.00%;12.06%;8.64%;25.91%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;29.96%;99.23%
2010;0.00%;0.00%;0.14%;4.85%;-2.36%;-1.53%;0.00%;4.28%;-0.65%;3.32%;10.14%;0.03%;19.05%
2011;0.50%;-11.67%;18.88%;0.00%;1.81%;0.07%;-0.02%;2.38%;-1.16%;11.30%;0.00%;14.82%;39.01%
2012;0.00%;17.19%;0.83%;2.48%;2.42%;5.51%;-0.30%;6.74%;-0.42%;-0.70%;0.12%;1.38%;39.75%
2013;-0.04%;0.00%;0.00%;5.02%;0.00%;-9.04%;0.02%;16.28%;-20.39%;4.74%;2.48%;1.25%;-3.92%
2014;-9.66%;3.57%;-6.91%;11.18%;0.87%;10.17%;-6.10%;-1.67%;5.08%;-6.61%;9.35%;2.43%;9.23%
2015;-7.48%;-1.74%;1.79%;-6.75%;1.90%;4.67%;-1.07%;-13.36%;4.10%;-1.96%;-4.37%;-11.82%;-32.10%
2016;-8.50%;14.75%;-0.00%;0.44%;2.20%;0.00%;9.79%;8.70%;0.00%;-15.03%;6.92%;-15.70%;-1.50%
2017;-13.89%;14.52%;-4.65%;6.35%;2.46%;-5.74%;6.09%;21.40%;4.71%;-0.54%;-2.74%;-3.03%;22.17%
2018;4.40%;-3.13%;3.23%;9.15%;-20.38%;5.71%;8.78%;6.83%;-11.60%;-2.50%;8.59%;-2.05%;2.18%
2019;7.05%;-0.13%;1.38%;-2.04%;4.66%;4.58%;6.85%;-6.48%;7.83%;-1.74%;-0.11%;11.62%;37.18%
2020;5.22%;0.80%;-10.73%;-3.31%;3.43%;0.91%;7.31%;-1.06%;-4.64%;1.28%;-2.65%;0.80%;-3.87%
2021;-8.82%;-5.64%;3.75%;0.41%;-0.22%;3.87%;-4.87%;-0.08%;-7.67%;-1.52%;-2.98%;4.98%;-18.23%
2022;-4.80%;-1.75%;-10.98%;-2.03%;-5.26%;-0.31%;-0.55%;2.52%;2.15%;-5.20%;3.30%;8.73%;-14.56%
2023;-0.81%;-6.26%;-2.03%;8.85%;0.45%;7.08%;-0.64%;1.47%;-4.93%;2.73%;-1.02%;4.73%;8.86%
2024;-0.54%;0.81%;-0.76%;6.16%;1.87%;4.80%;1.34%;3.39%;5.87%;10.87%;1.52%;0.39%;41.34%
2025;-2.52%;6.21%;5.52%;3.05%;20.92%;0.81%;0.42%;-2.89%;-0.46%;0.43%;-0.00%;10.22%;47.46%
2026;9.25%;0.06%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;9.31%
