;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2009;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.77%;0.77%
2010;5.98%;2.57%;-4.95%;-6.68%;0.39%;12.30%;2.05%;5.88%;-2.78%;4.76%;3.64%;16.89%;44.92%
2011;-6.19%;-11.80%;9.98%;-3.30%;10.87%;-12.58%;-7.26%;9.11%;-2.43%;-3.52%;-4.85%;3.88%;-19.70%
2012;6.78%;7.18%;-1.59%;1.91%;-1.71%;5.63%;-16.04%;2.99%;9.98%;-1.48%;-3.73%;0.22%;7.71%
2013;-3.47%;-1.12%;-13.64%;0.53%;4.82%;-9.09%;6.59%;-4.90%;-0.54%;-5.45%;12.68%;-5.88%;-20.17%
2014;0.27%;8.40%;-3.60%;-22.41%;14.44%;-1.87%;-11.19%;7.17%;-11.51%;16.11%;-2.92%;2.07%;-11.52%
2015;-14.93%;-0.29%;15.86%;2.31%;5.68%;5.84%;-1.91%;-7.57%;-2.11%;0.86%;-1.10%;-1.30%;-1.72%
2016;-8.75%;11.64%;32.21%;15.92%;3.88%;5.97%;13.53%;22.45%;0.31%;10.17%;-7.55%;-8.73%;122.81%
2017;6.54%;14.06%;-2.35%;24.16%;8.09%;-5.58%;12.05%;5.56%;-7.03%;-2.00%;-9.18%;12.89%;66.12%
2018;1.32%;-9.57%;0.04%;-3.80%;-5.86%;7.61%;3.52%;-6.14%;-17.12%;-2.11%;3.60%;-8.43%;-33.20%
2019;12.64%;-10.23%;2.00%;1.72%;-4.58%;7.83%;9.27%;2.87%;10.08%;-3.67%;11.98%;7.12%;54.35%
2020;1.54%;-4.00%;-31.99%;12.65%;2.41%;5.31%;4.15%;1.91%;1.46%;3.29%;-2.89%;1.73%;-11.50%
2021;-2.81%;2.17%;-4.58%;-0.20%;3.60%;-2.08%;-9.88%;1.28%;-6.51%;-14.87%;-7.22%;2.98%;-33.42%
2022;12.40%;-11.18%;-10.86%;-9.93%;5.27%;7.38%;-0.80%;-2.54%;12.18%;6.25%;-4.68%;-12.86%;-13.26%
2023;0.19%;-8.33%;2.33%;-0.00%;7.37%;8.10%;0.37%;-8.38%;2.64%;-1.06%;14.54%;5.07%;22.60%
2024;-9.81%;-2.21%;-5.72%;-3.47%;-2.97%;0.57%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-21.67%
