;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2009;0.00%;0.00%;0.00%;0.00%;0.00%;0.48%;6.23%;-8.16%;6.93%;-8.13%;1.86%;-8.88%;-10.61%
2010;0.07%;-5.67%;18.37%;0.78%;-8.77%;-1.30%;3.95%;-5.06%;-1.80%;-0.68%;1.85%;-9.73%;-10.27%
2011;-8.03%;6.14%;4.87%;5.66%;8.04%;-0.76%;10.77%;-5.32%;2.44%;9.31%;5.13%;0.10%;43.35%
2012;7.99%;17.96%;0.80%;10.91%;-4.72%;8.40%;1.12%;0.84%;-16.02%;-0.67%;10.75%;2.41%;41.88%
2013;-1.18%;5.52%;0.17%;7.06%;1.88%;3.33%;0.59%;3.91%;2.57%;13.78%;-0.66%;-3.10%;38.23%
2014;-2.15%;-1.15%;13.89%;9.29%;1.29%;13.66%;-8.79%;1.11%;-4.67%;1.72%;7.20%;-4.47%;26.95%
2015;-4.01%;11.78%;2.19%;10.05%;-4.87%;10.06%;-0.73%;-11.94%;-4.41%;-0.30%;-3.94%;-4.33%;-3.27%
2016;0.83%;-8.44%;12.51%;15.22%;-5.22%;6.65%;8.54%;-8.60%;-3.22%;-0.34%;-8.27%;-6.16%;-0.36%
2017;-5.02%;2.98%;3.78%;2.15%;-5.35%;7.85%;6.10%;-14.06%;-2.01%;1.82%;2.32%;2.71%;1.20%
2018;14.29%;-10.01%;-14.47%;-7.20%;-11.72%;-2.54%;-13.14%;5.23%;-18.87%;7.76%;-27.88%;-6.62%;-62.20%
2019;34.31%;-8.96%;-12.70%;-19.07%;-12.76%;0.30%;7.74%;7.04%;3.23%;-5.50%;3.17%;7.31%;-5.85%
2020;-15.53%;-3.11%;-35.18%;-8.56%;0.74%;12.96%;16.23%;-15.08%;-13.82%;-14.25%;5.34%;12.68%;-52.21%
2021;2.75%;-12.41%;3.33%;-7.26%;22.03%;-13.54%;-7.14%;-15.09%;-20.21%;-4.37%;-5.48%;10.14%;-43.00%
2022;0.88%;11.74%;21.01%;9.32%;16.18%;-5.06%;18.13%;24.15%;-1.82%;10.19%;-19.50%;9.39%;129.82%
2023;-4.39%;-4.19%;2.08%;11.43%;-14.47%;-1.71%;2.83%;-21.19%;-5.65%;0.28%;14.20%;16.67%;-10.50%
2024;5.97%;7.65%;0.93%;3.15%;0.54%;0.54%;2.49%;1.04%;0.00%;0.00%;0.00%;0.00%;24.31%
