;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;2.18%;2.18%
2008;-22.25%;27.25%;-10.12%;5.68%;4.96%;-8.87%;-25.41%;-33.48%;-47.71%;-51.25%;32.48%;-9.68%;-86.39%
2009;16.07%;5.78%;15.77%;27.42%;16.35%;-4.19%;19.78%;5.59%;15.12%;22.47%;-5.20%;-4.74%;225.14%
2010;5.25%;16.92%;-11.69%;-9.71%;-1.35%;-7.08%;5.58%;39.09%;-4.25%;2.49%;-6.62%;-0.64%;20.27%
2011;4.86%;29.62%;11.59%;-6.93%;14.15%;-8.15%;-5.72%;1.77%;-4.73%;5.11%;15.35%;7.64%;76.54%
2012;0.86%;1.73%;-0.82%;8.22%;-14.67%;-11.11%;7.47%;14.20%;-14.29%;-0.65%;3.91%;-0.00%;-9.29%
2013;-11.48%;6.48%;-7.80%;-10.94%;10.08%;-20.53%;-5.75%;-29.06%;6.49%;-14.29%;-31.11%;-3.23%;-72.45%
2014;6.33%;-32.60%;-24.19%;-24.54%;-0.00%;-0.00%;-12.20%;12.04%;-42.15%;-22.86%;53.70%;-51.81%;-86.67%
2015;5.00%;-45.24%;-13.04%;30.00%;15.38%;0.00%;-13.33%;7.69%;-6.08%;20.00%;-16.67%;-6.67%;-38.64%
2016;-14.29%;-0.00%;16.67%;-14.29%;-5.00%;1.75%;2.59%;25.88%;-13.28%;12.01%;-7.22%;-11.85%;-15.00%
2017;-1.43%;15.52%;7.01%;0.55%;-6.65%;-0.00%;2.42%;14.78%;-2.81%;-14.15%;4.49%;-0.36%;16.81%
2018;-0.43%;-2.31%;-2.37%;0.76%;-2.18%;-8.53%;5.04%;3.44%;2.47%;4.15%;3.26%;12.91%;15.76%
2019;15.04%;0.97%;-1.02%;7.41%;14.49%;6.02%;7.30%;3.75%;14.23%;7.17%;15.91%;14.67%;171.54%
2020;0.09%;-2.24%;-18.71%;3.54%;6.14%;17.78%;11.98%;-1.73%;-2.83%;9.36%;10.72%;6.63%;42.14%
2021;0.81%;8.63%;-1.76%;-12.16%;25.84%;-8.02%;-3.06%;-4.80%;5.11%;-12.57%;-3.12%;1.43%;-8.86%
2022;-6.64%;1.97%;9.73%;-7.17%;13.56%;-5.20%;2.98%;1.91%;-8.71%;0.21%;-12.98%;-3.32%;-15.69%
2023;0.59%;-4.75%;-8.40%;8.40%;0.88%;7.16%;8.96%;-10.85%;1.17%;-10.28%;17.28%;7.25%;14.08%
2024;-6.25%;0.55%;-0.62%;-2.90%;0.40%;2.17%;-0.55%;3.96%;6.40%;-6.37%;-11.70%;-8.83%;-22.63%
2025;12.06%;-0.17%;0.42%;14.20%;3.40%;-2.29%;-1.47%;12.71%;0.00%;0.00%;0.00%;0.00%;43.97%
