;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;0.00%;0.00%;0.00%;0.71%;48.59%;-33.65%;0.00%;114.29%;0.00%;0.00%;112.77%
2001;6.67%;-6.25%;0.00%;-16.67%;-12.00%;0.00%;0.00%;-0.00%;0.00%;0.00%;0.00%;-1.98%;-28.12%
2002;0.00%;0.17%;0.00%;0.00%;48.15%;-15.63%;0.00%;0.00%;11.11%;0.00%;0.00%;0.00%;39.11%
2003;6.67%;0.00%;0.00%;-37.50%;75.00%;-71.43%;0.00%;0.00%;200.00%;0.00%;0.00%;0.00%;0.00%
2004;6.67%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;6.67%
2005;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;9.37%;-8.57%;-1.56%;0.00%;0.00%;0.00%;-1.57%
2006;-4.76%;0.00%;5.00%;0.00%;1.59%;0.00%;-9.38%;-1.72%;0.00%;0.00%;-29.82%;0.00%;-36.51%
2007;-15.00%;352.94%;-48.05%;0.00%;-91.00%;-17.50%;-11.11%;-19.32%;-2.82%;-10.14%;-9.68%;3.57%;-91.30%
2008;-24.14%;6.82%;-19.15%;5.26%;-5.00%;7.89%;-14.63%;-11.43%;-19.35%;-12.00%;-4.55%;0.00%;-63.79%
2009;-9.52%;-10.53%;47.06%;12.00%;-0.00%;7.14%;70.00%;-13.73%;-9.09%;2.50%;-4.88%;-0.00%;85.71%
2010;20.51%;12.77%;-5.66%;-22.00%;-10.26%;0.00%;25.71%;-6.82%;21.95%;-2.00%;6.12%;-13.46%;15.38%
2011;0.00%;4.44%;-2.13%;10.87%;17.65%;106.67%;-31.45%;-36.47%;-11.11%;-4.17%;-10.87%;-7.32%;-15.56%
2012;7.89%;-2.44%;-7.50%;5.41%;-17.95%;-25.00%;0.00%;-4.17%;-0.00%;-13.04%;-25.00%;13.33%;-55.26%
2013;-5.88%;-12.50%;-7.14%;7.69%;128.57%;-6.25%;-6.67%;3.57%;3.45%;-10.00%;3.70%;21.43%;100.00%
2014;-11.76%;3.33%;-3.23%;0.00%;-6.67%;14.29%;37.50%;-4.55%;9.52%;-15.22%;2.56%;-22.50%;-8.82%
2015;12.90%;-11.43%;12.90%;-5.71%;9.09%;-2.78%;-5.71%;-12.12%;-10.34%;-10.26%;17.00%;0.12%;-11.83%
2016;-2.68%;-1.00%;-36.71%;20.00%;-4.83%;-7.18%;10.38%;5.81%;8.89%;-23.00%;-2.70%;-17.23%;-49.02%
2017;-3.83%;7.21%;4.41%;29.33%;69.59%;-33.74%;28.44%;1.31%;0.00%;-2.35%;-10.35%;17.05%;108.61%
2018;3.21%;-20.33%;10.46%;-6.69%;3.11%;-0.52%;-15.83%;-4.39%;9.67%;7.32%;-6.69%;1.79%;-21.79%
2019;2.79%;-0.14%;-20.57%;-0.00%;-2.88%;-0.19%;3.71%;71.56%;-38.79%;-3.75%;6.19%;50.33%;32.26%
2020;11.86%;-4.76%;-53.17%;2.22%;1.96%;88.27%;-4.87%;-0.48%;-10.17%;-2.13%;6.12%;0.64%;-12.97%
2021;31.21%;-10.58%;-0.11%;6.09%;1.54%;29.47%;17.38%;-4.45%;-11.61%;-4.87%;15.70%;-43.21%;1.27%
2022;3.14%;-6.10%;-7.66%;-17.44%;-1.19%;0.86%;-8.72%;-8.80%;-6.57%;-8.13%;3.35%;-3.24%;-47.42%
2023;2.15%;-19.20%;13.91%;-3.31%;-2.63%;52.70%;32.21%;-18.47%;4.93%;-6.26%;3.34%;2.58%;51.91%
2024;-1.57%;4.32%;-3.37%;-8.10%;-6.22%;0.55%;-4.03%;12.40%;2.72%;13.06%;-5.26%;-2.78%;-0.79%
2025;-10.48%;0.53%;0.53%;-6.14%;2.99%;-0.18%;0.00%;-10.91%;0.00%;0.00%;0.00%;0.00%;-22.22%
