;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2016;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2017;7.54%;0.00%;0.00%;0.00%;0.00%;10.87%;4.70%;102.16%;-12.90%;-10.91%;6.25%;-4.59%;98.50%
2018;4.55%;2.30%;-0.59%;7.02%;-5.45%;-8.82%;3.10%;-4.81%;1.35%;6.67%;-2.13%;6.00%;7.97%
2019;21.13%;107.65%;-6.63%;2.68%;10.20%;-4.19%;1.99%;27.40%;-8.30%;7.00%;7.73%;42.81%;399.39%
2020;-6.38%;-10.09%;-40.91%;12.18%;4.28%;60.80%;51.23%;-15.80%;-14.69%;-2.61%;14.95%;3.23%;17.46%
2021;4.39%;-4.11%;3.78%;13.07%;35.86%;-4.19%;4.54%;-2.52%;-13.68%;-8.58%;-2.60%;-4.73%;14.11%
2022;16.96%;3.75%;-1.81%;-15.05%;9.74%;-15.15%;-1.16%;17.85%;-6.11%;17.46%;-10.82%;-5.03%;2.54%
2023;-13.58%;-5.85%;-0.76%;10.97%;13.53%;15.81%;8.84%;-9.54%;-2.43%;-3.46%;29.12%;-0.11%;40.92%
2024;-0.22%;-0.56%;1.64%;-6.72%;-6.49%;-0.96%;0.72%;5.15%;-2.51%;-5.15%;-2.05%;-4.37%;-20.08%
2025;11.87%;5.11%;7.42%;24.50%;1.23%;3.82%;-7.48%;10.59%;0.00%;0.00%;0.00%;0.00%;69.09%
