;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2004;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2005;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2006;0.00%;0.00%;0.00%;0.00%;149900.00%;-24.67%;4.51%;-7.87%;18.57%;-2.64%;-3.82%;-9.77%;108900.00%
2007;11.01%;19.01%;-21.46%;2.12%;0.87%;-0.60%;-16.93%;-16.84%;-2.50%;-3.33%;-18.83%;-6.05%;-47.25%
2008;-19.48%;8.42%;-4.58%;-6.47%;9.38%;6.12%;-14.42%;-10.34%;-28.57%;-25.26%;0.94%;6.98%;-60.00%
2009;28.70%;8.11%;7.81%;36.23%;-5.96%;5.20%;-2.80%;14.60%;15.83%;-1.83%;37.52%;4.20%;266.96%
2010;0.71%;-2.47%;-3.74%;12.16%;-12.85%;7.69%;5.95%;-8.88%;-0.12%;-13.58%;-0.86%;-2.59%;-19.91%
2011;-11.24%;-16.67%;-1.80%;-6.31%;0.22%;-0.22%;-0.00%;0.87%;-14.44%;14.61%;3.74%;-2.54%;-31.95%
2012;-4.57%;-4.33%;5.48%;-5.42%;-14.08%;11.11%;-0.50%;5.53%;-4.05%;4.96%;-0.95%;-0.00%;-8.91%
2013;1.67%;10.09%;-27.51%;5.29%;-21.23%;1.06%;16.14%;-0.60%;-3.95%;-5.06%;-5.00%;9.47%;-25.54%
2014;-4.17%;-24.75%;-12.44%;-24.87%;20.95%;3.35%;39.46%;24.03%;-3.13%;15.81%;-11.70%;-1.89%;-0.32%
2015;8.36%;-5.34%;-11.29%;2.83%;11.68%;-7.69%;4.00%;-16.67%;2.69%;12.36%;-3.33%;2.76%;-4.18%
2016;-11.07%;-0.38%;14.77%;44.88%;4.56%;4.58%;3.96%;-3.81%;-2.71%;3.85%;-4.12%;5.38%;64.43%
2017;48.98%;35.21%;-0.10%;-1.83%;-7.02%;-0.22%;-0.22%;9.60%;11.51%;-3.65%;-9.38%;3.03%;101.02%
2018;20.41%;3.20%;-2.78%;-14.71%;-33.10%;-5.74%;15.62%;-8.11%;-7.79%;18.02%;-6.22%;-0.72%;-30.05%
2019;7.11%;-1.63%;-7.02%;1.33%;-9.50%;3.23%;0.63%;-2.49%;2.07%;2.19%;17.74%;59.22%;77.94%
2020;-7.42%;7.75%;-36.63%;27.23%;25.25%;6.72%;4.40%;19.62%;-16.65%;-4.88%;12.18%;3.07%;23.08%
2021;0.60%;-1.19%;19.00%;47.17%;-5.14%;-8.75%;-3.69%;-5.02%;-5.29%;-14.01%;-25.74%;3.82%;-13.45%
2022;13.71%;-4.98%;2.98%;-3.92%;-3.01%;-7.75%;13.37%;-4.59%;4.00%;6.05%;-16.38%;-2.09%;-6.58%
2023;-8.44%;-6.36%;-7.46%;18.80%;14.52%;-0.15%;20.68%;3.78%;-5.10%;2.37%;18.06%;3.60%;60.41%
2024;-5.01%;5.06%;5.22%;-3.41%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1.43%
