;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2005;0.00%;0.00%;0.00%;0.00%;-3.91%;14.03%;9.52%;17.39%;14.20%;4.32%;22.28%;21.31%;148.96%
2006;23.68%;2.51%;1.38%;19.57%;-17.05%;9.59%;11.25%;-3.93%;8.30%;15.12%;4.11%;15.79%;124.41%
2007;-0.00%;-12.84%;12.59%;-0.79%;5.04%;-0.78%;-12.56%;2.63%;-2.31%;3.67%;-10.13%;6.65%;-11.61%
2008;-15.03%;23.99%;-15.84%;30.44%;-0.00%;-17.67%;4.18%;-10.87%;-39.51%;-12.38%;-22.66%;6.80%;-61.30%
2009;15.49%;-2.44%;1.38%;39.83%;9.42%;-1.71%;25.90%;10.67%;5.42%;4.72%;5.95%;-4.34%;167.81%
2010;5.28%;-0.20%;-4.57%;3.97%;-1.90%;9.69%;16.31%;0.74%;16.12%;-0.90%;0.04%;-4.47%;44.55%
2011;-6.71%;-6.19%;8.51%;6.12%;-2.17%;6.08%;-3.99%;3.55%;-10.04%;5.90%;4.18%;-6.57%;-3.56%
2012;12.38%;10.56%;6.16%;-3.13%;-1.29%;-5.16%;9.77%;7.94%;-0.98%;0.44%;-0.14%;5.26%;48.19%
2013;-1.98%;2.57%;-3.64%;-1.09%;-3.45%;-3.57%;2.96%;-3.11%;4.57%;11.45%;-4.82%;-1.78%;-3.02%
2014;-7.88%;2.16%;6.32%;0.87%;7.04%;2.65%;-0.68%;10.35%;-11.14%;1.07%;-2.83%;2.30%;8.52%
2015;-1.15%;-0.06%;4.86%;-4.03%;-8.78%;-3.67%;-8.66%;-19.68%;9.06%;7.00%;2.19%;-6.59%;-28.61%
2016;-11.07%;4.83%;29.19%;11.75%;0.77%;3.76%;17.41%;0.02%;-1.61%;0.32%;-12.54%;-0.61%;41.80%
2017;7.69%;4.56%;8.65%;13.51%;-3.48%;3.84%;15.40%;14.74%;-2.79%;0.28%;3.84%;10.48%;106.06%
2018;16.86%;0.62%;10.97%;-2.89%;-11.33%;-3.78%;0.08%;-9.35%;5.98%;26.37%;-6.40%;10.85%;36.30%
2019;11.93%;3.75%;-4.03%;9.50%;5.11%;8.00%;7.37%;6.91%;-3.14%;-5.02%;4.31%;10.76%;69.03%
2020;13.12%;-7.63%;-46.78%;30.00%;12.55%;6.53%;24.47%;-5.28%;17.70%;7.08%;10.78%;2.71%;46.53%
2021;-7.35%;-9.20%;3.13%;7.65%;-2.53%;2.31%;-2.89%;-10.76%;-1.59%;-16.83%;12.83%;3.93%;-22.55%
2022;10.57%;-1.84%;6.47%;-13.36%;9.22%;-8.88%;10.29%;5.57%;1.09%;15.47%;-14.80%;-10.79%;2.92%
2023;11.30%;-6.28%;-3.00%;8.63%;6.95%;10.41%;-1.37%;-5.91%;-6.63%;-13.13%;18.03%;6.68%;23.00%
2024;-14.91%;-2.07%;3.17%;-9.68%;-12.85%;-0.78%;4.36%;-5.61%;0.06%;2.49%;-10.57%;-13.19%;-47.34%
2025;-4.13%;-8.97%;21.12%;27.90%;-0.00%;-4.49%;-14.54%;4.27%;0.00%;0.00%;0.00%;0.00%;15.07%
