;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2009;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;2100.00%;0.00%;2100.00%
2010;0.00%;-96.00%;31818081.99%;-15.14%;-14.14%;-7.84%;14.90%;-9.82%;17.66%;-4.54%;11.50%;-20.80%;878081.82%
2011;-14.29%;20.77%;5.20%;-16.35%;0.68%;1.58%;-17.20%;-10.09%;9.55%;1.36%;-19.35%;-4.17%;-40.48%
2012;16.87%;17.19%;3.49%;-7.98%;-9.67%;-33.58%;33.22%;-7.01%;11.48%;-7.88%;-21.48%;18.46%;-7.39%
2013;-15.49%;-18.89%;-42.74%;-26.56%;-11.07%;-47.99%;-9.86%;-43.75%;-18.06%;-23.73%;2.22%;32.61%;-94.27%
2014;16.39%;-14.08%;-14.75%;-11.54%;2.17%;8.51%;1.96%;-13.46%;-44.44%;-40.00%;200.00%;-44.44%;-59.02%
2015;0.00%;-24.00%;-10.53%;5.88%;-16.67%;66.67%;-28.00%;-16.67%;6.67%;-6.25%;-6.67%;7.14%;-40.00%
2016;0.00%;-0.00%;53.33%;-17.39%;-5.79%;-14.53%;5.36%;-4.47%;0.39%;2.46%;2.65%;-7.75%;0.00%
2017;2.00%;-13.20%;-7.83%;-8.66%;-9.93%;13.21%;-3.51%;17.73%;-16.68%;-8.43%;-3.24%;-19.87%;-48.93%
2018;-3.39%;-16.22%;25.00%;-13.55%;10.15%;-14.50%;-3.17%;-1.96%;4.84%;-19.90%;-16.50%;-17.86%;-54.96%
2019;35.36%;-1.50%;-4.35%;-12.05%;-14.99%;42.86%;-9.79%;-31.60%;-1.03%;-6.27%;31.60%;-7.63%;-5.22%
2020;41.90%;-10.56%;-16.14%;-6.32%;-3.37%;48.57%;-4.70%;2.02%;-3.08%;174.38%;128.18%;-26.55%;520.18%
2021;-5.37%;-9.33%;-6.15%;-13.96%;-21.35%;-9.59%;0.10%;-13.00%;-12.64%;-10.66%;32.99%;-24.47%;-66.37%
2022;13.05%;0.52%;-12.26%;-5.88%;8.44%;-22.05%;-6.65%;24.75%;-6.98%;-1.19%;29.71%;-12.65%;-3.81%
2023;-15.70%;8.50%;16.67%;-35.57%;-9.09%;20.98%;-4.23%;-5.47%;15.81%;19.42%;-34.30%;3.68%;-35.52%
2024;37.83%;-15.27%;-15.18%;-4.77%;-0.75%;-1.01%;-3.83%;2.65%;11.11%;0.23%;-11.83%;-5.00%;-14.66%
2025;-4.71%;-4.65%;-1.22%;-11.11%;-6.25%;1.85%;-4.00%;-1.89%;0.00%;0.00%;0.00%;0.00%;-28.25%
